measured_on,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Total Fuel Consumed,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2003-01-01,,,,,,,91157.0,844999.0,844999.0,0.0,0.0,0.0
2003-02-01,,,,,,,102751.0,931729.0,931729.0,0.0,0.0,0.0
2003-03-01,,,,,,,76747.0,634986.0,634986.0,0.0,0.0,0.0
2003-04-01,,,,,,,27510.0,252153.0,252153.0,0.0,0.0,0.0
2003-05-01,,,,,,,24030.0,216135.0,216135.0,0.0,0.0,0.0
2003-06-01,,,,,,,43520.0,390597.0,390597.0,0.0,0.0,0.0
2003-07-01,,,,,,,79620.0,735765.0,735765.0,0.0,0.0,0.0
2003-08-01,,,,,,,63362.0,570828.0,570828.0,0.0,0.0,0.0
2003-09-01,,,,,,,72550.0,579718.0,579718.0,0.0,0.0,0.0
2003-10-01,,,,,,,89983.0,764719.0,764719.0,0.0,0.0,0.0
2003-11-01,,,,,,,90588.0,761067.0,761067.0,0.0,0.0,0.0
2003-12-01,,,,,,,50361.0,420830.0,420830.0,0.0,0.0,0.0
2004-01-01,,,,,,,67795.0,632044.0,632044.0,0.0,0.0,0.0
2004-02-01,,,,,,,65660.0,534906.0,534906.0,0.0,0.0,0.0
2004-03-01,,,,,,,26505.0,211941.0,211941.0,0.0,0.0,0.0
2004-04-01,,,,,,,17771.0,156815.0,156815.0,0.0,0.0,0.0
2004-05-01,,,,,,,85496.0,719032.0,719032.0,0.0,0.0,0.0
2004-06-01,,,,,,,85496.0,719032.0,719032.0,0.0,0.0,0.0
2004-07-01,,,,,,,61268.0,525938.0,525938.0,0.0,0.0,0.0
2004-08-01,,,,,,,52895.0,459767.0,459767.0,0.0,0.0,0.0
2004-09-01,,,,,,,32155.0,279831.0,279831.0,0.0,0.0,0.0
2004-10-01,,,,,,,38793.0,344552.0,344552.0,0.0,0.0,0.0
2004-11-01,,,,,,,55887.0,477172.0,477172.0,0.0,0.0,0.0
2004-12-01,,,,,,,84538.0,785293.0,785293.0,0.0,0.0,0.0
2005-01-01,,,,,,,39652.0,524846.4,524846.4,19826.0,0.0,0.0
2005-02-01,,,,,,,28446.0,458031.91,458031.91,14223.0,0.0,0.0
