measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2003-01-01,1672.0,16149.0,16149.0
2003-02-01,0.0,0.0,0.0
2003-03-01,235.2,2344.0,2344.0
2003-04-01,0.0,0.0,0.0
2003-05-01,830.06,8954.0,8954.0
2003-06-01,2070.74,18619.0,18619.0
2003-07-01,3547.0,31605.0,31605.0
2003-08-01,1500.0,15140.0,15140.0
2003-09-01,1757.0,17760.0,17760.0
2003-10-01,1118.0,11444.0,11444.0
2003-11-01,64.0,700.0,700.0
2003-12-01,178.0,1858.0,1858.0
2004-01-01,990.658,10057.0,10057.0
2004-02-01,896.082,9097.0,9097.0
2004-03-01,888.3530000000001,9019.0,9019.0
2004-04-01,839.168,8519.0,8519.0
2004-05-01,922.25,9363.0,9363.0
2004-06-01,840.375,8532.0,8532.0
2004-07-01,945.517,9599.0,9599.0
2004-08-01,943.28,9576.0,9576.0
2004-09-01,918.759,9327.0,9327.0
2004-10-01,830.5730000000001,8432.0,8432.0
2004-11-01,897.895,9115.0,9115.0
2004-12-01,915.089,9290.0,9290.0
2005-01-01,718.057,7306.83,7306.83
2005-02-01,648.1220000000001,6595.18,6595.18
2005-03-01,699.4540000000001,7117.53,7117.53
2005-04-01,702.8140000000001,7151.71,7151.71
2005-05-01,771.905,7854.77,7854.77
2005-06-01,991.466,10088.99,10088.99
2005-07-01,1269.5910000000001,12919.15,12919.15
2005-08-01,1315.701,13388.35,13388.35
2005-09-01,992.3190000000001,10097.67,10097.67
2005-10-01,770.231,7837.74,7837.74
2005-11-01,687.23,6993.14,6993.14
2005-12-01,784.109,7978.97,7978.97
2006-01-01,552.538,5570.0,5570.0
2006-02-01,655.537,6609.0,6609.0
2006-03-01,747.6990000000001,7538.0,7538.0
2006-04-01,836.318,8431.0,8431.0
2006-05-01,968.665,9766.0,9766.0
2006-06-01,1234.343,12444.0,12444.0
2006-07-01,1551.8390000000002,15645.0,15645.0
2006-08-01,1571.409,15842.0,15842.0
2006-09-01,1069.19,10779.0,10779.0
2006-10-01,968.057,9760.0,9760.0
2006-11-01,718.933,7248.0,7248.0
2006-12-01,749.469,7556.0,7556.0
2007-01-01,1056.188,10716.0,10716.0
2007-02-01,960.72,9748.0,9748.0
2007-03-01,888.69,9017.0,9017.0
2007-04-01,884.5780000000001,8976.0,8976.0
2007-05-01,986.6740000000001,10012.0,10012.0
2007-06-01,1166.5810000000001,11837.0,11837.0
2007-07-01,1589.1370000000002,16124.0,16124.0
2007-08-01,1761.72,17876.0,17876.0
2007-09-01,1388.271,14086.0,14086.0
2007-10-01,1315.67,13349.0,13349.0
2007-11-01,1250.8690000000001,12693.0,12693.0
2007-12-01,1393.902,14144.0,14144.0
2008-01-01,1389.756,14165.0,14165.0
