measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2018-03-01,5915.234,49801.0,49801.0
2018-04-01,5367.308,45189.0,45189.0
2018-05-01,6379.6,53712.0,53712.0
2018-06-01,7263.779,61156.0,61156.0
2018-07-01,9989.32,84103.0,84103.0
2018-08-01,9215.526,77588.0,77588.0
2018-09-01,6579.084,55391.0,55391.0
2018-10-01,2904.506,24454.0,24454.0
2018-11-01,3571.752,30071.0,30071.0
2018-12-01,3041.891,25611.0,25611.0
2019-01-01,2060.681,17362.0,17362.0
2019-02-01,3371.444,28407.0,28407.0
2019-03-01,3122.086,26305.0,26305.0
2019-04-01,3482.628,29343.0,29343.0
2019-05-01,2862.023,24115.0,24115.0
2019-06-01,3824.62,32225.0,32225.0
2019-07-01,4921.162,41463.0,41463.0
2019-08-01,5048.976,42541.0,42541.0
2019-09-01,3875.274,32652.0,32652.0
2019-10-01,3741.264,31522.0,31522.0
2019-11-01,3168.623,26697.0,26697.0
2019-12-01,4168.219,35119.0,35119.0
2020-01-01,4275.821,36186.0,36186.0
2020-02-01,3006.997,25449.0,25449.0
2020-03-01,2917.236,24690.0,24690.0
2020-04-01,2636.655,22316.0,22316.0
2020-05-01,2092.551,17710.0,17710.0
2020-06-01,3103.564,26267.0,26267.0
2020-07-01,4100.488,34705.0,34705.0
2020-08-01,3056.514,25869.0,25869.0
2020-09-01,1876.218,15879.0,15879.0
2020-10-01,2621.758,22189.0,22189.0
2020-11-01,2037.786,17247.0,17247.0
2020-12-01,3218.412,27239.0,27239.0
2021-01-01,4845.206,41465.0,41465.0
2021-02-01,3351.182,28681.0,28681.0
2021-03-01,3288.554,28145.0,28145.0
2021-04-01,3138.32,26859.0,26859.0
2021-05-01,4097.146,35065.0,35065.0
2021-06-01,4871.133,41689.0,41689.0
2021-07-01,6207.032,53122.0,53122.0
2021-08-01,5629.867,48182.0,48182.0
2021-09-01,3689.273,31574.0,31574.0
2021-10-01,5258.301,45003.0,45003.0
2021-11-01,5352.917,45813.0,45813.0
2021-12-01,5819.069,49802.0,49802.0
2022-01-01,5649.084,48522.0,48522.0
2022-02-01,4290.057,36849.0,36849.0
2022-03-01,2971.778,25525.0,25525.0
2022-04-01,3263.21,28029.0,28029.0
2022-05-01,3050.333,26201.0,26201.0
2022-06-01,4724.513,40580.0,40580.0
2022-07-01,6518.951,55994.0,55994.0
2022-08-01,6738.951,57883.0,57883.0
2022-09-01,5424.412,46592.0,46592.0
2022-10-01,3835.345,32943.0,32943.0
2022-11-01,2265.805,19462.0,19462.0
2022-12-01,3678.561,31597.0,31597.0
2023-01-01,3027.918,25342.0,25342.0
2023-02-01,1720.833,14402.0,14402.0
2023-03-01,4272.876,35762.0,35762.0
2023-04-01,2832.631,23708.0,23708.0
2023-05-01,2444.487,20459.0,20459.0
2023-06-01,5934.848,49672.0,49672.0
2023-07-01,6435.465,53862.0,53862.0
2023-08-01,5681.8,47554.0,47554.0
2023-09-01,4030.666,33735.0,33735.0
2023-10-01,2747.737,22998.0,22998.0
2023-11-01,3972.461,33247.0,33247.0
2023-12-01,5297.278,44335.0,44335.0
2024-01-01,3341.291,28716.0,28716.0
2024-02-01,3010.682,25874.0,25874.0
2024-03-01,3074.879,26425.0,26425.0
2024-04-01,1978.331,17002.0,17002.0
2024-05-01,2330.514,20029.0,20029.0
2024-06-01,2781.207,23902.0,23902.0
2024-07-01,4660.983,40057.0,40057.0
2024-08-01,4357.285,37446.0,37446.0
2024-09-01,2809.579,24146.0,24146.0
2024-10-01,1996.655,17159.0,17159.0
2024-11-01,3228.508,27746.0,27746.0
2024-12-01,3545.086,30467.0,30467.0
