measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2008-01-01,464.39500000000004,4576.0,4576.0
2008-02-01,318.892,3142.0,3142.0
2008-03-01,345.887,3408.0,3408.0
2008-04-01,293.783,2895.0,2895.0
2008-05-01,257.969,2542.0,2542.0
2008-06-01,200.58800000000002,1977.0,1977.0
2008-07-01,188.506,1858.0,1858.0
2008-08-01,203.163,2002.0,2002.0
2008-09-01,265.743,2619.0,2619.0
2008-10-01,388.50800000000004,3828.0,3828.0
2008-11-01,383.716,3781.0,3781.0
2008-12-01,360.85,3556.0,3556.0
2009-01-01,341.684,3335.0,3335.0
2009-02-01,627.429,6124.0,6124.0
2009-03-01,540.558,5276.0,5276.0
2009-04-01,586.3870000000001,5723.0,5723.0
2009-05-01,462.997,4519.0,4519.0
2009-06-01,397.68,3881.0,3881.0
2009-07-01,288.595,2817.0,2817.0
2009-08-01,366.772,3580.0,3580.0
2009-09-01,416.92900000000003,4069.0,4069.0
2009-10-01,471.36,4600.0,4600.0
2009-11-01,567.789,5542.0,5542.0
2009-12-01,467.82,4566.0,4566.0
2010-01-01,468.94100000000003,4575.0,4575.0
2010-02-01,490.19300000000004,4782.0,4782.0
2010-03-01,534.4060000000001,5214.0,5214.0
2010-04-01,407.442,3975.0,3975.0
2010-05-01,480.85200000000003,4691.0,4691.0
2010-06-01,313.05600000000004,3054.0,3054.0
2010-07-01,381.68800000000005,3724.0,3724.0
2010-08-01,255.722,2495.0,2495.0
2010-09-01,369.915,3609.0,3609.0
2010-10-01,845.74,8251.0,8251.0
2010-11-01,706.741,6895.0,6895.0
2010-12-01,828.3040000000001,8081.0,8081.0
2011-01-01,354.909,3448.0,3448.0
2011-02-01,427.44,4153.0,4153.0
2011-03-01,403.763,3923.0,3923.0
2011-04-01,360.525,3503.0,3503.0
2011-05-01,225.346,2189.0,2189.0
2011-06-01,203.453,1977.0,1977.0
2011-07-01,224.713,2183.0,2183.0
2011-08-01,223.889,2175.0,2175.0
2011-09-01,231.657,2251.0,2251.0
2011-10-01,478.32,4647.0,4647.0
2011-11-01,533.028,5179.0,5179.0
2011-12-01,438.957,4265.0,4265.0
2012-01-01,404.545,3850.0,3850.0
2012-02-01,399.06,3797.0,3797.0
2012-03-01,367.955,3501.0,3501.0
2012-04-01,389.417,3706.0,3706.0
2012-05-01,219.524,2089.0,2089.0
2012-06-01,258.164,2457.0,2457.0
2012-07-01,235.93,2245.0,2245.0
2012-08-01,209.049,1989.0,1989.0
2012-09-01,287.376,2735.0,2735.0
2012-10-01,378.241,3599.0,3599.0
2012-11-01,301.299,2867.0,2867.0
2012-12-01,515.44,4905.0,4905.0
2013-01-01,353.3,3371.0,3371.0
2013-02-01,268.506,2562.0,2562.0
2013-03-01,300.175,2864.0,2864.0
2013-04-01,274.395,2618.0,2618.0
2013-05-01,209.148,1995.0,1995.0
2013-06-01,222.649,2124.0,2124.0
2013-07-01,161.411,1540.0,1540.0
2013-08-01,173.658,1657.0,1657.0
2013-09-01,193.987,1851.0,1851.0
2013-10-01,272.171,2597.0,2597.0
2013-11-01,342.18,3265.0,3265.0
2013-12-01,357.81,3414.0,3414.0
2014-01-01,573.856,5457.0,5457.0
2014-02-01,446.957,4251.0,4251.0
2014-03-01,477.302,4539.0,4539.0
2014-04-01,430.021,4089.0,4089.0
2014-05-01,345.762,3288.0,3288.0
2014-06-01,218.259,2076.0,2076.0
2014-07-01,240.855,2291.0,2291.0
2014-08-01,216.495,2059.0,2059.0
2014-09-01,259.043,2463.0,2463.0
2014-10-01,446.447,4246.0,4246.0
2014-11-01,437.167,4157.0,4157.0
2014-12-01,324.836,3089.0,3089.0
2015-01-01,539.198,5025.0,5025.0
2015-02-01,341.97,3187.0,3187.0
2015-03-01,455.491,4245.0,4245.0
2015-04-01,460.13,4288.0,4288.0
2015-05-01,337.592,3146.0,3146.0
2015-06-01,340.563,3174.0,3174.0
2015-07-01,230.534,2148.0,2148.0
2015-08-01,224.279,2090.0,2090.0
2015-09-01,277.443,2585.0,2585.0
2015-10-01,552.75,5151.0,5151.0
2015-11-01,511.782,4769.0,4769.0
2015-12-01,435.268,4056.0,4056.0
2016-01-01,370.74,3423.0,3423.0
2016-02-01,468.9,4329.0,4329.0
2016-03-01,430.621,3975.0,3975.0
2016-04-01,329.176,3039.0,3039.0
2016-05-01,330.868,3055.0,3055.0
2016-06-01,298.862,2759.0,2759.0
2016-07-01,267.552,2470.0,2470.0
2016-08-01,266.058,2456.0,2456.0
2016-09-01,293.983,2714.0,2714.0
2016-10-01,362.278,3345.0,3345.0
2016-11-01,354.861,3276.0,3276.0
2016-12-01,435.101,4017.0,4017.0
2017-01-01,372.077,3428.0,3428.0
2017-02-01,421.061,3879.0,3879.0
2017-03-01,425.402,3919.0,3919.0
2017-04-01,310.297,2859.0,2859.0
2017-05-01,307.031,2829.0,2829.0
2017-06-01,279.359,2574.0,2574.0
2017-07-01,180.834,1666.0,1666.0
2017-08-01,230.061,2120.0,2120.0
2017-09-01,241.07,2221.0,2221.0
2017-10-01,360.897,3325.0,3325.0
2017-11-01,434.667,4005.0,4005.0
2017-12-01,440.244,4056.0,4056.0
2018-01-01,573.441,5221.0,5221.0
2018-02-01,399.083,3633.0,3633.0
2018-03-01,613.958,5589.0,5589.0
2018-04-01,529.868,4824.0,4824.0
2018-05-01,322.907,2940.0,2940.0
2018-06-01,310.244,2824.0,2824.0
2018-07-01,259.196,2360.0,2360.0
2018-08-01,255.041,2322.0,2322.0
2018-09-01,264.538,2408.0,2408.0
2018-10-01,484.163,4408.0,4408.0
2018-11-01,532.836,4851.0,4851.0
2018-12-01,376.725,3430.0,3430.0
2019-01-01,397.525,3540.0,3540.0
2019-02-01,429.171,3822.0,3822.0
2019-03-01,440.475,3922.0,3922.0
2019-04-01,407.683,3630.0,3630.0
2019-05-01,260.983,2324.0,2324.0
2019-06-01,239.755,2135.0,2135.0
2019-07-01,186.805,1663.0,1663.0
2019-08-01,177.798,1583.0,1583.0
2019-09-01,259.361,2310.0,2310.0
2019-10-01,332.274,2959.0,2959.0
2019-11-01,412.278,3671.0,3671.0
2019-12-01,458.892,4086.0,4086.0
2020-01-01,234.925,2060.0,2060.0
2020-02-01,250.358,2195.0,2195.0
2020-03-01,315.447,2766.0,2766.0
2020-04-01,362.449,3178.0,3178.0
2020-05-01,300.719,2636.0,2636.0
2020-06-01,165.913,1455.0,1455.0
2020-07-01,174.444,1529.0,1529.0
2020-08-01,196.254,1721.0,1721.0
2020-09-01,220.077,1929.0,1929.0
2020-10-01,234.141,2053.0,2053.0
2020-11-01,387.961,3401.0,3401.0
2020-12-01,356.312,3124.0,3124.0
2021-01-01,151.259,1338.0,1338.0
2021-02-01,184.492,1632.0,1632.0
2021-03-01,251.407,2223.0,2223.0
2021-04-01,200.806,1776.0,1776.0
2021-05-01,213.533,1888.0,1888.0
2021-06-01,145.269,1285.0,1285.0
2021-07-01,134.776,1192.0,1192.0
2021-08-01,118.23,1046.0,1046.0
2021-09-01,163.693,1448.0,1448.0
2021-10-01,218.236,1930.0,1930.0
2021-11-01,226.37,2002.0,2002.0
2021-12-01,193.929,1715.0,1715.0
2022-01-01,155.814,532.0,532.0
2022-02-01,176.354,602.0,602.0
2022-03-01,261.146,891.0,891.0
2022-04-01,255.171,871.0,871.0
2022-05-01,182.454,623.0,623.0
2022-06-01,185.379,633.0,633.0
2022-07-01,150.025,512.0,512.0
2022-08-01,100.945,344.0,344.0
2022-09-01,175.311,598.0,598.0
2022-10-01,206.153,703.0,703.0
2022-11-01,265.612,906.0,906.0
2022-12-01,168.636,575.0,575.0
2023-01-01,249.0,850.0,850.0
2023-02-01,254.0,867.0,867.0
2023-03-01,440.0,1501.0,1501.0
2023-04-01,155.0,529.0,529.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
