measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2017-03-01,1098.44,10120.0,10120.0
2017-04-01,945.132,8708.0,8708.0
2017-05-01,847.355,7807.0,7807.0
2017-06-01,702.797,6475.0,6475.0
2017-07-01,393.485,3625.0,3625.0
2017-08-01,368.555,3395.0,3395.0
2017-09-01,648.787,5977.0,5977.0
2017-10-01,1008.783,9294.0,9294.0
2017-11-01,941.072,8670.0,8670.0
2017-12-01,928.594,8555.0,8555.0
2018-01-01,1016.655,9256.0,9256.0
2018-02-01,701.421,6386.0,6386.0
2018-03-01,882.013,8030.0,8030.0
2018-04-01,868.663,7908.0,7908.0
2018-05-01,623.615,5677.0,5677.0
2018-06-01,702.001,6391.0,6391.0
2018-07-01,418.888,3814.0,3814.0
2018-08-01,503.95,4588.0,4588.0
2018-09-01,690.266,6284.0,6284.0
2018-10-01,691.268,6293.0,6293.0
2018-11-01,780.712,7108.0,7108.0
2018-12-01,811.548,7388.0,7388.0
2019-01-01,971.764,8654.0,8654.0
2019-02-01,763.536,6799.0,6799.0
2019-03-01,1110.732,9891.0,9891.0
2019-04-01,1175.652,10469.0,10469.0
2019-05-01,845.6,7530.0,7530.0
2019-06-01,672.18,5986.0,5986.0
2019-07-01,668.132,5950.0,5950.0
2019-08-01,479.3,4268.0,4268.0
2019-09-01,914.722,8146.0,8146.0
2019-10-01,1094.07,9743.0,9743.0
2019-11-01,1131.796,10079.0,10079.0
2019-12-01,1103.516,9827.0,9827.0
2020-01-01,829.586,7273.0,7273.0
2020-02-01,1000.843,8774.0,8774.0
2020-03-01,998.756,8756.0,8756.0
2020-04-01,993.953,8714.0,8714.0
2020-05-01,879.174,7708.0,7708.0
2020-06-01,1031.269,9041.0,9041.0
2020-07-01,564.944,4953.0,4953.0
2020-08-01,763.485,6693.0,6693.0
2020-09-01,983.534,8623.0,8623.0
2020-10-01,1098.284,9629.0,9629.0
2020-11-01,1256.631,11017.0,11017.0
2020-12-01,969.541,8500.0,8500.0
2021-01-01,928.263,8210.0,8210.0
2021-02-01,790.967,6995.0,6995.0
2021-03-01,1132.499,10016.0,10016.0
2021-04-01,1088.849,9630.0,9630.0
2021-05-01,978.897,8657.0,8657.0
2021-06-01,666.704,5896.0,5896.0
2021-07-01,465.239,4115.0,4115.0
2021-08-01,642.827,5685.0,5685.0
2021-09-01,808.34,7149.0,7149.0
2021-10-01,906.922,8021.0,8021.0
2021-11-01,1210.879,10709.0,10709.0
2021-12-01,1127.614,9973.0,9973.0
2022-01-01,1156.733,3947.0,3947.0
2022-02-01,1084.051,3699.0,3699.0
2022-03-01,1188.423,4055.0,4055.0
2022-04-01,1242.532,4240.0,4240.0
2022-05-01,994.319,3393.0,3393.0
2022-06-01,770.826,2630.0,2630.0
2022-07-01,561.961,1917.0,1917.0
2022-08-01,531.297,1813.0,1813.0
2022-09-01,777.868,2654.0,2654.0
2022-10-01,917.531,3131.0,3131.0
2022-11-01,1262.458,4308.0,4308.0
2022-12-01,1085.001,3702.0,3702.0
2023-01-01,616.0,2102.0,2102.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,34.0,116.0,116.0
2023-05-01,380.0,1297.0,1297.0
2023-06-01,331.0,1129.0,1129.0
2023-07-01,376.0,1283.0,1283.0
2023-08-01,533.0,1819.0,1819.0
2023-09-01,619.0,2112.0,2112.0
2023-10-01,1050.0,3583.0,3583.0
2023-11-01,513.0,1750.0,1750.0
2023-12-01,1035.0,3531.0,3531.0
2024-01-01,861.0,2938.0,2938.0
2024-02-01,1115.0,3804.0,3804.0
2024-03-01,1031.0,3518.0,3518.0
2024-04-01,1350.0,4606.0,4606.0
2024-05-01,832.0,2839.0,2839.0
2024-06-01,835.0,2849.0,2849.0
2024-07-01,224.0,764.0,764.0
2024-08-01,303.0,1034.0,1034.0
2024-09-01,652.0,2225.0,2225.0
2024-10-01,1198.0,4088.0,4088.0
2024-11-01,1052.0,3589.0,3589.0
2024-12-01,842.0,2873.0,2873.0
