measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2015-01-01,30303.0,282394.0,282394.0
2015-02-01,55227.0,514660.0,514660.0
2015-03-01,63786.0,594422.0,594422.0
2015-04-01,73844.0,688152.0,688152.0
2015-05-01,54113.0,504279.0,504279.0
2015-06-01,55781.0,519823.0,519823.0
2015-07-01,80579.0,750916.0,750916.0
2015-08-01,70902.0,660736.0,660736.0
2015-09-01,58453.0,544724.0,544724.0
2015-10-01,65015.0,605875.0,605875.0
2015-11-01,65212.0,607711.0,607711.0
2015-12-01,84982.0,791947.0,791947.0
2016-01-01,47864.0,441880.0,441880.0
2016-02-01,74849.0,691006.0,691006.0
2016-03-01,86712.0,800525.0,800525.0
2016-04-01,80537.0,743518.0,743518.0
2016-05-01,74448.0,687304.0,687304.0
2016-06-01,75803.0,699813.0,699813.0
2016-07-01,74680.0,689446.0,689446.0
2016-08-01,59936.0,553329.0,553329.0
2016-09-01,73372.0,677370.0,677370.0
2016-10-01,76622.0,707374.0,707374.0
2016-11-01,69921.0,645511.0,645511.0
2016-12-01,74607.0,688772.0,688772.0
2017-01-01,28139.617,259250.0,259250.0
2017-02-01,41813.276,385226.0,385226.0
2017-03-01,62285.827,573839.0,573839.0
2017-04-01,79804.934,735243.0,735243.0
2017-05-01,63386.754,583982.0,583982.0
2017-06-01,82984.179,764533.0,764533.0
2017-07-01,90782.442,836379.0,836379.0
2017-08-01,67212.061,619225.0,619225.0
2017-09-01,55294.608,509429.0,509429.0
2017-10-01,64812.06,597114.0,597114.0
2017-11-01,45949.911,423337.0,423337.0
2017-12-01,27663.331,254862.0,254862.0
2018-01-01,41061.286,373822.0,373822.0
2018-02-01,86059.566,783486.0,783486.0
2018-03-01,72336.929,658555.0,658555.0
2018-04-01,82963.88,755303.0,755303.0
2018-05-01,88467.488,805408.0,805408.0
2018-06-01,96453.545,878113.0,878113.0
2018-07-01,86334.019,785985.0,785985.0
2018-08-01,91694.959,834791.0,834791.0
2018-09-01,60526.349,551032.0,551032.0
2018-10-01,41263.248,375661.0,375661.0
2018-11-01,51315.726,467178.0,467178.0
2018-12-01,45239.005,411856.0,411856.0
2019-01-01,30924.241,275380.0,275380.0
2019-02-01,40779.196,363139.0,363139.0
2019-03-01,39851.636,354879.0,354879.0
2019-04-01,79328.904,706424.0,706424.0
2019-05-01,81083.237,722046.0,722046.0
2019-06-01,98447.06,876671.0,876671.0
2019-07-01,94042.231,837446.0,837446.0
2019-08-01,78891.06,702525.0,702525.0
2019-09-01,68836.351,612988.0,612988.0
2019-10-01,52923.816,471287.0,471287.0
2019-11-01,32780.84,291913.0,291913.0
2019-12-01,25578.428,227776.0,227776.0
2020-01-01,96475.824,845804.0,845804.0
2020-02-01,99049.688,868369.0,868369.0
2020-03-01,93816.686,822491.0,822491.0
2020-04-01,81406.724,713693.0,713693.0
2020-05-01,80614.112,706744.0,706744.0
2020-06-01,76714.109,672553.0,672553.0
2020-07-01,74426.447,652497.0,652497.0
2020-08-01,64311.662,563820.0,563820.0
2020-09-01,51353.798,450219.0,450219.0
2020-10-01,89895.773,788116.0,788116.0
2020-11-01,76607.927,671622.0,671622.0
2020-12-01,57058.25,500230.0,500230.0
2021-01-01,51658.274,456866.0,456866.0
2021-02-01,95652.352,845949.0,845949.0
2021-03-01,73478.405,649843.0,649843.0
2021-04-01,84753.672,749561.0,749561.0
2021-05-01,74772.374,661287.0,661287.0
2021-06-01,65477.909,579087.0,579087.0
2021-07-01,54443.263,481496.0,481496.0
2021-08-01,66044.541,584098.0,584098.0
2021-09-01,62696.422,554487.0,554487.0
2021-10-01,68783.77,608324.0,608324.0
2021-11-01,85720.536,758112.0,758112.0
2021-12-01,82583.482,730368.0,730368.0
2022-01-01,47823.383,163173.0,163173.0
2022-02-01,72448.249,247193.0,247193.0
2022-03-01,77690.72,265081.0,265081.0
2022-04-01,82492.564,281465.0,281465.0
2022-05-01,86002.111,293439.0,293439.0
2022-06-01,61722.964,210599.0,210599.0
2022-07-01,44362.996,151367.0,151367.0
2022-08-01,53030.576,180940.0,180940.0
2022-09-01,50879.556,173601.0,173601.0
2022-10-01,59413.309,202718.0,202718.0
2022-11-01,54095.731,184575.0,184575.0
2022-12-01,48176.841,164379.0,164379.0
2023-01-01,53254.0,181703.0,181703.0
2023-02-01,79231.0,270336.0,270336.0
2023-03-01,76017.0,259370.0,259370.0
2023-04-01,75713.0,258333.0,258333.0
2023-05-01,66940.0,228399.0,228399.0
2023-06-01,56296.0,192082.0,192082.0
2023-07-01,46252.0,157812.0,157812.0
2023-08-01,57885.0,197504.0,197504.0
2023-09-01,56622.0,193194.0,193194.0
2023-10-01,26460.0,90282.0,90282.0
2023-11-01,44285.0,151100.0,151100.0
2023-12-01,39504.0,134788.0,134788.0
2024-01-01,46814.0,159729.0,159729.0
2024-02-01,63024.0,215038.0,215038.0
2024-03-01,70253.0,239703.0,239703.0
2024-04-01,92874.0,316886.0,316886.0
2024-05-01,107288.0,366067.0,366067.0
2024-06-01,59960.0,204584.0,204584.0
2024-07-01,60233.0,205515.0,205515.0
2024-08-01,59242.0,202134.0,202134.0
2024-09-01,62770.0,214171.0,214171.0
2024-10-01,64303.0,219402.0,219402.0
2024-11-01,67279.0,229556.0,229556.0
2024-12-01,54306.0,185292.0,185292.0
