measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,3537.4260000000004,36226.78,36226.78
2003-02-01,3132.3340000000003,32078.23,32078.23
2003-03-01,3399.34,34812.64,34812.64
2003-04-01,2987.838,30598.45,30598.45
2003-05-01,3177.541,32541.2,32541.2
2003-06-01,3180.97,32576.31,32576.31
2003-07-01,3618.264,37054.64,37054.64
2003-08-01,4283.627,43868.62,43868.62
2003-09-01,3614.213,37013.16,37013.16
2003-10-01,2596.4860000000003,26590.61,26590.61
2003-11-01,3207.623,32849.27,32849.27
2003-12-01,3749.338,38396.97,38396.97
2004-01-01,6313.32,63272.09,63272.09
2004-02-01,3462.884,34705.02,34705.02
2004-03-01,4972.277,49832.16,49832.16
2004-04-01,11116.709,111411.66,111411.66
2004-05-01,7608.38,76251.18,76251.18
2004-06-01,3036.6730000000002,30433.54,30433.54
2004-07-01,3031.53,30381.99,30381.99
2004-08-01,3822.384,38307.93,38307.93
2004-09-01,5949.444,59625.33,59625.33
2004-10-01,2759.16,27652.3,27652.3
2004-11-01,3529.2870000000003,35370.51,35370.51
2004-12-01,5585.952,55982.41,55982.41
2005-01-01,9962.645,99616.49,99616.49
2005-02-01,8095.861000000001,80950.52,80950.52
2005-03-01,8845.554,88446.7,88446.7
2005-04-01,11088.827,110877.18,110877.18
2005-05-01,8215.885,82150.63,82150.63
2005-06-01,7360.952,73602.16,73602.16
2005-07-01,6249.87,62492.45,62492.45
2005-08-01,4927.94,49274.47,49274.47
2005-09-01,4256.937,42565.11,42565.11
2005-10-01,8658.718,86578.52,86578.52
2005-11-01,9508.455,95075.04,95075.04
2005-12-01,10056.355,100553.5,100553.5
2006-01-01,6533.345,64804.0,64804.0
2006-02-01,5891.146000000001,58434.0,58434.0
2006-03-01,5190.183,51481.0,51481.0
2006-04-01,5649.343,56036.0,56036.0
2006-05-01,6679.404,66253.0,66253.0
2006-06-01,6562.9490000000005,65098.0,65098.0
2006-07-01,6882.149,68264.0,68264.0
2006-08-01,6832.418000000001,67771.0,67771.0
2006-09-01,4435.048,43991.0,43991.0
2006-10-01,3909.808,38781.0,38781.0
2006-11-01,4579.677000000001,45426.0,45426.0
2006-12-01,4849.531,48102.0,48102.0
2007-01-01,7307.848,72231.0,72231.0
2007-02-01,3382.4260000000004,33432.0,33432.0
2007-03-01,5529.336,54652.0,54652.0
2007-04-01,11374.713,112428.0,112428.0
2007-05-01,10711.271,105870.0,105870.0
2007-06-01,4220.875,41719.0,41719.0
2007-07-01,3518.8410000000003,34780.0,34780.0
2007-08-01,2590.98,25609.0,25609.0
2007-09-01,2119.8230000000003,20952.0,20952.0
2007-10-01,4377.638,43269.0,43269.0
2007-11-01,7598.586,75104.0,75104.0
2007-12-01,5262.662,52016.0,52016.0
2008-01-01,4158.8460000000005,40981.0,40981.0
2008-02-01,4537.977,44717.0,44717.0
2008-03-01,5823.1230000000005,57381.0,57381.0
2008-04-01,12455.971,122741.0,122741.0
2008-05-01,6045.7970000000005,59575.0,59575.0
2008-06-01,6176.889,60867.0,60867.0
2008-07-01,6705.294,66074.0,66074.0
2008-08-01,9333.386,91971.0,91971.0
2008-09-01,3504.4700000000003,34533.0,34533.0
2008-10-01,3675.1380000000004,36215.0,36215.0
2008-11-01,5539.068,54582.0,54582.0
2008-12-01,6099.041,60100.0,60100.0
2009-01-01,5118.122,49953.0,49953.0
2009-02-01,3503.5330000000004,34194.0,34194.0
2009-03-01,7235.383000000001,70617.0,70617.0
2009-04-01,10073.279,98315.0,98315.0
2009-05-01,8290.9,80919.0,80919.0
2009-06-01,5050.109,49289.0,49289.0
2009-07-01,8248.357,80504.0,80504.0
2009-08-01,5798.102,56589.0,56589.0
2009-09-01,1999.36,19514.0,19514.0
2009-10-01,4420.017,43139.0,43139.0
2009-11-01,6209.743,60607.0,60607.0
2009-12-01,7352.095,71756.0,71756.0
2010-01-01,4911.644,47918.0,47918.0
2010-02-01,4010.384,39125.0,39125.0
2010-03-01,7943.267000000001,77495.0,77495.0
2010-04-01,9433.769,92036.0,92036.0
2010-05-01,5763.763,56231.0,56231.0
2010-06-01,3794.5060000000003,37019.0,37019.0
2010-07-01,2116.216,20646.0,20646.0
2010-08-01,2659.2650000000003,25944.0,25944.0
2010-09-01,1549.299,15115.0,15115.0
2010-10-01,8566.231,83572.0,83572.0
2010-11-01,7132.582,69585.0,69585.0
2010-12-01,6401.0740000000005,62449.0,62449.0
2011-01-01,4753.106,46181.0,46181.0
2011-02-01,3495.996,33967.0,33967.0
2011-03-01,6582.307,63954.0,63954.0
2011-04-01,11690.417,113584.0,113584.0
2011-05-01,14259.744,138548.0,138548.0
2011-06-01,5102.057,49572.0,49572.0
2011-07-01,2443.018,23736.0,23736.0
2011-08-01,3136.934,30478.0,30478.0
2011-09-01,5395.758,52425.0,52425.0
2011-10-01,7180.958,69770.0,69770.0
2011-11-01,3509.88,34102.0,34102.0
2011-12-01,5708.825,55467.0,55467.0
2012-01-01,5200.545,49488.0,49488.0
2012-02-01,4038.625,38432.0,38432.0
2012-03-01,8916.855,84853.0,84853.0
2012-04-01,5434.695,51717.0,51717.0
2012-05-01,8908.765,84776.0,84776.0
2012-06-01,6009.362,57185.0,57185.0
2012-07-01,2979.326,28351.0,28351.0
2012-08-01,2289.531,21787.0,21787.0
2012-09-01,2308.257,21965.0,21965.0
2012-10-01,4866.769,46312.0,46312.0
2012-11-01,4136.151,39360.0,39360.0
2012-12-01,5867.119,55832.0,55832.0
2013-01-01,4606.573,43951.0,43951.0
2013-02-01,5091.859,48581.0,48581.0
2013-03-01,5307.604,50640.0,50640.0
2013-04-01,8712.73,83128.0,83128.0
2013-05-01,6829.585,65161.0,65161.0
2013-06-01,7168.753,68397.0,68397.0
2013-07-01,6995.947,66748.0,66748.0
2013-08-01,2921.942,27878.0,27878.0
2013-09-01,3404.636,32484.0,32484.0
2013-10-01,2928.806,27944.0,27944.0
2013-11-01,3901.48,37224.0,37224.0
2013-12-01,4729.085,45120.0,45120.0
2014-01-01,6086.114,57879.0,57879.0
2014-02-01,3445.951,32771.0,32771.0
2014-03-01,3194.714,30382.0,30382.0
2014-04-01,10228.493,97273.0,97273.0
2014-05-01,10293.121,97888.0,97888.0
2014-06-01,4527.681,43058.0,43058.0
2014-07-01,4213.284,40068.0,40068.0
2014-08-01,3468.652,32987.0,32987.0
2014-09-01,1270.007,12078.0,12078.0
2014-10-01,2839.59,27005.0,27005.0
2014-11-01,3451.693,32826.0,32826.0
