measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2012-09-01,1638.0,15587.0,15587.0
2012-10-01,3188.0,30337.0,30337.0
2012-11-01,3119.0,29680.0,29680.0
2012-12-01,8246.0,78469.0,78469.0
2013-01-01,6116.0,58353.0,58353.0
2013-02-01,10183.0,97156.0,97156.0
2013-03-01,10426.0,99474.0,99474.0
2013-04-01,13479.0,128603.0,128603.0
2013-05-01,10293.0,98206.0,98206.0
2013-06-01,9195.0,87729.0,87729.0
2013-07-01,16052.0,153152.0,153152.0
2013-08-01,16870.0,160957.0,160957.0
2013-09-01,19997.0,190791.0,190791.0
2013-10-01,21525.0,205370.0,205370.0
2013-11-01,21539.0,205504.0,205504.0
2013-12-01,20797.0,198424.0,198424.0
2014-01-01,25683.0,244245.0,244245.0
2014-02-01,17482.0,166254.0,166254.0
2014-03-01,30501.0,290065.0,290065.0
2014-04-01,25628.0,243722.0,243722.0
2014-05-01,14423.0,137163.0,137163.0
2014-06-01,17896.0,170191.0,170191.0
2014-07-01,19691.0,187261.0,187261.0
2014-08-01,17040.0,162050.0,162050.0
2014-09-01,20259.0,192663.0,192663.0
2014-10-01,14767.0,140434.0,140434.0
2014-11-01,21919.0,208450.0,208450.0
2014-12-01,17304.0,164561.0,164561.0
2015-01-01,17676.0,164723.0,164723.0
2015-02-01,14584.0,135908.0,135908.0
2015-03-01,14459.0,134743.0,134743.0
2015-04-01,21546.0,200787.0,200787.0
2015-05-01,20758.0,193444.0,193444.0
2015-06-01,20446.0,190536.0,190536.0
2015-07-01,16663.0,155282.0,155282.0
2015-08-01,14129.0,131668.0,131668.0
2015-09-01,15570.0,145097.0,145097.0
2015-10-01,15361.0,143149.0,143149.0
2015-11-01,25544.0,238045.0,238045.0
2015-12-01,17894.0,166754.0,166754.0
2016-01-01,14992.0,138406.0,138406.0
2016-02-01,20646.45,190608.0,190608.0
2016-03-01,19823.0,183006.0,183006.0
2016-04-01,17284.0,159566.0,159566.0
2016-05-01,22514.0,207849.0,207849.0
2016-06-01,18742.0,173026.0,173026.0
2016-07-01,14992.0,138406.0,138406.0
2016-08-01,2543.0,23477.0,23477.0
2016-09-01,2377.0,21944.0,21944.0
2016-10-01,9693.0,89486.0,89486.0
2016-11-01,2806.0,25905.0,25905.0
2016-12-01,889.0,8207.0,8207.0
2017-01-01,76.331,703.0,703.0
2017-02-01,81.594,752.0,752.0
2017-03-01,95.983,884.0,884.0
2017-04-01,90.323,832.0,832.0
2017-05-01,74.51,686.0,686.0
2017-06-01,76.469,705.0,705.0
2017-07-01,57.35,528.0,528.0
2017-08-01,38.303,353.0,353.0
2017-09-01,71.56,659.0,659.0
2017-10-01,99.01,912.0,912.0
2017-11-01,78.469,723.0,723.0
2017-12-01,79.098,729.0,729.0
2018-01-01,867.639,7899.0,7899.0
2018-02-01,720.597,6560.0,6560.0
2018-03-01,874.68,7963.0,7963.0
2018-04-01,897.389,8170.0,8170.0
2018-05-01,762.276,6940.0,6940.0
2018-06-01,874.277,7959.0,7959.0
2018-07-01,366.521,3337.0,3337.0
2018-08-01,664.233,6047.0,6047.0
2018-09-01,572.727,5214.0,5214.0
2018-10-01,579.444,5275.0,5275.0
2018-11-01,664.129,6046.0,6046.0
2018-12-01,761.088,6929.0,6929.0
2019-01-01,3755.291,33441.0,33441.0
2019-02-01,3161.469,28153.0,28153.0
2019-03-01,3826.758,34077.0,34077.0
2019-04-01,4339.503,38643.0,38643.0
2019-05-01,3810.244,33930.0,33930.0
2019-06-01,3167.793,28209.0,28209.0
2019-07-01,3386.576,30157.0,30157.0
2019-08-01,3178.115,28301.0,28301.0
2019-09-01,4154.769,36998.0,36998.0
2019-10-01,4937.433,43968.0,43968.0
2019-11-01,3853.03,34311.0,34311.0
2019-12-01,4126.019,36742.0,36742.0
2020-01-01,3556.042,31176.0,31176.0
2020-02-01,3443.589,30190.0,30190.0
2020-03-01,3371.018,29554.0,29554.0
2020-04-01,3657.572,32066.0,32066.0
2020-05-01,2900.959,25433.0,25433.0
2020-06-01,4151.955,36400.0,36400.0
2020-07-01,2480.502,21747.0,21747.0
2020-08-01,2536.206,22235.0,22235.0
2020-09-01,2465.945,21619.0,21619.0
2020-10-01,3228.212,28302.0,28302.0
2020-11-01,3777.013,33113.0,33113.0
2020-12-01,3197.987,28037.0,28037.0
2021-01-01,1012.284,8953.0,8953.0
2021-02-01,680.018,6014.0,6014.0
2021-03-01,1280.538,11325.0,11325.0
2021-04-01,1170.52,10352.0,10352.0
2021-05-01,978.021,8650.0,8650.0
2021-06-01,796.152,7041.0,7041.0
2021-07-01,637.398,5637.0,5637.0
2021-08-01,936.344,8281.0,8281.0
2021-09-01,977.822,8648.0,8648.0
2021-10-01,1006.247,8899.0,8899.0
2021-11-01,1049.878,9285.0,9285.0
2021-12-01,1088.778,9629.0,9629.0
2022-01-01,0.0,0.0,0.0
