measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2011-01-01,,,,0.0,0.0,0.0
2011-02-01,,,,0.0,0.0,0.0
2011-03-01,,,,0.0,0.0,0.0
2011-04-01,,,,0.0,0.0,0.0
2011-05-01,,,,0.0,0.0,0.0
2011-06-01,,,,0.0,0.0,0.0
2011-07-01,,,,0.0,0.0,0.0
2011-08-01,,,,0.0,0.0,0.0
2011-09-01,,,,0.0,0.0,0.0
2011-10-01,,,,0.0,0.0,0.0
2011-11-01,,,,6685.833,64960.0,64960.0
2011-12-01,,,,4866.167,47280.0,47280.0
2012-01-01,,,,564.28,5370.0,5370.0
2012-02-01,,,,671.056,6386.0,6386.0
2012-03-01,,,,871.375,8292.0,8292.0
2012-04-01,,,,1364.0,12980.0,12980.0
2012-05-01,,,,4664.045,44383.0,44383.0
2012-06-01,,,,5266.257,50114.0,50114.0
2012-07-01,,,,5453.857,51899.0,51899.0
2012-08-01,,,,5868.027,55840.0,55840.0
2012-09-01,,,,5899.602,56141.0,56141.0
2012-10-01,,,,6019.615,57283.0,57283.0
2012-11-01,,,,4997.391,47555.0,47555.0
2012-12-01,,,,4532.495,43131.0,43131.0
2013-01-01,,,,1947.754,18584.0,18584.0
2013-02-01,,,,2437.605,23257.0,23257.0
2013-03-01,,,,2870.988,27392.0,27392.0
2013-04-01,,,,3270.621,31205.0,31205.0
2013-05-01,,,,3702.716,35328.0,35328.0
2013-06-01,,,,4093.955,39060.0,39060.0
2013-07-01,,,,3973.25,37909.0,37909.0
2013-08-01,,,,3901.922,37228.0,37228.0
2013-09-01,,,,4159.633,39687.0,39687.0
2013-10-01,,,,5786.292,55207.0,55207.0
2013-11-01,,,,3830.182,36544.0,36544.0
2013-12-01,,,,3683.082,35140.0,35140.0
2014-01-01,,,,2687.547,25559.0,25559.0
2014-02-01,,,,2706.709,25741.0,25741.0
2014-03-01,,,,3841.812,36536.0,36536.0
2014-04-01,,,,4018.84,38219.0,38219.0
2014-05-01,,,,4710.0,44792.0,44792.0
2014-06-01,,,,4769.253,45356.0,45356.0
2014-07-01,,,,4391.95,41767.0,41767.0
2014-08-01,,,,3872.697,36829.0,36829.0
2014-09-01,,,,4087.192,38869.0,38869.0
2014-10-01,,,,3707.284,35256.0,35256.0
2014-11-01,,,,2895.209,27533.0,27533.0
2014-12-01,,,,1959.507,18635.0,18635.0
2015-01-01,,,,1878.178,17503.0,17503.0
2015-02-01,,,,2644.153,24641.0,24641.0
2015-03-01,,,,3583.616,33396.0,33396.0
2015-04-01,,,,4387.153,40884.0,40884.0
2015-05-01,,,,4426.559,41251.0,41251.0
2015-06-01,,,,4503.011,41964.0,41964.0
2015-07-01,,,,4318.417,40243.0,40243.0
2015-08-01,,,,4627.255,43121.0,43121.0
2015-09-01,,,,3690.946,34396.0,34396.0
2015-10-01,,,,3275.59,30525.0,30525.0
2015-11-01,,,,2967.188,27651.0,27651.0
2015-12-01,,,,2495.934,23260.0,23260.0
2016-01-01,,,,2248.747,20760.0,20760.0
2016-02-01,,,,2756.163,25445.0,25445.0
2016-03-01,,,,3218.454,29713.0,29713.0
2016-04-01,,,,3471.202,32046.0,32046.0
2016-05-01,,,,4248.534,39222.0,39222.0
2016-06-01,,,,4130.242,38130.0,38130.0
2016-07-01,,,,4275.94,39475.0,39475.0
2016-08-01,,,,3413.414,31513.0,31513.0
2016-09-01,,,,3159.152,29165.0,29165.0
2016-10-01,,,,3122.75,28829.0,28829.0
2016-11-01,,,,2509.982,23172.0,23172.0
2016-12-01,,,,2438.42,22511.0,22511.0
2017-01-01,,,,1601.319,14753.0,14753.0
2017-02-01,,,,1842.093,16971.0,16971.0
2017-03-01,,,,3190.695,29396.0,29396.0
2017-04-01,,,,3469.34,31963.0,31963.0
2017-05-01,,,,3596.219,33132.0,33132.0
2017-06-01,,,,4070.1,37498.0,37498.0
2017-07-01,,,,2424.551,22337.0,22337.0
2017-08-01,,,,3057.766,28171.0,28171.0
2017-09-01,,,,3166.47,29173.0,29173.0
2017-10-01,,,,2895.674,26678.0,26678.0
2017-11-01,,,,1706.393,15721.0,15721.0
2017-12-01,,,,1573.38,14496.0,14496.0
2018-01-01,,,,2092.068,19046.0,19046.0
2018-02-01,,,,2237.101,20367.0,20367.0
2018-03-01,,,,2888.349,26296.0,26296.0
2018-04-01,,,,3438.563,31305.0,31305.0
2018-05-01,,,,4337.441,39488.0,39488.0
2018-06-01,,,,4235.345,38559.0,38559.0
2018-07-01,,,,3741.42,34062.0,34062.0
2018-08-01,,,,3786.71,34474.0,34474.0
2018-09-01,,,,3644.206,33177.0,33177.0
2018-10-01,,,,2607.002,23734.0,23734.0
2018-11-01,,,,2259.071,20567.0,20567.0
2018-12-01,,,,1524.724,13881.0,13881.0
2019-01-01,,,,2064.263,18382.0,18382.0
2019-02-01,,,,2035.079,18122.0,18122.0
2019-03-01,,,,3246.423,28909.0,28909.0
2019-04-01,,,,3860.408,34377.0,34377.0
2019-05-01,,,,4046.056,36030.0,36030.0
2019-06-01,,,,4580.663,40791.0,40791.0
2019-07-01,,,,4039.707,35974.0,35974.0
2019-08-01,,,,4375.385,38963.0,38963.0
2019-09-01,,,,3525.029,31390.0,31390.0
2019-10-01,,,,3628.366,32311.0,32311.0
2019-11-01,,,,2046.837,18227.0,18227.0
2019-12-01,,,,1626.784,14487.0,14487.0
2020-01-01,,,,2275.165,19946.0,19946.0
2020-02-01,,,,2627.401,23034.0,23034.0
2020-03-01,,,,2964.514,25990.0,25990.0
2020-04-01,,,,3962.827,34742.0,34742.0
2020-05-01,,,,4292.498,37632.0,37632.0
2020-06-01,,,,4101.055,35954.0,35954.0
2020-07-01,,,,4109.459,36028.0,36028.0
2020-08-01,,,,3778.078,33122.0,33122.0
2020-09-01,,,,3413.587,29927.0,29927.0
2020-10-01,,,,3218.088,28213.0,28213.0
2020-11-01,,,,2298.239,20149.0,20149.0
2020-12-01,,,,2040.089,17885.0,17885.0
2021-01-01,,,,2318.792,20507.0,20507.0
2021-02-01,,,,2943.95,26036.0,26036.0
2021-03-01,,,,3650.455,32285.0,32285.0
2021-04-01,,,,4097.069,36234.0,36234.0
2021-05-01,,,,4864.551,43022.0,43022.0
2021-06-01,,,,4369.788,38646.0,38646.0
2021-07-01,,,,3543.675,31340.0,31340.0
2021-08-01,,,,3927.918,34739.0,34739.0
2021-09-01,,,,3496.868,30926.0,30926.0
2021-10-01,,,,3332.155,29470.0,29470.0
2021-11-01,,,,2460.281,21759.0,21759.0
2021-12-01,,,,1859.498,16445.0,16445.0
2022-01-01,,,,2081.642,7103.0,7103.0
2022-02-01,,,,2403.192,8200.0,8200.0
2022-03-01,,,,3018.255,10298.0,10298.0
2022-04-01,,,,3391.427,11572.0,11572.0
2022-05-01,,,,3928.454,13404.0,13404.0
2022-06-01,,,,3752.38,12803.0,12803.0
2022-07-01,,,,3362.928,11474.0,11474.0
2022-08-01,,,,3223.709,10999.0,10999.0
2022-09-01,,,,2969.244,10131.0,10131.0
2022-10-01,,,,2902.971,9905.0,9905.0
2022-11-01,,,,2141.491,7307.0,7307.0
2022-12-01,,,,1638.307,5590.0,5590.0
2023-01-01,,,,2221.0,7578.0,7578.0
2023-02-01,,,,2813.0,9598.0,9598.0
2023-03-01,,,,3405.0,11618.0,11618.0
2023-04-01,0.0,0.0,0.0,4040.0,13784.0,13784.0
2023-05-01,0.0,0.0,0.0,4780.0,16309.0,16309.0
2023-06-01,0.0,0.0,0.0,4859.0,16579.0,16579.0
2023-07-01,0.0,0.0,0.0,4225.0,14416.0,14416.0
2023-08-01,0.0,0.0,0.0,3668.0,12515.0,12515.0
2023-09-01,0.0,0.0,0.0,3417.0,11659.0,11659.0
2023-10-01,0.0,0.0,0.0,3144.0,10727.0,10727.0
2023-11-01,0.0,0.0,0.0,2386.0,8141.0,8141.0
2023-12-01,0.0,0.0,0.0,2193.0,7483.0,7483.0
2024-01-01,-198.0,0.0,0.0,2162.0,7377.0,7377.0
2024-02-01,-196.0,0.0,0.0,2722.0,9287.0,9287.0
2024-03-01,-250.0,0.0,0.0,3634.0,12399.0,12399.0
2024-04-01,-228.0,0.0,0.0,4359.0,14873.0,14873.0
2024-05-01,-283.0,0.0,0.0,4810.0,16412.0,16412.0
2024-06-01,-274.0,0.0,0.0,4244.0,14481.0,14481.0
2024-07-01,-287.0,0.0,0.0,4040.0,13784.0,13784.0
2024-08-01,-284.0,0.0,0.0,3775.0,12880.0,12880.0
2024-09-01,-261.0,0.0,0.0,3292.0,11232.0,11232.0
2024-10-01,-249.0,0.0,0.0,2754.0,9397.0,9397.0
2024-11-01,-201.0,0.0,0.0,2082.0,7104.0,7104.0
2024-12-01,-236.0,0.0,0.0,1565.0,5340.0,5340.0
