measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2012-04-01,427.748,4070.0,4070.0
2012-05-01,587.966,5595.0,5595.0
2012-06-01,635.502,6047.0,6047.0
2012-07-01,549.527,5229.0,5229.0
2012-08-01,433.059,4121.0,4121.0
2012-09-01,405.483,3859.0,3859.0
2012-10-01,318.675,3033.0,3033.0
2012-11-01,162.965,1551.0,1551.0
2012-12-01,119.075,1133.0,1133.0
2013-01-01,94.184,899.0,899.0
2013-02-01,192.97,1841.0,1841.0
2013-03-01,328.629,3135.0,3135.0
2013-04-01,346.491,3306.0,3306.0
2013-05-01,389.945,3720.0,3720.0
2013-06-01,496.943,4741.0,4741.0
2013-07-01,468.852,4473.0,4473.0
2013-08-01,630.982,6020.0,6020.0
2013-09-01,613.36,5852.0,5852.0
2013-10-01,543.022,5181.0,5181.0
2013-11-01,540.548,5157.0,5157.0
2013-12-01,564.074,5382.0,5382.0
2014-01-01,169.155,1609.0,1609.0
2014-02-01,192.924,1835.0,1835.0
2014-03-01,339.66,3230.0,3230.0
2014-04-01,401.952,3823.0,3823.0
2014-05-01,461.763,4391.0,4391.0
2014-06-01,512.135,4870.0,4870.0
2014-07-01,473.925,4507.0,4507.0
2014-08-01,512.805,4877.0,4877.0
2014-09-01,500.341,4758.0,4758.0
2014-10-01,451.824,4297.0,4297.0
2014-11-01,375.471,3571.0,3571.0
2014-12-01,256.045,2435.0,2435.0
2015-01-01,246.549,2298.0,2298.0
2015-02-01,310.73,2896.0,2896.0
2015-03-01,455.359,4243.0,4243.0
2015-04-01,511.073,4763.0,4763.0
2015-05-01,513.708,4787.0,4787.0
2015-06-01,529.29,4932.0,4932.0
2015-07-01,547.788,5105.0,5105.0
2015-08-01,554.444,5167.0,5167.0
2015-09-01,457.57,4264.0,4264.0
2015-10-01,385.467,3592.0,3592.0
2015-11-01,357.086,3328.0,3328.0
2015-12-01,293.936,2739.0,2739.0
2016-01-01,142.215,1313.0,1313.0
2016-02-01,237.375,2191.0,2191.0
2016-03-01,262.014,2419.0,2419.0
2016-04-01,305.229,2818.0,2818.0
2016-05-01,379.414,3503.0,3503.0
2016-06-01,363.901,3360.0,3360.0
2016-07-01,424.814,3922.0,3922.0
2016-08-01,418.933,3868.0,3868.0
2016-09-01,369.622,3412.0,3412.0
2016-10-01,311.589,2877.0,2877.0
2016-11-01,267.669,2471.0,2471.0
2016-12-01,195.225,1802.0,1802.0
2017-01-01,116.739,1076.0,1076.0
2017-02-01,130.392,1201.0,1201.0
2017-03-01,243.147,2240.0,2240.0
2017-04-01,256.175,2360.0,2360.0
2017-05-01,322.096,2967.0,2967.0
2017-06-01,349.058,3216.0,3216.0
2017-07-01,318.17,2931.0,2931.0
2017-08-01,294.039,2709.0,2709.0
2017-09-01,274.57,2530.0,2530.0
2017-10-01,252.942,2330.0,2330.0
2017-11-01,155.434,1432.0,1432.0
2017-12-01,148.238,1366.0,1366.0
2018-01-01,133.111,1212.0,1212.0
2018-02-01,187.373,1706.0,1706.0
2018-03-01,214.25,1951.0,1951.0
2018-04-01,267.839,2438.0,2438.0
2018-05-01,322.848,2939.0,2939.0
2018-06-01,347.847,3167.0,3167.0
2018-07-01,300.669,2737.0,2737.0
2018-08-01,302.762,2756.0,2756.0
2018-09-01,286.607,2609.0,2609.0
2018-10-01,225.808,2056.0,2056.0
2018-11-01,155.321,1414.0,1414.0
2018-12-01,123.565,1125.0,1125.0
2019-01-01,260.955,2324.0,2324.0
2019-02-01,304.492,2712.0,2712.0
2019-03-01,462.527,4119.0,4119.0
2019-04-01,537.95,4790.0,4790.0
2019-05-01,560.093,4988.0,4988.0
2019-06-01,677.119,6030.0,6030.0
2019-07-01,668.232,5951.0,5951.0
2019-08-01,654.453,5828.0,5828.0
2019-09-01,535.205,4766.0,4766.0
2019-10-01,491.765,4379.0,4379.0
2019-11-01,314.5,2801.0,2801.0
2019-12-01,202.709,1805.0,1805.0
2020-01-01,285.462,2503.0,2503.0
2020-02-01,386.958,3392.0,3392.0
2020-03-01,378.662,3320.0,3320.0
2020-04-01,477.22,4184.0,4184.0
2020-05-01,624.562,5476.0,5476.0
2020-06-01,621.939,5453.0,5453.0
2020-07-01,702.491,6159.0,6159.0
2020-08-01,581.994,5102.0,5102.0
2020-09-01,456.98,4006.0,4006.0
2020-10-01,422.399,3703.0,3703.0
2020-11-01,333.938,2928.0,2928.0
2020-12-01,264.395,2318.0,2318.0
2021-01-01,277.031,2450.0,2450.0
2021-02-01,362.905,3210.0,3210.0
2021-03-01,468.573,4144.0,4144.0
2021-04-01,586.531,5187.0,5187.0
2021-05-01,639.308,5654.0,5654.0
2021-06-01,621.019,5492.0,5492.0
2021-07-01,594.817,5261.0,5261.0
2021-08-01,585.064,5174.0,5174.0
2021-09-01,504.476,4462.0,4462.0
2021-10-01,419.888,3713.0,3713.0
2021-11-01,334.101,2955.0,2955.0
2021-12-01,228.287,2019.0,2019.0
2022-01-01,268.037,915.0,915.0
2022-02-01,319.712,1091.0,1091.0
2022-03-01,423.87,1446.0,1446.0
2022-04-01,478.14,1631.0,1631.0
2022-05-01,560.395,1912.0,1912.0
2022-06-01,583.511,1991.0,1991.0
2022-07-01,562.788,1920.0,1920.0
2022-08-01,522.544,1783.0,1783.0
2022-09-01,440.984,1505.0,1505.0
2022-10-01,406.274,1386.0,1386.0
2022-11-01,301.184,1028.0,1028.0
2022-12-01,210.561,718.0,718.0
2023-01-01,269.0,918.0,918.0
2023-02-01,334.0,1140.0,1140.0
2023-03-01,323.0,1102.0,1102.0
2023-04-01,344.0,1174.0,1174.0
2023-05-01,570.0,1945.0,1945.0
2023-06-01,554.0,1890.0,1890.0
2023-07-01,561.0,1914.0,1914.0
2023-08-01,404.0,1378.0,1378.0
2023-09-01,449.0,1532.0,1532.0
2023-10-01,357.0,1218.0,1218.0
2023-11-01,308.0,1051.0,1051.0
2023-12-01,269.0,918.0,918.0
2024-01-01,285.0,972.0,972.0
2024-02-01,303.0,1034.0,1034.0
2024-03-01,407.0,1389.0,1389.0
2024-04-01,548.0,1870.0,1870.0
2024-05-01,597.0,2037.0,2037.0
