measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2008-11-01,0.0,23.0,23.0
2008-12-01,0.0,12.0,12.0
2009-01-01,60.0,651.0,651.0
2009-02-01,45.0,628.0,628.0
2009-03-01,0.0,98.0,98.0
2009-04-01,61.0,974.0,974.0
2009-05-01,0.0,113.0,113.0
2009-06-01,0.0,0.0,0.0
2009-07-01,202.0,2702.0,2702.0
2009-08-01,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,33.0,513.0,513.0
2009-12-01,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0
2010-02-01,58.0,1228.0,1228.0
2010-03-01,20.0,338.0,338.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,12.0,12.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,24.0,24.0
2010-08-01,51.0,706.0,706.0
2010-09-01,0.0,22.0,22.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,16.0,16.0
2010-12-01,24.0,322.0,322.0
2011-01-01,0.0,55.0,55.0
2011-02-01,21.0,278.0,278.0
2011-03-01,51.0,672.0,672.0
2011-04-01,0.0,71.0,71.0
2011-05-01,45.0,578.0,578.0
2011-06-01,89.0,1161.0,1161.0
2011-07-01,160.0,2063.0,2063.0
2011-08-01,32.0,484.0,484.0
2011-09-01,0.0,0.0,0.0
2011-10-01,0.0,83.0,83.0
2011-11-01,0.0,28.0,28.0
2011-12-01,12.0,193.0,193.0
2012-01-01,0.0,0.0,0.0
2012-02-01,14.0,160.0,160.0
2012-03-01,0.0,22.0,22.0
2012-04-01,0.0,33.0,33.0
2012-05-01,32.0,473.0,473.0
2012-06-01,51.0,627.0,627.0
2012-07-01,0.0,17.0,17.0
2012-08-01,20.0,303.0,303.0
2012-09-01,0.0,17.0,17.0
2012-10-01,0.0,17.0,17.0
2012-11-01,0.0,0.0,0.0
2012-12-01,0.0,33.0,33.0
2013-01-01,62.0,704.0,704.0
2013-02-01,59.0,754.0,754.0
2013-03-01,44.0,556.0,556.0
2013-04-01,0.0,55.0,55.0
2013-05-01,34.0,462.0,462.0
2013-06-01,0.0,0.0,0.0
2013-07-01,0.0,28.0,28.0
2013-08-01,143.0,1771.0,1771.0
2013-09-01,0.0,72.0,72.0
2013-10-01,0.0,0.0,0.0
2013-11-01,0.0,479.0,479.0
2013-12-01,0.0,50.0,50.0
2014-01-01,0.0,0.0,0.0
2014-02-01,0.0,864.0,864.0
2014-03-01,0.0,61.0,61.0
2014-04-01,0.0,3504.0,3504.0
2014-05-01,0.0,8234.0,8234.0
2014-06-01,107.0,1419.0,1419.0
2014-07-01,141.0,1859.0,1859.0
2014-08-01,157.0,2144.0,2144.0
2014-09-01,123.0,1659.0,1659.0
2014-10-01,68.0,955.0,955.0
2014-11-01,80.0,1123.0,1123.0
2014-12-01,37.0,544.0,544.0
2015-01-01,67.0,935.0,935.0
2015-02-01,57.0,785.0,785.0
2015-03-01,36.0,485.0,485.0
2015-04-01,18.0,271.0,271.0
2015-05-01,12.0,179.0,179.0
2015-06-01,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0
2015-08-01,51.0,715.0,715.0
2015-09-01,24.0,335.0,335.0
2015-10-01,0.0,0.0,0.0
2015-11-01,172.0,2365.0,2365.0
2015-12-01,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0
2016-02-01,245.0,3190.0,3190.0
2016-03-01,110.0,1492.0,1492.0
2016-04-01,22.0,300.0,300.0
2016-05-01,0.0,0.0,0.0
2016-06-01,0.0,138.0,138.0
2016-07-01,0.0,35.0,35.0
2016-08-01,95.0,1279.0,1279.0
2016-09-01,100.0,1385.0,1385.0
2016-10-01,14.0,282.0,282.0
2016-11-01,17.0,236.0,236.0
2016-12-01,0.0,35.0,35.0
2017-01-01,31.759,418.0,418.0
2017-02-01,17.319,229.0,229.0
2017-03-01,22.262,292.0,292.0
2017-04-01,27.002,355.0,355.0
2017-05-01,28.782,378.0,378.0
2017-06-01,19.771,258.0,258.0
2017-07-01,15.543,201.0,201.0
2017-08-01,12.863,166.0,166.0
2017-09-01,20.13,264.0,264.0
2017-10-01,23.368,304.0,304.0
2017-11-01,36.546,476.0,476.0
2017-12-01,35.655,464.0,464.0
2018-01-01,47.292,631.0,631.0
2018-02-01,35.394,476.0,476.0
2018-03-01,51.697,694.0,694.0
2018-04-01,36.771,493.0,493.0
2018-05-01,47.535,636.0,636.0
2018-06-01,66.503,889.0,889.0
2018-07-01,28.353,378.0,378.0
2018-08-01,38.608,516.0,516.0
2018-09-01,41.568,556.0,556.0
2018-10-01,44.726,596.0,596.0
2018-11-01,43.278,579.0,579.0
2018-12-01,46.275,619.0,619.0
2019-01-01,57.375,737.0,737.0
2019-02-01,53.419,688.0,688.0
2019-03-01,77.209,996.0,996.0
2019-04-01,44.924,578.0,578.0
2019-05-01,79.152,1018.0,1018.0
2019-06-01,67.776,875.0,875.0
2019-07-01,40.461,523.0,523.0
2019-08-01,53.343,688.0,688.0
2019-09-01,61.242,787.0,787.0
2019-10-01,64.829,836.0,836.0
2019-11-01,56.724,732.0,732.0
2019-12-01,60.546,781.0,781.0
2020-01-01,52.415,704.0,704.0
2020-02-01,54.495,721.0,721.0
2020-03-01,46.56,616.0,616.0
2020-04-01,52.803,699.0,699.0
2020-05-01,60.855,809.0,809.0
2020-06-01,73.36,974.0,974.0
2020-07-01,37.43,495.0,495.0
2020-08-01,60.675,803.0,803.0
2020-09-01,46.471,616.0,616.0
2020-10-01,57.98,770.0,770.0
2020-11-01,77.875,1034.0,1034.0
2020-12-01,62.081,825.0,825.0
2021-01-01,0.5,6.0,6.0
2021-02-01,1379.113,17375.0,17375.0
2021-03-01,0.902,11.0,11.0
2021-04-01,0.0,0.0,0.0
2021-05-01,8.268,105.0,105.0
2021-06-01,100.031,1260.0,1260.0
2021-07-01,255.622,3223.0,3223.0
2021-08-01,0.0,0.0,0.0
2021-09-01,4.494,55.0,55.0
2021-10-01,122.085,1540.0,1540.0
2021-11-01,0.621,6.0,6.0
2021-12-01,113.362,1430.0,1430.0
2022-01-01,0.732,11.0,11.0
2022-02-01,0.665,11.0,11.0
2022-03-01,145.023,1859.0,1859.0
2022-04-01,6.775,88.0,88.0
2022-05-01,74.879,957.0,957.0
2022-06-01,72.213,924.0,924.0
2022-07-01,623.222,7986.0,7986.0
2022-08-01,469.841,6017.0,6017.0
2022-09-01,167.119,2140.0,2140.0
2022-10-01,183.762,2354.0,2354.0
2022-11-01,0.583,6.0,6.0
2022-12-01,685.186,8778.0,8778.0
2023-01-01,67.944,919.0,919.0
2023-02-01,1.519,22.0,22.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,6.288,83.0,83.0
2023-07-01,389.646,5269.0,5269.0
2023-08-01,544.025,7359.0,7359.0
2023-09-01,427.942,5786.0,5786.0
2023-10-01,0.0,0.0,0.0
2023-11-01,19.636,264.0,264.0
2023-12-01,0.0,0.0,0.0
2024-01-01,621.553,7986.0,7986.0
2024-02-01,0.642,11.0,11.0
2024-03-01,138.605,1782.0,1782.0
2024-04-01,369.148,4741.0,4741.0
2024-05-01,179.909,2310.0,2310.0
2024-06-01,105.875,1359.0,1359.0
2024-07-01,923.239,11858.0,11858.0
2024-08-01,870.88,11187.0,11187.0
2024-09-01,332.198,4268.0,4268.0
2024-10-01,193.959,2492.0,2492.0
2024-11-01,0.784,11.0,11.0
2024-12-01,15.207,198.0,198.0
