measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2017-01-01,5.372,59.0,59.0
2017-02-01,4.95,55.0,55.0
2017-03-01,5.501,61.0,61.0
2017-04-01,5.289,58.0,58.0
2017-05-01,5.22,58.0,58.0
2017-06-01,4.444,49.0,49.0
2017-07-01,4.456,49.0,49.0
2017-08-01,4.267,47.0,47.0
2017-09-01,4.953,55.0,55.0
2017-10-01,4.772,53.0,53.0
2017-11-01,4.942,55.0,55.0
2017-12-01,5.834,64.0,64.0
2018-01-01,594.962,6239.0,6239.0
2018-02-01,515.607,5408.0,5408.0
2018-03-01,589.169,6179.0,6179.0
2018-04-01,593.674,6226.0,6226.0
2018-05-01,567.706,5954.0,5954.0
2018-06-01,469.955,4929.0,4929.0
2018-07-01,473.355,4965.0,4965.0
2018-08-01,466.651,4894.0,4894.0
2018-09-01,474.006,4972.0,4972.0
2018-10-01,524.262,5499.0,5499.0
2018-11-01,512.771,5378.0,5378.0
2018-12-01,428.882,4498.0,4498.0
2019-01-01,138.202,1312.0,1312.0
2019-02-01,112.715,1071.0,1071.0
2019-03-01,151.999,1444.0,1444.0
2019-04-01,133.606,1269.0,1269.0
2019-05-01,149.44,1419.0,1419.0
2019-06-01,131.32,1247.0,1247.0
2019-07-01,134.57,1278.0,1278.0
2019-08-01,123.575,1174.0,1174.0
2019-09-01,121.352,1153.0,1153.0
2019-10-01,135.837,1290.0,1290.0
2019-11-01,118.495,1125.0,1125.0
2019-12-01,118.889,1129.0,1129.0
2020-01-01,1170.109,10764.0,10764.0
2020-02-01,1110.276,10214.0,10214.0
2020-03-01,1201.492,11053.0,11053.0
2020-04-01,1188.019,10929.0,10929.0
2020-05-01,1050.462,9664.0,9664.0
2020-06-01,1025.802,9437.0,9437.0
2020-07-01,975.275,8972.0,8972.0
2020-08-01,923.879,8499.0,8499.0
2020-09-01,1088.503,10014.0,10014.0
2020-10-01,1119.808,10301.0,10301.0
2020-11-01,926.43,8523.0,8523.0
2020-12-01,1006.945,9263.0,9263.0
2021-01-01,1564.168,17202.0,17202.0
2021-02-01,1275.52,14028.0,14028.0
2021-03-01,1256.575,13819.0,13819.0
2021-04-01,1136.831,12503.0,12503.0
2021-05-01,1331.785,14647.0,14647.0
2021-06-01,1388.334,15268.0,15268.0
2021-07-01,1444.944,15891.0,15891.0
2021-08-01,1168.784,12854.0,12854.0
2021-09-01,1433.509,15765.0,15765.0
2021-10-01,1145.201,12594.0,12594.0
2021-11-01,1251.397,13762.0,13762.0
2021-12-01,1364.952,15011.0,15011.0
2022-01-01,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,559.4,6174.0,6174.0
2024-02-01,568.614,6275.0,6275.0
2024-03-01,541.867,5980.0,5980.0
2024-04-01,487.469,5380.0,5380.0
2024-05-01,558.245,6161.0,6161.0
2024-06-01,512.909,5660.0,5660.0
2024-07-01,547.503,6042.0,6042.0
2024-08-01,550.38,6074.0,6074.0
2024-09-01,527.305,5819.0,5819.0
2024-10-01,606.092,6689.0,6689.0
2024-11-01,558.588,6165.0,6165.0
2024-12-01,521.628,5757.0,5757.0
