measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2018-02-01,329.55,3000.0,3000.0
2018-03-01,545.152,4963.0,4963.0
2018-04-01,658.85,5998.0,5998.0
2018-05-01,691.971,6300.0,6300.0
2018-06-01,634.05,5772.0,5772.0
2018-07-01,772.763,7035.0,7035.0
2018-08-01,600.431,5466.0,5466.0
2018-09-01,494.141,4499.0,4499.0
2018-10-01,362.089,3296.0,3296.0
2018-11-01,201.135,1831.0,1831.0
2018-12-01,151.868,1383.0,1383.0
2019-01-01,247.463,2204.0,2204.0
2019-02-01,155.873,1388.0,1388.0
2019-03-01,451.876,4024.0,4024.0
2019-04-01,556.586,4956.0,4956.0
2019-05-01,694.906,6188.0,6188.0
2019-06-01,794.867,7078.0,7078.0
2019-07-01,786.515,7004.0,7004.0
2019-08-01,743.242,6619.0,6619.0
2019-09-01,495.464,4412.0,4412.0
2019-10-01,373.921,3330.0,3330.0
2019-11-01,227.619,2027.0,2027.0
2019-12-01,197.668,1760.0,1760.0
2020-01-01,215.453,1889.0,1889.0
2020-02-01,477.793,4189.0,4189.0
2020-03-01,579.701,5082.0,5082.0
2020-04-01,766.407,6719.0,6719.0
2020-05-01,797.221,6989.0,6989.0
2020-06-01,864.099,7576.0,7576.0
2020-07-01,833.224,7305.0,7305.0
2020-08-01,825.055,7233.0,7233.0
2020-09-01,581.81,5101.0,5101.0
2020-10-01,435.404,3817.0,3817.0
2020-11-01,333.213,2921.0,2921.0
2020-12-01,208.62,1829.0,1829.0
2021-01-01,254.031,2247.0,2247.0
2021-02-01,380.616,3366.0,3366.0
2021-03-01,652.322,5769.0,5769.0
2021-04-01,589.551,5214.0,5214.0
2021-05-01,748.492,6620.0,6620.0
2021-06-01,930.171,8226.0,8226.0
2021-07-01,844.605,7470.0,7470.0
2021-08-01,777.6,6877.0,6877.0
2021-09-01,662.302,5857.0,5857.0
2021-10-01,444.275,3929.0,3929.0
2021-11-01,273.124,2416.0,2416.0
2021-12-01,173.911,1538.0,1538.0
2022-01-01,275.744,941.0,941.0
2022-02-01,414.869,1416.0,1416.0
2022-03-01,545.204,1860.0,1860.0
2022-04-01,461.77,1576.0,1576.0
2022-05-01,681.992,2327.0,2327.0
2022-06-01,855.11,2918.0,2918.0
2022-07-01,831.319,2836.0,2836.0
2022-08-01,734.887,2507.0,2507.0
2022-09-01,689.64,2353.0,2353.0
2022-10-01,459.858,1569.0,1569.0
2022-11-01,247.837,846.0,846.0
2022-12-01,118.77,405.0,405.0
2023-01-01,278.0,949.0,949.0
2023-02-01,459.0,1566.0,1566.0
2023-03-01,611.0,2085.0,2085.0
2023-04-01,597.0,2037.0,2037.0
2023-05-01,717.0,2446.0,2446.0
2023-06-01,732.0,2498.0,2498.0
2023-07-01,753.0,2569.0,2569.0
2023-08-01,731.0,2494.0,2494.0
2023-09-01,544.0,1856.0,1856.0
2023-10-01,453.0,1546.0,1546.0
2023-11-01,398.0,1358.0,1358.0
2023-12-01,224.0,764.0,764.0
2024-01-01,224.0,764.0,764.0
2024-02-01,508.0,1733.0,1733.0
2024-03-01,637.0,2173.0,2173.0
2024-04-01,502.0,1713.0,1713.0
2024-05-01,679.0,2317.0,2317.0
2024-06-01,603.0,2057.0,2057.0
2024-07-01,731.0,2494.0,2494.0
2024-08-01,713.0,2433.0,2433.0
2024-09-01,753.0,2569.0,2569.0
2024-10-01,627.0,2139.0,2139.0
2024-11-01,284.0,969.0,969.0
2024-12-01,202.0,689.0,689.0
