measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-01-01,-6.066,0.0,0.0,205.846,702.0,702.0
2022-02-01,-5.849,0.0,0.0,229.692,784.0,784.0
2022-03-01,-6.093,0.0,0.0,299.499,1022.0,1022.0
2022-04-01,-5.981,0.0,0.0,388.766,1326.0,1326.0
2022-05-01,-5.665,0.0,0.0,368.504,1257.0,1257.0
2022-06-01,-5.483,0.0,0.0,389.441,1329.0,1329.0
2022-07-01,-6.298,0.0,0.0,346.72,1183.0,1183.0
2022-08-01,-5.764,0.0,0.0,337.277,1151.0,1151.0
2022-09-01,-5.056,0.0,0.0,315.77,1077.0,1077.0
2022-10-01,-5.002,0.0,0.0,264.758,903.0,903.0
2022-11-01,-5.38,0.0,0.0,206.757,705.0,705.0
2022-12-01,-5.363,0.0,0.0,161.97,553.0,553.0
2023-01-01,-5.0,0.0,0.0,220.0,751.0,751.0
2023-02-01,-3.0,0.0,0.0,238.0,812.0,812.0
2023-03-01,-6.0,0.0,0.0,326.0,1112.0,1112.0
2023-04-01,-5.0,0.0,0.0,341.0,1163.0,1163.0
2023-05-01,-3.0,0.0,0.0,355.0,1211.0,1211.0
2023-06-01,-5.0,0.0,0.0,369.0,1259.0,1259.0
2023-07-01,-8.0,0.0,0.0,320.0,1092.0,1092.0
2023-08-01,-14.0,0.0,0.0,363.0,1239.0,1239.0
2023-09-01,-14.0,0.0,0.0,319.0,1088.0,1088.0
2023-10-01,-8.0,0.0,0.0,322.0,1099.0,1099.0
2023-11-01,-11.0,0.0,0.0,243.0,829.0,829.0
2023-12-01,-8.0,0.0,0.0,201.0,686.0,686.0
2024-01-01,-11.0,0.0,0.0,242.0,826.0,826.0
2024-02-01,-10.0,0.0,0.0,279.0,952.0,952.0
2024-03-01,-10.0,0.0,0.0,326.0,1112.0,1112.0
2024-04-01,-8.0,0.0,0.0,340.0,1160.0,1160.0
2024-05-01,-12.0,0.0,0.0,359.0,1225.0,1225.0
2024-06-01,-17.0,0.0,0.0,358.0,1221.0,1221.0
2024-07-01,-18.0,0.0,0.0,325.0,1109.0,1109.0
2024-08-01,-16.0,0.0,0.0,324.0,1105.0,1105.0
2024-09-01,-9.0,0.0,0.0,261.0,891.0,891.0
2024-10-01,0.0,0.0,0.0,327.0,1116.0,1116.0
2024-11-01,-2.0,0.0,0.0,224.0,764.0,764.0
2024-12-01,-9.0,0.0,0.0,218.0,744.0,744.0
