measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,21.838,354.0,354.0
2022-02-01,19.442,313.0,313.0
2022-03-01,15.482,250.0,250.0
2022-04-01,16.139,260.0,260.0
2022-05-01,23.841,385.0,385.0
2022-06-01,29.022,468.0,468.0
2022-07-01,34.199,552.0,552.0
2022-08-01,34.377,554.0,554.0
2022-09-01,28.978,468.0,468.0
2022-10-01,22.396,361.0,361.0
2022-11-01,20.991,338.0,338.0
2022-12-01,23.295,376.0,376.0
2023-01-01,19.518,313.0,313.0
2023-02-01,18.41,296.0,296.0
2023-03-01,18.169,293.0,293.0
2023-04-01,17.547,282.0,282.0
2023-05-01,25.052,403.0,403.0
2023-06-01,28.94,466.0,466.0
2023-07-01,31.738,511.0,511.0
2023-08-01,34.933,562.0,562.0
2023-09-01,29.429,474.0,474.0
2023-10-01,21.723,349.0,349.0
2023-11-01,20.14,324.0,324.0
2023-12-01,21.401,344.0,344.0
2024-01-01,16.243,269.0,269.0
2024-02-01,11.215,184.0,184.0
2024-03-01,12.727,209.0,209.0
2024-04-01,11.957,197.0,197.0
2024-05-01,15.976,262.0,262.0
2024-06-01,18.024,295.0,295.0
2024-07-01,19.482,319.0,319.0
2024-08-01,22.014,361.0,361.0
2024-09-01,18.266,300.0,300.0
2024-10-01,15.822,259.0,259.0
2024-11-01,12.676,208.0,208.0
2024-12-01,13.598,223.0,223.0
