measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-01-01,41.851,386.0,386.0
2016-02-01,83.731,773.0,773.0
2016-03-01,72.816,672.0,672.0
2016-04-01,81.785,755.0,755.0
2016-05-01,100.967,932.0,932.0
2016-06-01,100.258,926.0,926.0
2016-07-01,115.463,1066.0,1066.0
2016-08-01,112.458,1038.0,1038.0
2016-09-01,104.786,967.0,967.0
2016-10-01,91.91,849.0,849.0
2016-11-01,80.464,743.0,743.0
2016-12-01,64.511,596.0,596.0
2017-01-01,59.907,552.0,552.0
2017-02-01,97.603,899.0,899.0
2017-03-01,134.002,1235.0,1235.0
2017-04-01,141.298,1302.0,1302.0
2017-05-01,140.244,1292.0,1292.0
2017-06-01,168.455,1552.0,1552.0
2017-07-01,164.726,1518.0,1518.0
2017-08-01,163.348,1505.0,1505.0
2017-09-01,131.894,1215.0,1215.0
2017-10-01,116.492,1073.0,1073.0
2017-11-01,71.581,659.0,659.0
2017-12-01,52.45,483.0,483.0
2018-01-01,67.284,613.0,613.0
2018-02-01,73.66,671.0,671.0
2018-03-01,118.688,1081.0,1081.0
2018-04-01,132.483,1206.0,1206.0
2018-05-01,166.971,1520.0,1520.0
2018-06-01,162.806,1482.0,1482.0
2018-07-01,191.307,1742.0,1742.0
2018-08-01,154.607,1408.0,1408.0
2018-09-01,95.654,871.0,871.0
2018-10-01,91.749,835.0,835.0
2018-11-01,54.789,499.0,499.0
2018-12-01,76.002,692.0,692.0
2019-01-01,80.75,719.0,719.0
2019-02-01,93.259,830.0,830.0
2019-03-01,131.094,1167.0,1167.0
2019-04-01,143.68,1279.0,1279.0
2019-05-01,145.087,1292.0,1292.0
2019-06-01,160.018,1425.0,1425.0
2019-07-01,191.599,1706.0,1706.0
2019-08-01,158.611,1412.0,1412.0
2019-09-01,149.543,1332.0,1332.0
2019-10-01,101.154,901.0,901.0
2019-11-01,81.69,727.0,727.0
2019-12-01,51.515,459.0,459.0
2020-01-01,70.431,617.0,617.0
2020-02-01,92.253,809.0,809.0
2020-03-01,140.37,1231.0,1231.0
2020-04-01,134.588,1180.0,1180.0
2020-05-01,189.743,1663.0,1663.0
2020-06-01,179.268,1572.0,1572.0
2020-07-01,176.54,1548.0,1548.0
2020-08-01,166.884,1463.0,1463.0
2020-09-01,144.899,1270.0,1270.0
2020-10-01,105.346,924.0,924.0
2020-11-01,75.341,661.0,661.0
2020-12-01,57.337,503.0,503.0
2021-01-01,69.396,614.0,614.0
2021-02-01,54.812,485.0,485.0
2021-03-01,173.49,1534.0,1534.0
2021-04-01,140.418,1242.0,1242.0
2021-05-01,174.52,1543.0,1543.0
2021-06-01,180.917,1600.0,1600.0
2021-07-01,142.37,1259.0,1259.0
2021-08-01,143.508,1269.0,1269.0
2021-09-01,133.37,1180.0,1180.0
2021-10-01,98.564,872.0,872.0
2021-11-01,97.48,862.0,862.0
2021-12-01,52.155,461.0,461.0
2022-01-01,113.497,387.0,387.0
2022-02-01,74.69,255.0,255.0
2022-03-01,111.47,380.0,380.0
2022-04-01,136.194,465.0,465.0
2022-05-01,153.289,523.0,523.0
2022-06-01,154.184,526.0,526.0
2022-07-01,170.196,581.0,581.0
2022-08-01,150.134,512.0,512.0
2022-09-01,124.468,425.0,425.0
2022-10-01,98.661,337.0,337.0
2022-11-01,81.378,278.0,278.0
2022-12-01,52.839,180.0,180.0
2023-01-01,39.0,133.0,133.0
2023-02-01,64.0,218.0,218.0
2023-03-01,124.0,423.0,423.0
2023-04-01,148.0,505.0,505.0
2023-05-01,211.0,720.0,720.0
2023-06-01,139.0,474.0,474.0
2023-07-01,133.0,454.0,454.0
2023-08-01,154.0,525.0,525.0
2023-09-01,119.0,406.0,406.0
2023-10-01,103.0,351.0,351.0
2023-11-01,82.0,280.0,280.0
2023-12-01,48.0,164.0,164.0
2024-01-01,25.0,85.0,85.0
2024-02-01,104.0,355.0,355.0
2024-03-01,131.0,447.0,447.0
2024-04-01,137.0,467.0,467.0
2024-05-01,167.0,570.0,570.0
2024-06-01,182.0,621.0,621.0
2024-07-01,171.0,583.0,583.0
2024-08-01,151.0,515.0,515.0
2024-09-01,142.0,485.0,485.0
2024-10-01,133.0,454.0,454.0
2024-11-01,86.0,293.0,293.0
2024-12-01,46.0,157.0,157.0
