measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,12.418000000000001,70.0,190.0
2003-02-01,10.552000000000001,59.0,162.0
2003-03-01,11.661000000000001,66.0,179.0
2003-04-01,10.114,57.0,155.0
2003-05-01,9.101,51.0,140.0
2003-06-01,10.883000000000001,61.0,167.0
2003-07-01,13.159,74.0,202.0
2003-08-01,12.409,70.0,190.0
2003-09-01,11.532,65.0,177.0
2003-10-01,11.277000000000001,64.0,173.0
2003-11-01,10.749,61.0,165.0
2003-12-01,12.146,68.0,186.0
2004-01-01,4.058,19.27,63.04
2004-02-01,3.361,15.96,52.2
2004-03-01,3.6630000000000003,17.39,56.89
2004-04-01,4.486000000000001,21.3,69.67
2004-05-01,4.2170000000000005,20.02,65.49
2004-06-01,9.033000000000001,42.89,140.3
2004-07-01,3.9090000000000003,18.56,60.71
2004-08-01,5.586,26.52,86.77
2004-09-01,4.965,23.57,77.12
2004-10-01,2.5140000000000002,11.94,39.05
2004-11-01,4.0120000000000005,19.05,62.32
2004-12-01,3.117,14.8,48.41
2005-01-01,1097.865,5213.11,15338.76
2005-02-01,973.2860000000001,4621.56,13598.2
2005-03-01,1161.4460000000001,5515.02,16227.07
2005-04-01,1190.767,5654.25,16636.73
2005-05-01,965.9970000000001,4586.95,13496.37
2005-06-01,1643.4470000000001,7803.75,22961.31
2005-07-01,2117.812,10056.23,29588.88
2005-08-01,2264.2580000000003,10751.62,31634.94
2005-09-01,1497.828,7112.29,20926.8
2005-10-01,1035.826,4918.52,14471.98
2005-11-01,929.7710000000001,4414.92,12990.22
2005-12-01,1004.556,4770.04,14035.09
2006-01-01,1096.103,5204.74,15228.16
2006-02-01,1092.909,5189.57,15183.78
2006-03-01,1192.304,5661.54,16564.69
2006-04-01,1002.446,4760.02,13926.99
2006-05-01,972.4430000000001,4617.55,13510.14
2006-06-01,1243.942,5906.74,17282.08
2006-07-01,1862.881,8845.71,25881.0
2006-08-01,1753.852,8328.0,24366.27
2006-09-01,1244.008,5907.05,17282.99
2006-10-01,1387.375,6587.81,19274.8
2006-11-01,1193.328,5666.4,16578.9
2006-12-01,1166.05,5536.88,16199.94
2007-01-01,662.496,3146.0,9151.0
2007-02-01,1063.867,5052.0,14696.0
2007-03-01,713.572,3388.0,9857.0
2007-04-01,700.243,3325.0,9674.0
2007-05-01,895.6610000000001,4253.0,12373.0
2007-06-01,1159.467,5506.0,16017.0
2007-07-01,1066.363,5063.0,14731.0
2007-08-01,1777.794,8442.0,24559.0
2007-09-01,847.6460000000001,4025.0,11710.0
2007-10-01,882.023,4188.0,12184.0
2007-11-01,569.794,2706.0,7871.0
2007-12-01,848.754,4030.0,11725.0
2008-01-01,877.5110000000001,4083.0,10827.0
2008-02-01,661.681,3079.0,8164.0
