measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,6369.0,65224.93,65224.93
2003-02-01,3837.0,39294.72,39294.72
2003-03-01,12526.0,128278.77,128278.77
2003-04-01,19190.0,196524.79,196524.79
2003-05-01,23200.0,237591.2,237591.2
2003-06-01,14973.0,153338.49,153338.49
2003-07-01,7274.0,74493.03,74493.03
2003-08-01,4142.0,42418.22,42418.22
2003-09-01,3304.0,33836.26,33836.26
2003-10-01,4087.0,41854.97,41854.97
2003-11-01,6181.0,63299.62,63299.62
2003-12-01,4755.0,48695.96,48695.96
2004-01-01,9364.25,93848.51,93848.51
2004-02-01,9364.25,93848.51,93848.51
2004-03-01,9364.25,93848.51,93848.51
2004-04-01,9364.25,93848.51,93848.51
2004-05-01,9364.25,93848.51,93848.51
2004-06-01,9364.25,93848.51,93848.51
2004-07-01,9364.25,93848.51,93848.51
2004-08-01,9364.25,93848.51,93848.51
2004-09-01,9364.25,93848.51,93848.51
2004-10-01,9364.25,93848.51,93848.51
2004-11-01,9364.25,93848.51,93848.51
2004-12-01,9364.25,93848.51,93848.51
2005-01-01,10338.551,103375.17,103375.17
2005-02-01,8938.683,89377.89,89377.89
2005-03-01,9791.954,97909.75,97909.75
2005-04-01,9353.319000000001,93523.84,93523.84
2005-05-01,8460.907000000001,84600.61,84600.61
2005-06-01,9530.413,95294.6,95294.6
2005-07-01,10229.721,102286.98,102286.98
2005-08-01,8655.624,86547.59,86547.59
2005-09-01,7162.05,71613.34,71613.34
2005-10-01,6112.695000000001,61120.84,61120.84
2005-11-01,6541.799,65411.45,65411.45
2005-12-01,8007.284000000001,80064.83,80064.83
2006-01-01,8724.29,86536.0,86536.0
2006-02-01,7866.731000000001,78030.0,78030.0
2006-03-01,6930.701,68746.0,68746.0
2006-04-01,7543.841,74827.0,74827.0
2006-05-01,8919.329,88471.0,88471.0
