measured_on,Municiapl Landfill Gas - Combustion (Gas) Turbine (including jet engine design) - Municipal Landfill Gas - Generation,Municiapl Landfill Gas - Combustion (Gas) Turbine (including jet engine design) - Municipal Landfill Gas - Quantity Consumed For Electricity,Municiapl Landfill Gas - Combustion (Gas) Turbine (including jet engine design) - Municipal Landfill Gas - Total Fuel Consumed,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2016-06-01,1540.306,24484.0,24484.0,543.477,8679.0,8679.0
2016-07-01,1560.23,24801.0,24801.0,550.507,8791.0,8791.0
2016-08-01,1547.053,24591.0,24591.0,545.857,8717.0,8717.0
2016-09-01,1406.79,22362.0,22362.0,496.367,7926.0,7926.0
2016-10-01,1371.257,21797.0,21797.0,483.83,7726.0,7726.0
2016-11-01,1541.211,24498.0,24498.0,543.796,8684.0,8684.0
2016-12-01,1723.932,27403.0,27403.0,608.267,9713.0,9713.0
2017-01-01,1275.793,22883.0,22883.0,356.179,6245.0,6245.0
2017-02-01,1217.359,21835.0,21835.0,339.867,5959.0,5959.0
2017-03-01,1245.245,22335.0,22335.0,347.652,6095.0,6095.0
2017-04-01,1127.837,20229.0,20229.0,314.874,5521.0,5521.0
2017-05-01,1144.428,20527.0,20527.0,319.505,5602.0,5602.0
2017-06-01,1086.115,19481.0,19481.0,303.225,5317.0,5317.0
2017-07-01,1123.864,20158.0,20158.0,313.764,5501.0,5501.0
2017-08-01,1066.989,19138.0,19138.0,297.886,5223.0,5223.0
2017-09-01,991.637,17786.0,17786.0,276.849,4854.0,4854.0
2017-10-01,1172.63,21033.0,21033.0,327.379,5740.0,5740.0
2017-11-01,1210.419,21711.0,21711.0,337.929,5925.0,5925.0
2017-12-01,1249.684,22415.0,22415.0,348.891,6117.0,6117.0
2018-01-01,1183.311,20968.0,20968.0,399.989,7472.0,7472.0
2018-02-01,1122.253,19885.0,19885.0,379.351,7086.0,7086.0
2018-03-01,1194.378,21163.0,21163.0,403.731,7541.0,7541.0
2018-04-01,1150.12,20379.0,20379.0,388.771,7262.0,7262.0
2018-05-01,1040.277,18432.0,18432.0,351.641,6568.0,6568.0
2018-06-01,1125.343,19940.0,19940.0,380.395,7105.0,7105.0
2018-07-01,1130.829,20037.0,20037.0,382.25,7140.0,7140.0
2018-08-01,1124.844,19931.0,19931.0,380.227,7102.0,7102.0
2018-09-01,924.31,16378.0,16378.0,312.441,5836.0,5836.0
2018-10-01,1147.105,20325.0,20325.0,387.751,7243.0,7243.0
2018-11-01,1160.662,20566.0,20566.0,392.334,7328.0,7328.0
2018-12-01,1192.568,21131.0,21131.0,403.119,7530.0,7530.0
2019-01-01,62.929,859.0,859.0,1215.027,16570.0,16570.0
2019-02-01,55.443,756.0,756.0,1070.507,14599.0,14599.0
2019-03-01,59.886,817.0,817.0,1156.292,15769.0,15769.0
2019-04-01,56.349,769.0,769.0,1088.004,14838.0,14838.0
2019-05-01,60.39,824.0,824.0,1166.031,15902.0,15902.0
2019-06-01,58.396,797.0,797.0,1127.532,15377.0,15377.0
2019-07-01,59.288,809.0,809.0,1144.75,15612.0,15612.0
2019-08-01,57.381,783.0,783.0,1107.928,15110.0,15110.0
2019-09-01,56.184,767.0,767.0,1084.806,14794.0,14794.0
2019-10-01,59.109,806.0,806.0,1141.298,15565.0,15565.0
2019-11-01,56.081,765.0,765.0,1082.831,14767.0,14767.0
2019-12-01,62.564,854.0,854.0,1207.994,16474.0,16474.0
2020-01-01,395.228,6690.0,6690.0,587.318,9941.0,9941.0
2020-02-01,377.968,6398.0,6398.0,561.667,9507.0,9507.0
2020-03-01,420.672,7121.0,7121.0,625.126,10581.0,10581.0
2020-04-01,390.059,6603.0,6603.0,579.634,9811.0,9811.0
2020-05-01,383.786,6497.0,6497.0,570.313,9654.0,9654.0
2020-06-01,338.737,5734.0,5734.0,503.369,8520.0,8520.0
2020-07-01,367.442,6220.0,6220.0,546.026,9242.0,9242.0
2020-08-01,371.064,6281.0,6281.0,551.408,9334.0,9334.0
2020-09-01,342.94,5805.0,5805.0,509.616,8626.0,8626.0
2020-10-01,346.199,5860.0,5860.0,514.458,8708.0,8708.0
2020-11-01,358.413,6067.0,6067.0,532.609,9015.0,9015.0
2020-12-01,413.492,6999.0,6999.0,614.456,10401.0,10401.0
2021-01-01,0.0,0.0,0.0,1520.769,17651.0,17651.0
2021-02-01,0.0,0.0,0.0,1419.737,16479.0,16479.0
2021-03-01,0.0,0.0,0.0,1511.875,17548.0,17548.0
2021-04-01,0.0,0.0,0.0,1486.751,17256.0,17256.0
2021-05-01,0.0,0.0,0.0,1499.908,17409.0,17409.0
2021-06-01,0.0,0.0,0.0,1377.698,15991.0,15991.0
2021-07-01,0.0,0.0,0.0,1421.176,16495.0,16495.0
2021-08-01,0.0,0.0,0.0,1375.116,15961.0,15961.0
2021-09-01,0.0,0.0,0.0,1265.956,14694.0,14694.0
2021-10-01,0.0,0.0,0.0,1344.088,15601.0,15601.0
2021-11-01,0.0,0.0,0.0,1340.973,15564.0,15564.0
2021-12-01,0.0,0.0,0.0,1578.953,18327.0,18327.0
2022-01-01,154.334,2009.0,2009.0,1376.085,17902.0,17902.0
2022-02-01,147.987,1926.0,1926.0,1319.514,17166.0,17166.0
2022-03-01,157.954,2055.0,2055.0,1408.38,18322.0,18322.0
2022-04-01,153.24,1994.0,1994.0,1366.351,17775.0,17775.0
2022-05-01,140.041,1822.0,1822.0,1248.663,16244.0,16244.0
2022-06-01,145.195,1889.0,1889.0,1294.614,16842.0,16842.0
2022-07-01,159.645,2077.0,2077.0,1423.453,18518.0,18518.0
2022-08-01,146.339,1904.0,1904.0,1304.817,16975.0,16975.0
2022-09-01,133.674,1740.0,1740.0,1191.887,15505.0,15505.0
2022-10-01,145.359,1892.0,1892.0,1296.078,16861.0,16861.0
2022-11-01,144.586,1882.0,1882.0,1289.187,16771.0,16771.0
2022-12-01,153.646,1999.0,1999.0,1369.971,17822.0,17822.0
2023-01-01,510.999,9025.0,9025.0,558.016,9856.0,9856.0
2023-02-01,469.238,8288.0,8288.0,512.415,9049.0,9049.0
2023-03-01,471.839,8334.0,8334.0,515.255,9100.0,9100.0
2023-04-01,472.011,8337.0,8337.0,515.443,9103.0,9103.0
2023-05-01,522.437,9227.0,9227.0,570.509,10075.0,10075.0
2023-06-01,464.11,8197.0,8197.0,506.815,8950.0,8950.0
2023-07-01,482.225,8517.0,8517.0,526.597,9300.0,9300.0
2023-08-01,467.507,8257.0,8257.0,510.524,9016.0,9016.0
2023-09-01,426.017,7524.0,7524.0,465.217,8216.0,8216.0
2023-10-01,478.925,8459.0,8459.0,522.992,9236.0,9236.0
2023-11-01,480.055,8479.0,8479.0,524.227,9258.0,9258.0
2023-12-01,514.637,9090.0,9090.0,561.99,9925.0,9925.0
2024-01-01,0.0,0.0,0.0,783.197,11185.0,11185.0
2024-02-01,0.0,0.0,0.0,736.998,10526.0,10526.0
2024-03-01,0.0,0.0,0.0,705.688,10078.0,10078.0
2024-04-01,0.0,0.0,0.0,712.786,10180.0,10180.0
2024-05-01,0.0,0.0,0.0,744.104,10627.0,10627.0
2024-06-01,0.0,0.0,0.0,638.349,9117.0,9117.0
2024-07-01,0.0,0.0,0.0,688.35,9831.0,9831.0
2024-08-01,0.0,0.0,0.0,713.429,10189.0,10189.0
2024-09-01,0.0,0.0,0.0,651.747,9308.0,9308.0
2024-10-01,0.0,0.0,0.0,698.975,9983.0,9983.0
2024-11-01,0.0,0.0,0.0,740.057,10569.0,10569.0
2024-12-01,0.0,0.0,0.0,717.32,10245.0,10245.0
