measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,396.235,4094.3,4094.3
2001-02-01,335.153,3463.14,3463.14
2001-03-01,318.68,3292.92,3292.92
2001-04-01,441.696,4564.04,4564.04
2001-05-01,389.588,4025.61,4025.61
2001-06-01,384.49100000000004,3972.95,3972.95
2001-07-01,277.863,2871.16,2871.16
2001-08-01,183.931,1900.56,1900.56
2001-09-01,163.33,1687.69,1687.69
2001-10-01,166.323,1718.62,1718.62
2001-11-01,213.407,2205.13,2205.13
2001-12-01,262.303,2710.38,2710.38
2002-01-01,84.036,854.9,854.9
2002-02-01,133.889,1362.05,1362.05
2002-03-01,184.584,1877.77,1877.77
2002-04-01,186.95,1901.84,1901.84
2002-05-01,191.82,1951.38,1951.38
2002-06-01,203.288,2068.05,2068.05
2002-07-01,138.102,1404.91,1404.91
2002-08-01,831.925,8463.17,8463.17
2002-09-01,794.005,8077.41,8077.41
2002-10-01,282.189,2870.71,2870.71
2002-11-01,914.9960000000001,9308.25,9308.25
2002-12-01,945.215,9615.67,9615.67
2003-01-01,558.143,5715.94,5715.94
2003-02-01,474.978,4864.25,4864.25
2003-03-01,540.913,5539.49,5539.49
2003-04-01,560.9870000000001,5745.07,5745.07
2003-05-01,578.664,5926.1,5926.1
2003-06-01,510.97900000000004,5232.94,5232.94
2003-07-01,497.61400000000003,5096.06,5096.06
2003-08-01,532.941,5457.85,5457.85
2003-09-01,422.075,4322.47,4322.47
2003-10-01,503.718,5158.58,5158.58
2003-11-01,557.524,5709.6,5709.6
2003-12-01,576.676,5905.74,5905.74
2004-01-01,328.887,3296.11,3296.11
2004-02-01,204.247,2046.96,2046.96
2004-03-01,562.417,5636.54,5636.54
2004-04-01,660.85,6623.04,6623.04
2004-05-01,582.719,5840.01,5840.01
2004-06-01,397.666,3985.41,3985.41
2004-07-01,321.997,3227.05,3227.05
2004-08-01,410.955,4118.59,4118.59
2004-09-01,369.244,3700.56,3700.56
2004-10-01,129.192,1294.76,1294.76
2004-11-01,290.867,2915.07,2915.07
2004-12-01,449.959,4509.49,4509.49
2005-01-01,600.763,6007.03,6007.03
2005-02-01,488.19300000000004,4881.44,4881.44
2005-03-01,533.4010000000001,5333.47,5333.47
2005-04-01,668.674,6686.07,6686.07
2005-05-01,495.43100000000004,4953.81,4953.81
2005-06-01,443.877,4438.33,4438.33
2005-07-01,376.877,3768.39,3768.39
2005-08-01,297.16200000000003,2971.33,2971.33
2005-09-01,256.7,2566.74,2566.74
2005-10-01,522.134,5220.82,5220.82
2005-11-01,573.375,5733.17,5733.17
2005-12-01,606.414,6063.53,6063.53
2006-01-01,670.486,6651.0,6651.0
2006-02-01,604.58,5997.0,5997.0
2006-03-01,532.643,5283.0,5283.0
2006-04-01,579.765,5751.0,5751.0
2006-05-01,685.475,6799.0,6799.0
2006-06-01,673.524,6681.0,6681.0
2006-07-01,706.282,7006.0,7006.0
2006-08-01,701.178,6955.0,6955.0
2006-09-01,455.148,4515.0,4515.0
2006-10-01,401.245,3980.0,3980.0
2006-11-01,469.99,4662.0,4662.0
2006-12-01,497.684,4937.0,4937.0
2007-01-01,396.966,3924.0,3924.0
2007-02-01,251.455,2485.0,2485.0
2007-03-01,344.088,3401.0,3401.0
2007-04-01,443.156,4380.0,4380.0
2007-05-01,396.901,3923.0,3923.0
2007-06-01,201.27800000000002,1989.0,1989.0
2007-07-01,277.949,2747.0,2747.0
2007-08-01,137.372,1358.0,1358.0
2007-09-01,96.41600000000001,953.0,953.0
2007-10-01,246.02800000000002,2432.0,2432.0
2007-11-01,396.894,3923.0,3923.0
2007-12-01,409.497,4047.0,4047.0
2008-01-01,450.911,4443.0,4443.0
2008-02-01,416.16700000000003,4101.0,4101.0
2008-03-01,496.834,4896.0,4896.0
2008-04-01,497.65900000000005,4904.0,4904.0
2008-05-01,381.517,3759.0,3759.0
2008-06-01,343.017,3380.0,3380.0
2008-07-01,320.284,3156.0,3156.0
2008-08-01,430.559,4243.0,4243.0
2008-09-01,114.217,1125.0,1125.0
2008-10-01,259.23400000000004,2554.0,2554.0
2008-11-01,436.884,4305.0,4305.0
2008-12-01,449.71700000000004,4432.0,4432.0
2009-01-01,473.51300000000003,4621.0,4621.0
2009-02-01,468.66400000000004,4574.0,4574.0
