measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-01-01,542.931,1852.0,1852.0
2022-02-01,605.824,2067.0,2067.0
2022-03-01,789.946,2695.0,2695.0
2022-04-01,1025.391,3499.0,3499.0
2022-05-01,971.948,3316.0,3316.0
2022-06-01,1027.171,3505.0,3505.0
2022-07-01,914.493,3120.0,3120.0
2022-08-01,889.586,3035.0,3035.0
2022-09-01,832.859,2842.0,2842.0
2022-10-01,698.312,2383.0,2383.0
2022-11-01,545.334,1861.0,1861.0
2022-12-01,427.205,1458.0,1458.0
2023-01-01,560.0,1911.0,1911.0
2023-02-01,640.0,2184.0,2184.0
2023-03-01,852.0,2907.0,2907.0
2023-04-01,937.0,3197.0,3197.0
2023-05-01,950.0,3241.0,3241.0
2023-06-01,955.0,3258.0,3258.0
2023-07-01,929.0,3170.0,3170.0
2023-08-01,963.0,3286.0,3286.0
2023-09-01,793.0,2706.0,2706.0
2023-10-01,881.0,3006.0,3006.0
2023-11-01,684.0,2334.0,2334.0
2023-12-01,598.0,2040.0,2040.0
2024-01-01,690.0,2354.0,2354.0
2024-02-01,757.0,2583.0,2583.0
2024-03-01,824.0,2811.0,2811.0
2024-04-01,920.0,3139.0,3139.0
2024-05-01,935.0,3190.0,3190.0
2024-06-01,989.0,3374.0,3374.0
2024-07-01,877.0,2992.0,2992.0
2024-08-01,897.0,3061.0,3061.0
2024-09-01,736.0,2511.0,2511.0
2024-10-01,908.0,3098.0,3098.0
2024-11-01,613.0,2092.0,2092.0
2024-12-01,639.0,2180.0,2180.0
