measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,27035.26,231214.0,419406.0
2003-02-01,19431.44,163593.0,315102.0
2003-03-01,12601.82,83458.0,172687.0
2003-04-01,14224.7,95887.0,210087.0
2003-05-01,21370.86,144363.0,272568.0
2003-06-01,20163.5,107400.0,231030.0
2003-07-01,19974.36,146773.0,273698.0
2003-08-01,18898.32,147447.0,266622.0
2003-09-01,19821.48,160996.0,283861.0
2003-10-01,21444.36,176713.0,310883.0
2003-11-01,19759.74,156512.0,282104.0
2003-12-01,20465.34,178224.0,309149.0
2004-01-01,18918.646,106893.49,264838.62
2004-02-01,17112.527000000002,96688.63,239555.11
2004-03-01,16964.924,95854.64,237488.83
2004-04-01,16025.636,90547.51,224339.92
2004-05-01,17612.269,99512.25,246550.9
2004-06-01,16048.689,90677.77,224662.64
2004-07-01,18056.596,102022.77,252770.94
2004-08-01,18013.881,101781.43,252173.0
2004-09-01,17545.596,99135.53,245617.55
2004-10-01,15861.507000000001,89620.15,222042.3
2004-11-01,17147.154000000002,96884.27,240039.84
2004-12-01,17475.515,98739.57,244636.49
2005-01-01,13204.415,74607.14,188925.53
2005-02-01,11918.361,67340.72,170525.0
2005-03-01,12862.327000000001,72674.28,184031.02
2005-04-01,12924.101,73023.32,184914.87
2005-05-01,14194.617,80201.95,203093.1
2005-06-01,18232.158000000003,103014.73,260861.25
2005-07-01,23346.618,131912.28,334037.7
2005-08-01,24194.528,136703.11,346169.38
2005-09-01,18247.839,103103.33,261085.6
2005-10-01,14163.849,80028.1,202652.88
2005-11-01,12637.534,71404.17,180814.74
2005-12-01,14419.054,81470.06,206304.3
2006-01-01,12598.894,71185.85,190196.87
2006-02-01,11108.126,62762.76,167691.76
2006-03-01,12303.752,69518.25,185741.31
2006-04-01,11723.038,66237.12,176974.67
2006-05-01,13664.168,77204.82,206278.57
2006-06-01,14483.359,81833.38,218645.34
2006-07-01,16307.623,92140.78,246185.01
2006-08-01,16846.767,95187.04,254324.09
2006-09-01,13717.253,77504.76,207079.97
2006-10-01,14379.622,81247.26,217079.31
2006-11-01,12146.701000000001,68630.88,183370.43
2006-12-01,13621.196,76962.03,205629.86
2007-01-01,10603.715,60032.0,161316.0
2007-02-01,9645.255000000001,54605.0,146735.0
2007-03-01,8922.101,50511.0,135734.0
2007-04-01,8880.815,50278.0,135105.0
2007-05-01,9905.82,56080.0,150699.0
2007-06-01,11712.016,66306.0,178177.0
2007-07-01,15954.317,90323.0,242717.0
2007-08-01,17686.979,100133.0,269076.0
2007-09-01,13937.702000000001,78906.0,212037.0
2007-10-01,13208.815,74780.0,200949.0
2007-11-01,12558.235,71097.0,191051.0
2007-12-01,13994.23,79226.0,212897.0
2008-01-01,12704.61,72771.0,207521.0
2008-02-01,10645.275,60976.0,173880.0
2008-03-01,9990.553,57225.0,163186.0
2008-04-01,11365.109,65099.0,185638.0
2008-05-01,9033.523000000001,51744.0,147554.0
2008-06-01,9887.25,56634.0,161499.0
2008-07-01,12950.418,74179.0,211533.0
2008-08-01,15150.595000000001,86782.0,247471.0
2008-09-01,13645.857,78163.0,222892.0
2008-10-01,12721.551,72869.0,207795.0
2008-11-01,11078.880000000001,63459.0,180963.0
2008-12-01,12393.379,70989.0,202435.0
2009-01-01,11685.896,66335.0,180120.0
2009-02-01,10752.389,61036.0,165732.0
2009-03-01,10005.052,56793.0,154213.0
2009-04-01,8594.533000000001,48787.0,132471.0
2009-05-01,8731.823,49566.0,134588.0
2009-06-01,8092.831,45939.0,124738.0
2009-07-01,14808.291000000001,84059.0,228248.0
2009-08-01,15184.723,86196.0,234049.0
2009-09-01,15912.429,90327.0,245265.0
2009-10-01,12443.286,70634.0,191794.0
2009-11-01,11363.396,64504.0,175149.0
2009-12-01,13043.351,74040.0,201043.0
2010-01-01,10059.0,57553.0,174716.0
2010-02-01,9334.0,52321.0,155115.0
2010-03-01,1349.0,7702.0,29271.0
