measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2013-02-01,827.263,8045.0,8045.0
2013-03-01,860.623,8369.0,8369.0
2013-04-01,714.223,6945.0,6945.0
2013-05-01,838.475,8153.0,8153.0
2013-06-01,975.714,9488.0,9488.0
2013-07-01,1416.787,13777.0,13777.0
2013-08-01,1049.821,10208.0,10208.0
2013-09-01,826.496,8036.0,8036.0
2013-10-01,708.401,6889.0,6889.0
2013-11-01,761.242,7402.0,7402.0
2013-12-01,881.955,8576.0,8576.0
2014-01-01,781.331,9211.0,9211.0
2014-02-01,884.761,10429.0,10429.0
2014-03-01,939.816,11079.0,11079.0
2014-04-01,777.68,9167.0,9167.0
2014-05-01,837.828,9876.0,9876.0
2014-06-01,1101.664,12986.0,12986.0
2014-07-01,1291.038,15219.0,15219.0
2014-08-01,1181.938,13932.0,13932.0
2014-09-01,1101.685,12987.0,12987.0
2014-10-01,928.288,10942.0,10942.0
2014-11-01,874.277,10306.0,10306.0
2014-12-01,951.694,11218.0,11218.0
2015-01-01,790.469,7988.0,7988.0
2015-02-01,661.091,6681.0,6681.0
2015-03-01,907.681,9172.0,9172.0
2015-04-01,660.138,6671.0,6671.0
2015-05-01,902.064,9115.0,9115.0
2015-06-01,890.208,8996.0,8996.0
2015-07-01,1178.616,11910.0,11910.0
2015-08-01,1186.773,11992.0,11992.0
2015-09-01,1073.639,10849.0,10849.0
2015-10-01,893.606,9030.0,9030.0
2015-11-01,726.357,7340.0,7340.0
2015-12-01,701.358,7087.0,7087.0
2016-01-01,249.533,1937.0,3069.0
2016-02-01,236.786,1838.0,2914.0
2016-03-01,259.078,2011.0,3189.0
2016-04-01,272.778,2118.0,3358.0
2016-05-01,308.325,2394.0,3796.0
2016-06-01,350.006,2717.0,4309.0
2016-07-01,454.072,3525.0,5589.0
2016-08-01,490.147,3806.0,6033.0
2016-09-01,354.952,2756.0,4369.0
2016-10-01,258.959,2011.0,3188.0
2016-11-01,235.971,1832.0,2905.0
2016-12-01,274.393,2130.0,3378.0
2017-01-01,852.424,6655.0,10631.0
2017-02-01,740.267,5780.0,9231.0
2017-03-01,807.612,6306.0,10070.0
2017-04-01,700.596,5470.0,8736.0
2017-05-01,758.468,5922.0,9457.0
2017-06-01,949.044,7410.0,11834.0
2017-07-01,1207.847,9430.0,15061.0
2017-08-01,1142.803,8923.0,14250.0
2017-09-01,946.611,7391.0,11804.0
2017-10-01,757.956,5918.0,9451.0
2017-11-01,686.261,5358.0,8557.0
2017-12-01,827.111,6458.0,10314.0
2018-01-01,656.57,4969.0,7522.0
2018-02-01,571.289,4324.0,6545.0
2018-03-01,635.028,4806.0,7275.0
2018-04-01,656.613,4970.0,7522.0
2018-05-01,728.94,5517.0,8351.0
2018-06-01,846.904,6410.0,9702.0
2018-07-01,1201.138,9091.0,13760.0
2018-08-01,1253.005,9484.0,14354.0
2018-09-01,935.358,7079.0,10715.0
2018-10-01,779.16,5897.0,8926.0
2018-11-01,671.128,5080.0,7688.0
2018-12-01,664.947,5033.0,7618.0
2019-01-01,823.711,6234.0,9711.0
2019-02-01,787.401,5960.0,9283.0
2019-03-01,733.031,5548.0,8642.0
2019-04-01,645.011,4882.0,7604.0
2019-05-01,625.294,4733.0,7372.0
2019-06-01,832.994,6305.0,9821.0
2019-07-01,1417.603,10730.0,16713.0
2019-08-01,1239.281,9380.0,14610.0
2019-09-01,885.334,6701.0,10438.0
2019-10-01,746.508,5650.0,8801.0
2019-11-01,788.213,5966.0,9293.0
2019-12-01,879.299,6655.0,10366.0
2022-01-01,357.249,2881.0,4206.0
2022-02-01,328.351,2648.0,3866.0
2022-03-01,359.617,2900.0,4234.0
2022-04-01,393.746,3175.0,4635.0
2022-05-01,461.709,3723.0,5436.0
2022-06-01,483.763,3901.0,5695.0
2022-07-01,652.973,5265.0,7687.0
2022-08-01,650.429,5245.0,7657.0
2022-09-01,441.267,3558.0,5195.0
2022-10-01,414.862,3345.0,4884.0
2022-11-01,383.583,3093.0,4516.0
2022-12-01,409.451,3302.0,4820.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
