measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,-3.0,-30.72,-30.72
2003-02-01,176.0,1802.42,1802.42
2003-03-01,767.0,7854.85,7854.85
2003-04-01,875.0,8960.88,8960.88
2003-05-01,1270.0,13006.07,13006.07
2003-06-01,1839.0,18833.2,18833.2
2003-07-01,2104.0,21547.06,21547.06
2003-08-01,1710.0,17512.11,17512.11
2003-09-01,749.0,7670.51,7670.51
2003-10-01,826.0,8459.07,8459.07
2003-11-01,-2.0,-20.48,-20.48
2003-12-01,-4.0,-40.96,-40.96
2004-01-01,13.0,130.29,130.29
2004-02-01,341.0,3417.5,3417.5
2004-03-01,1253.0,12557.57,12557.57
2004-04-01,1548.0,15514.06,15514.06
2004-05-01,1638.0,16416.04,16416.04
2004-06-01,1814.0,18179.91,18179.91
2004-07-01,2177.0,21817.89,21817.89
2004-08-01,1775.0,17789.05,17789.05
2004-09-01,667.0,6684.67,6684.67
2004-10-01,641.0,6424.1,6424.1
2004-11-01,-6.0,-60.13,-60.13
2004-12-01,-5.0,-50.11,-50.11
2005-01-01,407.0,4069.59,4069.59
2005-02-01,375.0,3749.63,3749.63
2005-03-01,1024.0,10238.98,10238.98
2005-04-01,1369.0,13688.63,13688.63
2005-05-01,1549.0,15488.45,15488.45
2005-06-01,1781.0,17808.22,17808.22
2005-07-01,2240.0,22397.76,22397.76
2005-08-01,2008.0,20077.99,20077.99
2005-09-01,1151.0,11508.85,11508.85
2005-10-01,300.0,2999.7,2999.7
2005-11-01,-2.0,0.0,0.0
2005-12-01,38.0,379.96,379.96
2006-01-01,363.0,3601.0,3601.0
2006-02-01,569.0,5644.0,5644.0
2006-03-01,794.0,7876.0,7876.0
2006-04-01,629.0,6239.0,6239.0
2006-05-01,1489.0,14769.0,14769.0
2006-06-01,1768.0,17537.0,17537.0
2006-07-01,2251.0,22328.0,22328.0
2006-08-01,1944.0,19283.0,19283.0
2006-09-01,1070.0,10613.0,10613.0
2006-10-01,438.0,4345.0,4345.0
2006-11-01,-4.0,0.0,0.0
2006-12-01,3.0,30.0,30.0
2007-01-01,194.0,1917.0,1917.0
2007-02-01,250.0,2471.0,2471.0
2007-03-01,1299.0,12839.0,12839.0
2007-04-01,1254.0,12395.0,12395.0
2007-05-01,1410.0,13936.0,13936.0
