measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2002-01-01,2.0,24.0,24.0
2002-02-01,2.0,24.0,24.0
2002-03-01,2.0,24.0,24.0
2002-04-01,20.0,226.0,226.0
2002-05-01,1.0,6.0,6.0
2002-06-01,6.0,75.0,75.0
2002-07-01,3.0,35.0,35.0
2002-08-01,2.0,18.0,18.0
2002-09-01,2.0,24.0,24.0
2002-10-01,5.0,65.0,65.0
2002-11-01,5.0,53.0,53.0
2002-12-01,2.0,18.0,18.0
2003-01-01,3.843,44.0,44.0
2003-02-01,3.217,37.0,37.0
2003-03-01,3.604,41.0,41.0
2003-04-01,3.1670000000000003,36.0,36.0
2003-05-01,3.128,36.0,36.0
2003-06-01,3.52,40.0,40.0
2003-07-01,3.8310000000000004,44.0,44.0
2003-08-01,3.98,46.0,46.0
2003-09-01,3.466,40.0,40.0
2003-10-01,3.668,42.0,42.0
2003-11-01,3.099,36.0,36.0
2003-12-01,3.4770000000000003,40.0,40.0
2004-01-01,0.35100000000000003,4.0,4.0
2004-02-01,0.17600000000000002,2.0,2.0
2004-03-01,1.96,23.0,23.0
2004-04-01,2.783,32.0,32.0
2004-05-01,4.873,56.0,56.0
2004-06-01,1.562,18.0,18.0
2004-07-01,1.701,20.0,20.0
2004-08-01,4.897,56.0,56.0
2004-09-01,1.2790000000000001,15.0,15.0
2004-10-01,1.879,22.0,22.0
2004-11-01,0.34,4.0,4.0
2004-12-01,0.199,2.0,2.0
2005-01-01,3.5170000000000003,39.98,39.98
2005-02-01,0.81,9.2,9.2
2005-03-01,0.695,7.9,7.9
2005-04-01,0.695,7.9,7.9
2005-05-01,0.7010000000000001,7.97,7.97
2005-06-01,0.8490000000000001,9.65,9.65
2005-07-01,1.608,18.28,18.28
2005-08-01,1.4240000000000002,16.19,16.19
2005-09-01,0.792,9.01,9.01
2005-10-01,1.111,12.63,12.63
2005-11-01,0.748,8.5,8.5
2005-12-01,2.049,23.3,23.3
2006-01-01,4.7010000000000005,55.0,55.0
2006-02-01,2.46,29.0,29.0
2006-03-01,2.0660000000000003,24.0,24.0
2006-04-01,3.958,47.0,47.0
2006-05-01,3.7,44.0,44.0
2006-06-01,3.363,40.0,40.0
2006-07-01,4.871,57.0,57.0
2006-08-01,4.725,56.0,56.0
2006-09-01,2.1710000000000003,26.0,26.0
2006-10-01,2.293,27.0,27.0
2006-11-01,2.7,32.0,32.0
2006-12-01,2.992,35.0,35.0
2007-01-01,1.5770000000000002,24.0,24.0
2007-02-01,3.503,53.0,53.0
2007-03-01,0.9490000000000001,12.0,12.0
2007-04-01,0.92,12.0,12.0
2007-05-01,1.0330000000000001,18.0,18.0
2007-06-01,2.935,47.0,47.0
2007-07-01,1.826,29.0,29.0
2007-08-01,1.42,24.0,24.0
2007-09-01,1.0070000000000001,18.0,18.0
2007-10-01,1.6420000000000001,24.0,24.0
2007-11-01,0.9770000000000001,18.0,18.0
2007-12-01,1.212,18.0,18.0
2008-01-01,2.281,35.0,35.0
2008-02-01,2.055,29.0,29.0
2008-03-01,2.472,35.0,35.0
2008-04-01,1.5370000000000001,24.0,24.0
2008-05-01,1.124,18.0,18.0
2008-06-01,3.903,59.0,59.0
2008-07-01,1.131,18.0,18.0
2008-08-01,1.097,18.0,18.0
2008-09-01,2.318,35.0,35.0
2008-10-01,1.106,18.0,18.0
2008-11-01,0.7070000000000001,12.0,12.0
2008-12-01,1.2690000000000001,18.0,18.0
