measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,185.0,631.0,631.0
2023-12-01,159.0,543.0,543.0
2024-01-01,161.0,549.0,549.0
2024-02-01,245.0,836.0,836.0
2024-03-01,514.0,1754.0,1754.0
2024-04-01,684.0,2334.0,2334.0
2024-05-01,567.0,1935.0,1935.0
2024-06-01,707.0,2412.0,2412.0
2024-07-01,691.0,2358.0,2358.0
2024-08-01,573.0,1955.0,1955.0
2024-09-01,526.0,1795.0,1795.0
2024-10-01,367.0,1252.0,1252.0
2024-11-01,212.0,723.0,723.0
2024-12-01,176.0,601.0,601.0
