measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2017-09-01,,,,897.521,8269.0,8269.0
2017-10-01,,,,826.826,7618.0,7618.0
2017-11-01,,,,508.087,4681.0,4681.0
2017-12-01,,,,484.566,4464.0,4464.0
2018-01-01,,,,232.992,2121.0,2121.0
2018-02-01,,,,327.969,2986.0,2986.0
2018-03-01,,,,375.012,3414.0,3414.0
2018-04-01,,,,468.812,4268.0,4268.0
2018-05-01,,,,565.096,5145.0,5145.0
2018-06-01,,,,608.854,5543.0,5543.0
2018-07-01,,,,526.275,4791.0,4791.0
2018-08-01,,,,529.939,4825.0,4825.0
2018-09-01,,,,501.661,4567.0,4567.0
2018-10-01,,,,395.243,3598.0,3598.0
2018-11-01,,,,271.865,2475.0,2475.0
2018-12-01,,,,216.282,1969.0,1969.0
2019-01-01,,,,227.497,2026.0,2026.0
2019-02-01,,,,265.45,2364.0,2364.0
2019-03-01,,,,403.222,3591.0,3591.0
2019-04-01,,,,468.975,4176.0,4176.0
2019-05-01,,,,488.279,4348.0,4348.0
2019-06-01,,,,590.3,5257.0,5257.0
2019-07-01,,,,582.552,5188.0,5188.0
2019-08-01,,,,570.54,5081.0,5081.0
2019-09-01,,,,466.581,4155.0,4155.0
2019-10-01,,,,428.711,3818.0,3818.0
2019-11-01,,,,274.175,2442.0,2442.0
2019-12-01,,,,176.718,1574.0,1574.0
2020-01-01,,,,260.15,2281.0,2281.0
2020-02-01,,,,352.644,3092.0,3092.0
2020-03-01,,,,345.084,3025.0,3025.0
2020-04-01,,,,434.902,3813.0,3813.0
2020-05-01,,,,569.178,4990.0,4990.0
2020-06-01,,,,566.788,4969.0,4969.0
2020-07-01,,,,640.196,5613.0,5613.0
2020-08-01,,,,530.385,4650.0,4650.0
2020-09-01,,,,416.457,3651.0,3651.0
2020-10-01,,,,384.942,3375.0,3375.0
2020-11-01,,,,304.325,2668.0,2668.0
2020-12-01,,,,240.949,2112.0,2112.0
2021-01-01,,,,420.326,3717.0,3717.0
2021-02-01,,,,550.619,4870.0,4870.0
2021-03-01,,,,710.944,6288.0,6288.0
2021-04-01,,,,889.916,7870.0,7870.0
2021-05-01,,,,969.992,8579.0,8579.0
2021-06-01,,,,942.243,8333.0,8333.0
2021-07-01,,,,902.489,7982.0,7982.0
2021-08-01,,,,887.69,7851.0,7851.0
2021-09-01,,,,765.418,6769.0,6769.0
2021-10-01,,,,637.077,5634.0,5634.0
2021-11-01,,,,506.917,4483.0,4483.0
2021-12-01,,,,346.369,3063.0,3063.0
2022-01-01,,,,433.566,1479.0,1479.0
2022-02-01,,,,517.156,1765.0,1765.0
2022-03-01,,,,685.638,2339.0,2339.0
2022-04-01,,,,773.423,2639.0,2639.0
2022-05-01,,,,906.475,3093.0,3093.0
2022-06-01,,,,943.867,3220.0,3220.0
2022-07-01,,,,910.347,3106.0,3106.0
2022-08-01,,,,845.25,2884.0,2884.0
2022-09-01,,,,713.321,2434.0,2434.0
2022-10-01,,,,657.175,2242.0,2242.0
2022-11-01,,,,487.185,1662.0,1662.0
2022-12-01,,,,340.597,1162.0,1162.0
2023-01-01,0.0,0.0,0.0,491.0,1675.0,1675.0
2023-02-01,0.0,0.0,0.0,513.0,1750.0,1750.0
2023-03-01,0.0,0.0,0.0,600.0,2047.0,2047.0
2023-04-01,0.0,0.0,0.0,676.0,2307.0,2307.0
2023-05-01,0.0,0.0,0.0,714.0,2436.0,2436.0
2023-06-01,0.0,0.0,0.0,722.0,2463.0,2463.0
2023-07-01,0.0,0.0,0.0,733.0,2501.0,2501.0
2023-08-01,0.0,0.0,0.0,707.0,2412.0,2412.0
2023-09-01,0.0,0.0,0.0,670.0,2286.0,2286.0
2023-10-01,0.0,0.0,0.0,715.0,2440.0,2440.0
2023-11-01,0.0,0.0,0.0,591.0,2016.0,2016.0
2023-12-01,0.0,0.0,0.0,525.0,1791.0,1791.0
2024-01-01,0.0,0.0,0.0,533.0,1819.0,1819.0
2024-02-01,0.0,0.0,0.0,455.0,1552.0,1552.0
2024-03-01,0.0,0.0,0.0,578.0,1972.0,1972.0
2024-04-01,0.0,0.0,0.0,714.0,2436.0,2436.0
2024-05-01,0.0,0.0,0.0,802.0,2736.0,2736.0
2024-06-01,0.0,0.0,0.0,754.0,2573.0,2573.0
2024-07-01,0.0,0.0,0.0,744.0,2539.0,2539.0
2024-08-01,0.0,0.0,0.0,749.0,2556.0,2556.0
2024-09-01,0.0,0.0,0.0,689.0,2351.0,2351.0
2024-10-01,0.0,0.0,0.0,691.0,2358.0,2358.0
2024-11-01,0.0,0.0,0.0,599.0,2044.0,2044.0
2024-12-01,0.0,0.0,0.0,545.0,1860.0,1860.0
