measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-12-01,0.0,0.0,0.0
2017-01-01,39.757,366.0,366.0
2017-02-01,64.776,597.0,597.0
2017-03-01,88.932,819.0,819.0
2017-04-01,93.774,864.0,864.0
2017-05-01,93.075,857.0,857.0
2017-06-01,111.797,1030.0,1030.0
2017-07-01,109.322,1007.0,1007.0
2017-08-01,108.408,999.0,999.0
2017-09-01,87.533,806.0,806.0
2017-10-01,77.311,712.0,712.0
2017-11-01,47.506,438.0,438.0
2017-12-01,34.809,321.0,321.0
2018-01-01,47.617,434.0,434.0
2018-02-01,77.179,703.0,703.0
2018-03-01,124.22,1131.0,1131.0
2018-04-01,136.808,1246.0,1246.0
2018-05-01,159.465,1452.0,1452.0
2018-06-01,161.336,1469.0,1469.0
2018-07-01,148.388,1351.0,1351.0
2018-08-01,121.991,1111.0,1111.0
2018-09-01,84.804,772.0,772.0
2018-10-01,91.277,831.0,831.0
2018-11-01,66.462,605.0,605.0
2018-12-01,75.453,687.0,687.0
2019-01-01,59.37,529.0,529.0
2019-02-01,68.565,611.0,611.0
2019-03-01,96.382,858.0,858.0
2019-04-01,105.636,941.0,941.0
2019-05-01,106.67,950.0,950.0
2019-06-01,117.647,1048.0,1048.0
2019-07-01,140.867,1254.0,1254.0
2019-08-01,116.613,1038.0,1038.0
2019-09-01,109.946,979.0,979.0
2019-10-01,74.37,662.0,662.0
2019-11-01,60.059,535.0,535.0
2019-12-01,37.875,337.0,337.0
2020-01-01,74.648,654.0,654.0
2020-02-01,87.754,769.0,769.0
2020-03-01,125.135,1097.0,1097.0
2020-04-01,117.752,1032.0,1032.0
2020-05-01,165.145,1448.0,1448.0
2020-06-01,157.071,1377.0,1377.0
2020-07-01,155.864,1366.0,1366.0
2020-08-01,143.222,1256.0,1256.0
2020-09-01,130.899,1148.0,1148.0
2020-10-01,93.085,816.0,816.0
2020-11-01,78.092,685.0,685.0
2020-12-01,54.333,476.0,476.0
2021-01-01,74.633,660.0,660.0
2021-02-01,54.195,479.0,479.0
2021-03-01,141.366,1250.0,1250.0
2021-04-01,106.231,940.0,940.0
2021-05-01,155.461,1375.0,1375.0
2021-06-01,153.819,1360.0,1360.0
2021-07-01,125.573,1111.0,1111.0
2021-08-01,129.133,1142.0,1142.0
2021-09-01,117.496,1039.0,1039.0
2021-10-01,92.291,816.0,816.0
2021-11-01,93.096,823.0,823.0
2021-12-01,51.706,457.0,457.0
2022-01-01,43.486,148.0,148.0
2022-02-01,63.553,217.0,217.0
2022-03-01,114.288,390.0,390.0
2022-04-01,136.896,467.0,467.0
2022-05-01,168.247,574.0,574.0
2022-06-01,161.555,551.0,551.0
2022-07-01,177.392,605.0,605.0
2022-08-01,154.307,526.0,526.0
2022-09-01,125.8,429.0,429.0
2022-10-01,107.661,367.0,367.0
2022-11-01,78.109,267.0,267.0
2022-12-01,50.706,173.0,173.0
2023-01-01,42.0,143.0,143.0
2023-02-01,83.0,283.0,283.0
2023-03-01,128.0,437.0,437.0
2023-04-01,119.0,406.0,406.0
2023-05-01,186.0,635.0,635.0
2023-06-01,123.0,420.0,420.0
2023-07-01,145.0,495.0,495.0
2023-08-01,130.0,444.0,444.0
2023-09-01,110.0,375.0,375.0
2023-10-01,96.0,328.0,328.0
2023-11-01,67.0,229.0,229.0
2023-12-01,38.0,130.0,130.0
2024-01-01,25.0,85.0,85.0
2024-02-01,65.0,222.0,222.0
2024-03-01,103.0,351.0,351.0
2024-04-01,123.0,420.0,420.0
2024-05-01,109.0,372.0,372.0
2024-06-01,89.0,304.0,304.0
2024-07-01,140.0,478.0,478.0
2024-08-01,138.0,471.0,471.0
2024-09-01,111.0,379.0,379.0
2024-10-01,114.0,389.0,389.0
2024-11-01,79.0,270.0,270.0
2024-12-01,46.0,157.0,157.0
