measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2021-01-01,,,,176.493,1561.0,1561.0
2021-02-01,,,,137.308,1214.0,1214.0
2021-03-01,,,,277.704,2456.0,2456.0
2021-04-01,,,,319.702,2827.0,2827.0
2021-05-01,,,,344.0,3042.0,3042.0
2021-06-01,,,,341.023,3016.0,3016.0
2021-07-01,,,,372.798,3297.0,3297.0
2021-08-01,,,,353.013,3122.0,3122.0
2021-09-01,,,,304.809,2696.0,2696.0
2021-10-01,,,,269.433,2383.0,2383.0
2021-11-01,,,,239.67,2120.0,2120.0
2021-12-01,,,,150.047,1327.0,1327.0
2022-01-01,,,,239.141,816.0,816.0
2022-02-01,,,,212.994,727.0,727.0
2022-03-01,,,,319.989,1092.0,1092.0
2022-04-01,,,,336.652,1149.0,1149.0
2022-05-01,,,,384.607,1312.0,1312.0
2022-06-01,,,,433.944,1481.0,1481.0
2022-07-01,,,,414.198,1413.0,1413.0
2022-08-01,,,,367.901,1255.0,1255.0
2022-09-01,,,,374.514,1278.0,1278.0
2022-10-01,,,,335.423,1144.0,1144.0
2022-11-01,,,,216.007,737.0,737.0
2022-12-01,,,,139.63,476.0,476.0
2023-01-01,,,,117.0,399.0,399.0
2023-02-01,,,,108.0,368.0,368.0
2023-03-01,,,,248.0,846.0,846.0
2023-04-01,,,,300.0,1024.0,1024.0
2023-05-01,,,,355.0,1211.0,1211.0
2023-06-01,,,,335.0,1143.0,1143.0
2023-07-01,,,,354.0,1208.0,1208.0
2023-08-01,,,,355.0,1211.0,1211.0
2023-09-01,,,,419.0,1430.0,1430.0
2023-10-01,,,,294.0,1003.0,1003.0
2023-11-01,,,,274.0,935.0,935.0
2023-12-01,,,,214.0,730.0,730.0
2024-01-01,0.0,0.0,0.0,189.0,645.0,645.0
2024-02-01,0.0,0.0,0.0,344.0,1174.0,1174.0
2024-03-01,0.0,0.0,0.0,283.0,966.0,966.0
2024-04-01,0.0,0.0,0.0,316.0,1078.0,1078.0
2024-05-01,0.0,0.0,0.0,325.0,1109.0,1109.0
2024-06-01,0.0,0.0,0.0,399.0,1361.0,1361.0
2024-07-01,0.0,0.0,0.0,361.0,1232.0,1232.0
2024-08-01,0.0,0.0,0.0,424.0,1447.0,1447.0
2024-09-01,0.0,0.0,0.0,293.0,1000.0,1000.0
2024-10-01,0.0,0.0,0.0,347.0,1184.0,1184.0
2024-11-01,0.0,0.0,0.0,195.0,665.0,665.0
2024-12-01,0.0,0.0,0.0,156.0,532.0,532.0
