measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,115.775,1196.3,1196.3
2001-02-01,101.39,1047.66,1047.66
2001-03-01,100.777,1041.33,1041.33
2001-04-01,93.183,962.86,962.86
2001-05-01,42.896,443.24,443.24
2001-06-01,103.795,1072.51,1072.51
2001-07-01,104.535,1080.16,1080.16
2001-08-01,105.97200000000001,1095.01,1095.01
2001-09-01,102.32,1057.27,1057.27
2001-10-01,105.68700000000001,1092.06,1092.06
2001-11-01,105.114,1086.14,1086.14
2001-12-01,98.557,1018.39,1018.39
