measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2010-11-01,14424.0,140721.0,140721.0
2010-12-01,32439.0,316475.0,316475.0
2011-01-01,31824.0,309202.0,309202.0
2011-02-01,36935.0,358860.0,358860.0
2011-03-01,35322.0,343189.0,343189.0
2011-04-01,29704.0,288604.0,288604.0
2011-05-01,38857.0,377535.0,377535.0
2011-06-01,28056.0,272592.0,272592.0
2011-07-01,21326.0,207203.0,207203.0
2011-08-01,22220.0,215890.0,215890.0
2011-09-01,26615.0,258591.0,258591.0
2011-10-01,33773.0,328138.0,328138.0
2011-11-01,38282.0,371948.0,371948.0
2011-12-01,37491.0,364263.0,364263.0
2012-01-01,38396.0,365376.0,365376.0
2012-02-01,23803.0,226509.0,226509.0
2012-03-01,39179.0,372827.0,372827.0
2012-04-01,38313.0,364587.0,364587.0
2012-05-01,33147.0,315427.0,315427.0
2012-06-01,30856.0,293626.0,293626.0
2012-07-01,19905.0,189416.0,189416.0
2012-08-01,23751.0,226015.0,226015.0
2012-09-01,27134.0,258207.0,258207.0
2012-10-01,35770.0,340387.0,340387.0
2012-11-01,27857.0,265087.0,265087.0
2012-12-01,23153.0,220324.0,220324.0
2013-01-01,40039.0,382012.0,382012.0
2013-02-01,26589.0,253686.0,253686.0
2013-03-01,29867.0,284961.0,284961.0
2013-04-01,31774.0,303156.0,303156.0
2013-05-01,31858.0,303957.0,303957.0
2013-06-01,26588.0,253676.0,253676.0
2013-07-01,20687.0,197375.0,197375.0
2013-08-01,19672.0,187691.0,187691.0
2013-09-01,29619.0,282595.0,282595.0
2013-10-01,33236.0,317105.0,317105.0
2013-11-01,37865.0,361270.0,361270.0
2013-12-01,38302.0,365439.0,365439.0
2014-01-01,45276.0,430575.0,430575.0
2014-02-01,32064.0,304929.0,304929.0
2014-03-01,34845.0,331376.0,331376.0
2014-04-01,38300.0,364233.0,364233.0
2014-05-01,33625.0,319774.0,319774.0
2014-06-01,38007.0,361447.0,361447.0
2014-07-01,24282.0,230922.0,230922.0
2014-08-01,20127.0,191408.0,191408.0
2014-09-01,30303.0,288182.0,288182.0
2014-10-01,40978.0,389701.0,389701.0
2014-11-01,41705.0,396615.0,396615.0
2014-12-01,27534.0,261848.0,261848.0
2015-01-01,37906.0,353246.0,353246.0
2015-02-01,28165.0,262470.0,262470.0
2015-03-01,39052.0,363926.0,363926.0
2015-04-01,36731.0,342296.0,342296.0
2015-05-01,32450.0,302402.0,302402.0
2015-06-01,20037.0,186725.0,186725.0
2015-07-01,22712.0,211653.0,211653.0
2015-08-01,19932.0,185746.0,185746.0
2015-10-01,39376.0,366945.0,366945.0
2015-11-01,29953.0,279132.0,279132.0
2015-12-01,34956.0,325755.0,325755.0
2016-01-01,29041.0,268107.0,268107.0
2016-02-01,24158.0,223027.0,223027.0
2016-03-01,36826.0,339978.0,339978.0
2016-04-01,38890.0,359032.0,359032.0
2016-05-01,32253.0,297760.0,297760.0
2016-06-01,32690.0,301794.0,301794.0
2016-07-01,27113.0,250307.0,250307.0
2016-08-01,27694.0,255671.0,255671.0
2016-09-01,33401.0,308358.0,308358.0
2016-10-01,35925.0,331660.0,331660.0
2016-11-01,37040.0,341953.0,341953.0
2016-12-01,43318.0,399912.0,399912.0
2017-01-01,32203.207,296688.0,296688.0
2017-02-01,34900.439,321538.0,321538.0
2017-03-01,38857.369,357993.0,357993.0
2017-04-01,36431.869,335647.0,335647.0
2017-05-01,32931.254,303396.0,303396.0
2017-06-01,28477.798,262366.0,262366.0
2017-07-01,20587.707,189675.0,189675.0
2017-08-01,16934.372,156016.0,156016.0
2017-09-01,28652.562,263976.0,263976.0
2017-10-01,37675.568,347105.0,347105.0
2017-11-01,33913.14,312442.0,312442.0
2017-12-01,36162.715,333167.0,333167.0
2018-01-01,35644.568,324508.0,324508.0
2018-02-01,32761.586,298261.0,298261.0
2018-03-01,29142.552,265314.0,265314.0
2018-04-01,33339.249,303521.0,303521.0
2018-05-01,24254.833,220816.0,220816.0
2018-06-01,24214.544,220449.0,220449.0
2018-07-01,20229.164,184166.0,184166.0
2018-08-01,20246.741,184326.0,184326.0
2018-09-01,28654.452,260870.0,260870.0
2018-10-01,32767.61,298316.0,298316.0
2018-11-01,26926.499,245139.0,245139.0
2018-12-01,31524.202,286996.0,286996.0
2019-01-01,31345.122,279128.0,279128.0
2019-02-01,25157.439,224027.0,224027.0
2019-03-01,34562.939,307783.0,307783.0
2019-04-01,31177.514,277636.0,277636.0
2019-05-01,28522.141,253990.0,253990.0
2019-06-01,23936.426,213154.0,213154.0
2019-07-01,20363.946,181341.0,181341.0
2019-08-01,24558.298,218692.0,218692.0
2019-09-01,30647.48,272916.0,272916.0
2019-10-01,40573.885,361310.0,361310.0
2019-11-01,31279.759,278546.0,278546.0
2019-12-01,31741.051,282654.0,282654.0
2020-01-01,25287.596,221696.0,221696.0
2020-02-01,28635.456,251047.0,251047.0
2020-03-01,28876.097,253157.0,253157.0
2020-04-01,28514.887,249990.0,249990.0
2020-05-01,27000.609,236714.0,236714.0
2020-06-01,25893.258,227006.0,227006.0
2020-07-01,20500.905,179731.0,179731.0
2020-08-01,21085.604,184857.0,184857.0
2020-09-01,29267.825,256591.0,256591.0
2020-10-01,29595.013,259459.0,259459.0
2020-11-01,32741.189,287042.0,287042.0
2020-12-01,29583.561,259359.0,259359.0
2021-01-01,31017.196,274316.0,274316.0
2021-02-01,26069.346,230557.0,230557.0
2021-03-01,35320.787,312377.0,312377.0
2021-04-01,30034.121,265622.0,265622.0
2021-05-01,33926.131,300043.0,300043.0
2021-06-01,22054.111,195047.0,195047.0
2021-07-01,27311.457,241543.0,241543.0
2021-08-01,31770.149,280975.0,280975.0
2021-09-01,35312.452,312303.0,312303.0
2021-10-01,42054.425,371929.0,371929.0
2021-11-01,39437.728,348787.0,348787.0
2021-12-01,38065.097,336648.0,336648.0
2022-01-01,40495.343,138170.0,138170.0
2022-02-01,36376.686,124117.0,124117.0
2022-03-01,42539.362,145144.0,145144.0
2022-04-01,42758.499,145892.0,145892.0
2022-05-01,37436.617,127734.0,127734.0
2022-06-01,29681.532,101273.0,101273.0
2022-07-01,24897.007,84949.0,84949.0
2022-08-01,28011.953,95577.0,95577.0
2022-09-01,33903.973,115680.0,115680.0
2022-10-01,34597.041,118045.0,118045.0
2022-11-01,39453.828,134616.0,134616.0
2022-12-01,32150.159,109696.0,109696.0
2023-01-01,22074.0,75316.0,75316.0
2023-02-01,36499.0,124535.0,124535.0
2023-03-01,36499.0,124535.0,124535.0
2023-04-01,41906.0,142983.0,142983.0
2023-05-01,28445.0,97054.0,97054.0
2023-06-01,19838.0,67687.0,67687.0
2023-07-01,20794.0,70949.0,70949.0
2023-08-01,19927.0,67991.0,67991.0
2023-09-01,25455.0,86852.0,86852.0
2023-10-01,32851.0,112088.0,112088.0
2023-11-01,36723.0,125299.0,125299.0
2023-12-01,39372.0,134337.0,134337.0
2024-01-01,30418.0,103786.0,103786.0
2024-02-01,29916.0,102073.0,102073.0
2024-03-01,34264.0,116909.0,116909.0
2024-04-01,42756.0,145883.0,145883.0
2024-05-01,31584.0,107765.0,107765.0
2024-06-01,33072.0,112842.0,112842.0
2024-07-01,19586.0,66827.0,66827.0
2024-08-01,25855.0,88217.0,88217.0
2024-09-01,36078.0,123098.0,123098.0
2024-10-01,30776.0,105008.0,105008.0
2024-11-01,31550.0,107649.0,107649.0
2024-12-01,35289.0,120406.0,120406.0
