measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2019-03-01,263.606,2347.0,2347.0
2019-04-01,250.353,2229.0,2229.0
2019-05-01,273.615,2437.0,2437.0
2019-06-01,298.249,2656.0,2656.0
2019-07-01,334.216,2976.0,2976.0
2019-08-01,299.757,2669.0,2669.0
2019-09-01,256.797,2287.0,2287.0
2019-10-01,184.132,1640.0,1640.0
2019-11-01,176.454,1571.0,1571.0
2019-12-01,109.821,978.0,978.0
2020-01-01,110.136,966.0,966.0
2020-02-01,122.963,1078.0,1078.0
2020-03-01,177.793,1559.0,1559.0
2020-04-01,178.279,1563.0,1563.0
2020-05-01,234.115,2052.0,2052.0
2020-06-01,235.353,2063.0,2063.0
2020-07-01,223.841,1962.0,1962.0
2020-08-01,190.056,1666.0,1666.0
2020-09-01,186.908,1639.0,1639.0
2020-10-01,132.696,1163.0,1163.0
2020-11-01,122.2,1071.0,1071.0
2020-12-01,82.66,725.0,725.0
2021-01-01,95.562,845.0,845.0
2021-02-01,67.592,598.0,598.0
2021-03-01,166.398,1472.0,1472.0
2021-04-01,169.568,1500.0,1500.0
2021-05-01,187.877,1662.0,1662.0
2021-06-01,185.96,1645.0,1645.0
2021-07-01,166.7,1474.0,1474.0
2021-08-01,159.334,1409.0,1409.0
2021-09-01,159.077,1407.0,1407.0
2021-10-01,123.153,1089.0,1089.0
2021-11-01,113.81,1007.0,1007.0
2021-12-01,75.969,672.0,672.0
2022-01-01,84.01,287.0,287.0
2022-02-01,105.343,359.0,359.0
2022-03-01,147.295,503.0,503.0
2022-04-01,172.18,587.0,587.0
2022-05-01,171.711,586.0,586.0
2022-06-01,182.128,621.0,621.0
2022-07-01,188.281,642.0,642.0
2022-08-01,187.404,639.0,639.0
2022-09-01,158.574,541.0,541.0
2022-10-01,154.446,527.0,527.0
2022-11-01,110.982,379.0,379.0
2022-12-01,84.646,289.0,289.0
2023-01-01,27.0,92.0,92.0
2023-02-01,65.0,222.0,222.0
2023-03-01,128.0,437.0,437.0
2023-04-01,222.0,757.0,757.0
2023-05-01,301.0,1027.0,1027.0
2023-06-01,249.0,850.0,850.0
2023-07-01,266.0,908.0,908.0
2023-08-01,226.0,771.0,771.0
2023-09-01,169.0,577.0,577.0
2023-10-01,107.0,365.0,365.0
2023-11-01,69.0,235.0,235.0
2023-12-01,39.0,133.0,133.0
2024-01-01,26.0,89.0,89.0
2024-02-01,96.0,328.0,328.0
2024-03-01,143.0,488.0,488.0
2024-04-01,173.0,590.0,590.0
2024-05-01,250.0,853.0,853.0
2024-06-01,243.0,829.0,829.0
2024-07-01,269.0,918.0,918.0
2024-08-01,191.0,652.0,652.0
2024-09-01,137.0,467.0,467.0
2024-10-01,101.0,345.0,345.0
2024-11-01,56.0,191.0,191.0
2024-12-01,18.0,61.0,61.0
