measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,77.21,789.0,789.0,0.0,0.0,0.0
2003-02-01,68.13600000000001,696.0,696.0,0.0,0.0,0.0
2003-03-01,70.11,716.0,716.0,0.0,0.0,0.0
2003-04-01,62.965,643.0,643.0,0.0,0.0,0.0
2003-05-01,64.255,656.0,656.0,0.0,0.0,0.0
2003-06-01,68.145,696.0,696.0,0.0,0.0,0.0
2003-07-01,78.81,805.0,805.0,0.0,0.0,0.0
2003-08-01,83.557,854.0,854.0,0.0,0.0,0.0
2003-09-01,70.019,715.0,715.0,0.0,0.0,0.0
2003-10-01,65.68,671.0,671.0,0.0,0.0,0.0
2003-11-01,65.461,669.0,669.0,0.0,0.0,0.0
2003-12-01,72.653,742.0,742.0,0.0,0.0,0.0
2004-01-01,53.09,540.0,540.0,0.0,0.0,0.0
2004-02-01,13.839,141.0,141.0,0.0,0.0,0.0
2004-03-01,1.9040000000000001,19.0,19.0,0.0,0.0,0.0
2004-04-01,13.593,138.0,138.0,0.0,0.0,0.0
2004-05-01,14.443000000000001,147.0,147.0,0.0,0.0,0.0
2004-06-01,19.27,196.0,196.0,0.0,0.0,0.0
2004-07-01,27.498,280.0,280.0,0.0,0.0,0.0
2004-08-01,30.733,312.0,312.0,0.0,0.0,0.0
2004-09-01,24.319000000000003,247.0,247.0,0.0,0.0,0.0
2004-10-01,34.511,351.0,351.0,0.0,0.0,0.0
2004-11-01,29.554000000000002,300.0,300.0,0.0,0.0,0.0
2004-12-01,32.247,328.0,328.0,0.0,0.0,0.0
2005-01-01,286.545,2941.08,2941.08,0.0,0.0,0.0
2005-02-01,98.44800000000001,1010.46,1010.46,0.0,0.0,0.0
2005-03-01,109.117,1119.97,1119.97,0.0,0.0,0.0
2005-04-01,132.172,1356.6,1356.6,0.0,0.0,0.0
2005-05-01,122.754,1259.94,1259.94,0.0,0.0,0.0
2005-06-01,159.323,1635.28,1635.28,0.0,0.0,0.0
2005-07-01,162.17100000000002,1664.51,1664.51,0.0,0.0,0.0
2005-08-01,190.512,1955.4,1955.4,0.0,0.0,0.0
2005-09-01,124.71100000000001,1280.02,1280.02,0.0,0.0,0.0
2005-10-01,138.493,1421.48,1421.48,0.0,0.0,0.0
2005-11-01,111.336,1142.75,1142.75,0.0,0.0,0.0
2005-12-01,235.418,2416.32,2416.32,0.0,0.0,0.0
2006-01-01,54.531000000000006,578.0,578.0,0.0,0.0,0.0
2006-02-01,28.534000000000002,302.0,302.0,0.0,0.0,0.0
2006-03-01,23.969,254.0,254.0,0.0,0.0,0.0
