measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2015-12-01,16077.0,149822.0,149822.0
2016-01-01,46905.0,433027.0,433027.0
2016-02-01,41744.0,385381.0,385381.0
2016-03-01,29782.0,274947.0,274947.0
2016-04-01,29041.0,268107.0,268107.0
2016-05-01,31671.0,292387.0,292387.0
2016-06-01,22299.0,205864.0,205864.0
2016-07-01,50985.0,470694.0,470694.0
2016-08-01,32090.0,296255.0,296255.0
2016-09-01,23809.0,219805.0,219805.0
2016-10-01,21580.0,199227.0,199227.0
2016-11-01,21252.0,196198.0,196198.0
2016-12-01,21356.0,197159.0,197159.0
2017-01-01,34987.58,322341.0,322341.0
2017-02-01,34633.286,319076.0,319076.0
2017-03-01,41966.392,386636.0,386636.0
2017-04-01,41010.085,377826.0,377826.0
2017-05-01,36631.339,337485.0,337485.0
2017-06-01,27998.989,257955.0,257955.0
2017-07-01,25938.82,238974.0,238974.0
2017-08-01,21284.738,196096.0,196096.0
2017-09-01,27023.809,248970.0,248970.0
2017-10-01,33603.177,309586.0,309586.0
2017-11-01,32465.667,299106.0,299106.0
2017-12-01,28898.118,266238.0,266238.0
2018-01-01,32618.729,296961.0,296961.0
2018-02-01,29830.581,271578.0,271578.0
2018-03-01,35596.824,324073.0,324073.0
2018-04-01,36873.613,335697.0,335697.0
2018-05-01,37600.096,342311.0,342311.0
2018-06-01,37681.872,343056.0,343056.0
2018-07-01,22765.377,207256.0,207256.0
2018-08-01,29064.136,264600.0,264600.0
2018-09-01,20350.88,185274.0,185274.0
2018-10-01,27114.846,246854.0,246854.0
2018-11-01,29285.927,266619.0,266619.0
2018-12-01,30860.119,280951.0,280951.0
2019-01-01,41573.641,370213.0,370213.0
2019-02-01,39862.456,354975.0,354975.0
2019-03-01,39426.861,351096.0,351096.0
2019-04-01,45900.721,408746.0,408746.0
2019-05-01,44820.202,399124.0,399124.0
2019-06-01,35522.072,316324.0,316324.0
2019-07-01,36773.613,327469.0,327469.0
2019-08-01,35343.247,314732.0,314732.0
2019-09-01,34482.286,307065.0,307065.0
2019-10-01,39440.417,351217.0,351217.0
2019-11-01,36588.824,325823.0,325823.0
2019-12-01,37662.66,335386.0,335386.0
2020-01-01,31795.932,278755.0,278755.0
2020-02-01,30781.41,269861.0,269861.0
2020-03-01,30642.982,268647.0,268647.0
2020-04-01,30852.077,270480.0,270480.0
2020-05-01,32161.229,281957.0,281957.0
2020-06-01,33845.432,296723.0,296723.0
2020-07-01,27858.698,244237.0,244237.0
2020-08-01,25576.475,224229.0,224229.0
2020-09-01,20806.16,182408.0,182408.0
2020-10-01,29329.343,257130.0,257130.0
2020-11-01,29754.565,260858.0,260858.0
2020-12-01,31690.697,277832.0,277832.0
2021-01-01,26732.143,236419.0,236419.0
2021-02-01,21264.299,188061.0,188061.0
2021-03-01,36480.722,322636.0,322636.0
2021-04-01,31644.617,279865.0,279865.0
2021-05-01,31773.375,281004.0,281004.0
2021-06-01,23855.704,210980.0,210980.0
2021-07-01,18276.654,161639.0,161639.0
2021-08-01,23908.395,211446.0,211446.0
2021-09-01,22668.443,200480.0,200480.0
2021-10-01,28231.817,249682.0,249682.0
2021-11-01,27556.893,243713.0,243713.0
2021-12-01,31297.938,276799.0,276799.0
2022-01-01,27363.58,93365.0,93365.0
2022-02-01,27176.793,92727.0,92727.0
2022-03-01,34888.897,119041.0,119041.0
2022-04-01,37453.37,127791.0,127791.0
2022-05-01,38850.81,132559.0,132559.0
2022-06-01,30316.14,103439.0,103439.0
2022-07-01,27332.068,93257.0,93257.0
2022-08-01,19576.221,66794.0,66794.0
2022-09-01,18063.548,61633.0,61633.0
2022-10-01,23553.797,80366.0,80366.0
2022-11-01,28558.083,97440.0,97440.0
2022-12-01,26826.693,91533.0,91533.0
2023-01-01,29899.0,102015.0,102015.0
2023-02-01,28937.0,98733.0,98733.0
2023-03-01,41725.0,142366.0,142366.0
2023-04-01,26418.0,90138.0,90138.0
2023-05-01,21699.0,74037.0,74037.0
2023-06-01,34399.0,117369.0,117369.0
2023-07-01,36930.0,126005.0,126005.0
2023-08-01,31179.0,106383.0,106383.0
2023-09-01,19530.0,66636.0,66636.0
2023-10-01,26689.0,91063.0,91063.0
2023-11-01,18038.0,61546.0,61546.0
2023-12-01,19113.0,65214.0,65214.0
2024-01-01,20516.0,70001.0,70001.0
2024-02-01,28952.0,98784.0,98784.0
2024-03-01,27448.0,93653.0,93653.0
2024-04-01,32369.0,110443.0,110443.0
2024-05-01,30981.0,105707.0,105707.0
2024-06-01,24683.0,84218.0,84218.0
2024-07-01,22007.0,75088.0,75088.0
2024-08-01,12038.0,41074.0,41074.0
2024-09-01,7265.0,24788.0,24788.0
2024-10-01,11776.0,40180.0,40180.0
2024-11-01,9700.0,33096.0,33096.0
2024-12-01,5872.0,20035.0,20035.0
