measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2018-12-01,173.0,1575.0,1575.0
2019-01-01,308.572,2748.0,2748.0
2019-02-01,356.364,3173.0,3173.0
2019-03-01,500.942,4461.0,4461.0
2019-04-01,549.034,4889.0,4889.0
2019-05-01,554.411,4937.0,4937.0
2019-06-01,611.465,5445.0,5445.0
2019-07-01,732.145,6520.0,6520.0
2019-08-01,606.088,5397.0,5397.0
2019-09-01,571.438,5089.0,5089.0
2019-10-01,386.534,3442.0,3442.0
2019-11-01,312.155,2780.0,2780.0
2019-12-01,196.852,1753.0,1753.0
2020-01-01,237.618,2083.0,2083.0
2020-02-01,311.24,2729.0,2729.0
2020-03-01,473.579,4152.0,4152.0
2020-04-01,454.068,3981.0,3981.0
2020-05-01,640.15,5612.0,5612.0
2020-06-01,604.811,5302.0,5302.0
2020-07-01,595.608,5222.0,5222.0
2020-08-01,563.03,4936.0,4936.0
2020-09-01,488.855,4286.0,4286.0
2020-10-01,355.414,3116.0,3116.0
2020-11-01,254.183,2228.0,2228.0
2020-12-01,193.444,1696.0,1696.0
2021-01-01,139.503,1234.0,1234.0
2021-02-01,110.187,974.0,974.0
2021-03-01,348.761,3084.0,3084.0
2021-04-01,282.278,2496.0,2496.0
2021-05-01,350.831,3103.0,3103.0
2021-06-01,363.692,3216.0,3216.0
2021-07-01,286.202,2531.0,2531.0
2021-08-01,288.49,2551.0,2551.0
2021-09-01,268.11,2371.0,2371.0
2021-10-01,198.14,1752.0,1752.0
2021-11-01,195.96,1733.0,1733.0
2021-12-01,104.846,927.0,927.0
2022-01-01,106.867,365.0,365.0
2022-02-01,70.328,240.0,240.0
2022-03-01,104.959,358.0,358.0
2022-04-01,128.239,438.0,438.0
2022-05-01,144.336,492.0,492.0
2022-06-01,145.178,495.0,495.0
2022-07-01,160.255,547.0,547.0
2022-08-01,141.365,482.0,482.0
2022-09-01,117.198,400.0,400.0
2022-10-01,92.898,317.0,317.0
2022-11-01,76.624,261.0,261.0
2022-12-01,49.753,170.0,170.0
2023-01-01,51.0,174.0,174.0
2023-02-01,92.0,314.0,314.0
2023-03-01,97.0,331.0,331.0
2023-04-01,90.0,307.0,307.0
2023-05-01,131.0,447.0,447.0
2023-06-01,166.0,566.0,566.0
2023-07-01,172.0,587.0,587.0
2023-08-01,80.0,273.0,273.0
2023-09-01,66.0,225.0,225.0
2023-10-01,89.0,304.0,304.0
2023-11-01,86.0,293.0,293.0
2023-12-01,53.0,181.0,181.0
2024-01-01,57.0,194.0,194.0
2024-02-01,69.0,235.0,235.0
2024-03-01,105.0,358.0,358.0
2024-04-01,123.0,420.0,420.0
2024-05-01,141.0,481.0,481.0
2024-06-01,198.0,676.0,676.0
2024-07-01,198.0,676.0,676.0
2024-08-01,105.0,358.0,358.0
2024-09-01,75.0,256.0,256.0
2024-10-01,26.0,89.0,89.0
2024-11-01,20.0,68.0,68.0
2024-12-01,37.0,126.0,126.0
