measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,6263.0,64139.38,64139.38
2003-02-01,9974.0,102143.73,102143.73
2003-03-01,11165.0,114340.77,114340.77
2003-04-01,8408.0,86106.33,86106.33
2003-05-01,9172.0,93930.45,93930.45
2003-06-01,21196.0,217068.24,217068.24
2003-07-01,13797.0,141295.08,141295.08
2003-08-01,11253.0,115241.97,115241.97
2003-09-01,13169.0,134863.73,134863.73
2003-10-01,12770.0,130777.57,130777.57
2003-11-01,10908.0,111708.83,111708.83
2003-12-01,42401.0,434228.64,434228.64
2004-01-01,22802.395,228525.6,228525.6
2004-02-01,21407.011,214541.06,214541.06
2004-03-01,19112.394,191544.41,191544.41
2004-04-01,17241.236,172791.67,172791.67
2004-05-01,14808.127,148407.05,148407.05
2004-06-01,11781.005000000001,118069.23,118069.23
2004-07-01,12380.251,124074.88,124074.88
2004-08-01,14990.801,150237.81,150237.81
2004-09-01,16886.331,169234.81,169234.81
2004-10-01,13868.279,138987.89,138987.89
2004-11-01,12168.085,121948.55,121948.55
2004-12-01,15442.087,154760.6,154760.6
2005-01-01,29155.503,291525.88,291525.88
2005-02-01,23692.393,236900.24,236900.24
2005-03-01,25886.357,258837.68,258837.68
2005-04-01,32451.254,324480.09,324480.09
2005-05-01,24043.639,240412.35,240412.35
2005-06-01,21541.694,215395.4,215395.4
2005-07-01,18290.131,182883.02,182883.02
2005-08-01,14421.528,144200.86,144200.86
2005-09-01,12457.85,124566.04,124566.04
2005-10-01,25339.582000000002,253370.49,253370.49
2005-11-01,27826.324,278235.41,278235.41
2005-12-01,29429.744,294268.01,294268.01
2006-01-01,25658.234,254504.0,254504.0
2006-02-01,23136.143,229487.0,229487.0
2006-03-01,20383.269,202182.0,202182.0
2006-04-01,22186.52,220068.0,220068.0
2006-05-01,26231.847999999998,260194.0,260194.0
2006-06-01,25774.5,255657.0,255657.0
2006-07-01,27028.087,268092.0,268092.0
2006-08-01,26832.777000000002,266154.0,266154.0
2006-09-01,17417.647,172766.0,172766.0
2006-10-01,15354.889,152305.0,152305.0
2006-11-01,17985.648,178400.0,178400.0
2006-12-01,19045.436999999998,188912.0,188912.0
2007-01-01,24763.715,244765.0,244765.0
2007-02-01,22058.424,218025.0,218025.0
2007-03-01,20664.732,204250.0,204250.0
2007-04-01,23215.955,229466.0,229466.0
2007-05-01,27307.278,269905.0,269905.0
2007-06-01,20989.055,207456.0,207456.0
2007-07-01,16090.106,159035.0,159035.0
2007-08-01,16027.236,158413.0,158413.0
2007-09-01,16790.782,165960.0,165960.0
2007-10-01,16135.777,159486.0,159486.0
2007-11-01,21876.896,216231.0,216231.0
