measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,-1.024,0.0,0.0,200.302,1771.0,1771.0
2021-02-01,-0.941,0.0,0.0,158.208,1399.0,1399.0
2021-03-01,-1.027,0.0,0.0,500.757,4429.0,4429.0
2021-04-01,-0.895,0.0,0.0,405.3,3584.0,3584.0
2021-05-01,-1.012,0.0,0.0,503.73,4455.0,4455.0
2021-06-01,-0.983,0.0,0.0,522.196,4618.0,4618.0
2021-07-01,-1.037,0.0,0.0,410.934,3634.0,3634.0
2021-08-01,-0.992,0.0,0.0,414.22,3663.0,3663.0
2021-09-01,-0.981,0.0,0.0,384.957,3405.0,3405.0
2021-10-01,-1.046,0.0,0.0,284.493,2516.0,2516.0
2021-11-01,-0.968,0.0,0.0,281.363,2488.0,2488.0
2021-12-01,-1.094,0.0,0.0,150.54,1331.0,1331.0
2022-01-01,-8.473,0.0,0.0,394.399,1346.0,1346.0
2022-02-01,-7.031,0.0,0.0,259.55,886.0,886.0
2022-03-01,-7.271,0.0,0.0,387.362,1322.0,1322.0
2022-04-01,-8.703,0.0,0.0,473.278,1615.0,1615.0
2022-05-01,-8.705,0.0,0.0,532.683,1818.0,1818.0
2022-06-01,-8.845,0.0,0.0,535.793,1828.0,1828.0
2022-07-01,-8.471,0.0,0.0,591.434,2018.0,2018.0
2022-08-01,-8.3,0.0,0.0,521.719,1780.0,1780.0
2022-09-01,-8.46,0.0,0.0,432.529,1476.0,1476.0
2022-10-01,-8.726,0.0,0.0,342.848,1170.0,1170.0
2022-11-01,-8.415,0.0,0.0,282.789,965.0,965.0
2022-12-01,-8.6,0.0,0.0,183.616,626.0,626.0
2023-01-01,0.0,0.0,0.0,158.0,539.0,539.0
2023-02-01,0.0,0.0,0.0,287.0,979.0,979.0
2023-03-01,0.0,0.0,0.0,424.0,1447.0,1447.0
2023-04-01,0.0,0.0,0.0,526.0,1795.0,1795.0
2023-05-01,0.0,0.0,0.0,739.0,2521.0,2521.0
2023-06-01,0.0,0.0,0.0,531.0,1812.0,1812.0
2023-07-01,0.0,0.0,0.0,587.0,2003.0,2003.0
2023-08-01,0.0,0.0,0.0,537.0,1832.0,1832.0
2023-09-01,0.0,0.0,0.0,459.0,1566.0,1566.0
2023-10-01,0.0,0.0,0.0,354.0,1208.0,1208.0
2023-11-01,0.0,0.0,0.0,281.0,959.0,959.0
2023-12-01,0.0,0.0,0.0,161.0,549.0,549.0
2024-01-01,-6.0,0.0,0.0,90.0,307.0,307.0
2024-02-01,-7.0,0.0,0.0,387.0,1320.0,1320.0
2024-03-01,-12.0,0.0,0.0,455.0,1552.0,1552.0
2024-04-01,-2.0,0.0,0.0,159.0,543.0,543.0
2024-05-01,-8.0,0.0,0.0,596.0,2034.0,2034.0
2024-06-01,-8.0,0.0,0.0,635.0,2167.0,2167.0
2024-07-01,-4.0,0.0,0.0,628.0,2143.0,2143.0
2024-08-01,-5.0,0.0,0.0,543.0,1853.0,1853.0
2024-09-01,-10.0,0.0,0.0,515.0,1757.0,1757.0
2024-10-01,-8.0,0.0,0.0,440.0,1501.0,1501.0
2024-11-01,-2.0,0.0,0.0,294.0,1003.0,1003.0
2024-12-01,-3.0,0.0,0.0,179.0,611.0,611.0
