measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2019-03-01,1587.854,10128.0,10128.0
2019-04-01,1114.194,7107.0,7107.0
2019-05-01,960.116,6124.0,6124.0
2019-06-01,1283.847,8188.0,8188.0
2019-07-01,2023.863,12909.0,12909.0
2019-08-01,2377.269,15163.0,15163.0
2019-09-01,2091.82,13342.0,13342.0
2019-10-01,2142.476,13665.0,13665.0
2019-11-01,2101.21,13403.0,13403.0
2019-12-01,2179.351,13901.0,13901.0
2020-01-01,1721.608,11829.0,11829.0
2020-02-01,1520.342,10446.0,10446.0
2020-03-01,1687.681,11595.0,11595.0
2020-04-01,1193.529,8201.0,8201.0
2020-05-01,1122.241,7711.0,7711.0
2020-06-01,1578.667,10846.0,10846.0
2020-07-01,2208.389,15173.0,15173.0
2020-08-01,2746.286,18869.0,18869.0
2020-09-01,2391.587,16432.0,16432.0
2020-10-01,2483.723,17065.0,17065.0
2020-11-01,1983.91,13630.0,13630.0
2020-12-01,2199.037,15109.0,15109.0
2021-01-01,1613.822,11859.0,11859.0
2021-02-01,1368.573,10057.0,10057.0
2021-03-01,1471.48,10812.0,10812.0
2021-04-01,1305.694,9594.0,9594.0
2021-05-01,1364.618,10027.0,10027.0
2021-06-01,1866.038,13712.0,13712.0
2021-07-01,2575.097,18922.0,18922.0
2021-08-01,2351.15,17276.0,17276.0
2021-09-01,2000.551,14700.0,14700.0
2021-10-01,1907.14,14014.0,14014.0
2021-11-01,1752.756,12880.0,12880.0
2021-12-01,1809.081,13293.0,13293.0
2022-01-01,1359.517,10465.0,10465.0
2022-02-01,1128.762,8689.0,8689.0
2022-03-01,1044.405,8039.0,8039.0
2022-04-01,1069.82,8235.0,8235.0
2022-05-01,981.741,7557.0,7557.0
2022-06-01,1335.234,10278.0,10278.0
2022-07-01,1783.738,13731.0,13731.0
2022-08-01,2152.317,16568.0,16568.0
2022-09-01,1972.593,15184.0,15184.0
2022-10-01,1811.523,13945.0,13945.0
2022-11-01,1663.572,12806.0,12806.0
2022-12-01,1838.778,14155.0,14155.0
2023-01-01,1449.38,10904.0,10904.0
2023-02-01,1234.589,9289.0,9289.0
2023-03-01,1186.598,8928.0,8928.0
2023-04-01,926.981,6974.0,6974.0
2023-05-01,600.401,4517.0,4517.0
2023-06-01,789.849,5942.0,5942.0
2023-07-01,1828.346,13756.0,13756.0
2023-08-01,1844.838,13879.0,13879.0
2023-09-01,1305.827,9825.0,9825.0
2023-10-01,1594.657,11998.0,11998.0
2023-11-01,1498.002,11271.0,11271.0
2023-12-01,1686.532,12689.0,12689.0
2024-01-01,1634.0,113768.0,113768.0
2024-02-01,1611.0,112640.0,112640.0
2024-03-01,1887.0,132158.0,132158.0
2024-04-01,1806.0,124715.0,124715.0
2024-05-01,1837.0,127220.0,127220.0
2024-06-01,1739.0,121267.0,121267.0
2024-07-01,1774.0,124153.0,124153.0
2024-08-01,1771.0,123768.0,123768.0
2024-09-01,1729.0,121025.0,121025.0
2024-10-01,1793.0,128504.0,128504.0
2024-11-01,1774.0,125387.0,125387.0
2024-12-01,1806.0,128182.0,128182.0
