measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,910.0,3105.0,3105.0
2023-10-01,481.0,1641.0,1641.0
2023-11-01,337.0,1150.0,1150.0
2023-12-01,185.0,631.0,631.0
2024-01-01,130.0,444.0,444.0
2024-02-01,467.0,1593.0,1593.0
2024-03-01,674.0,2300.0,2300.0
2024-04-01,813.0,2774.0,2774.0
2024-05-01,1213.0,4139.0,4139.0
2024-06-01,1147.0,3914.0,3914.0
2024-07-01,1376.0,4695.0,4695.0
2024-08-01,1008.0,3439.0,3439.0
2024-09-01,848.0,2893.0,2893.0
2024-10-01,569.0,1941.0,1941.0
2024-11-01,259.0,884.0,884.0
2024-12-01,159.0,543.0,543.0
