measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2007-06-01,18026.5,161829.0,161829.0
2007-07-01,23189.5,203013.0,203013.0
2007-08-01,30713.0,267119.0,267119.0
2007-09-01,34075.0,290827.5,290827.5
2007-10-01,28178.5,262050.0,262050.0
2007-11-01,10483.0,87243.5,87243.5
2007-12-01,6439.0,56804.5,56804.5
2008-01-01,34733.5,292035.0,292035.0
2008-02-01,20174.0,169543.0,169543.0
2008-03-01,3135.5,23824.5,23824.5
2008-04-01,12607.0,113849.5,113849.5
2008-05-01,28157.5,314078.5,314078.5
2008-06-01,78206.5,629784.5,629784.5
2008-07-01,75914.5,651828.0,651828.0
2008-08-01,80556.5,689304.0,689304.0
2008-09-01,38636.5,312486.0,312486.0
2008-10-01,54594.5,438131.5,438131.5
2008-11-01,37396.5,324540.5,324540.5
2008-12-01,5952.0,56231.5,56231.5
2009-01-01,26967.0,231164.0,231164.0
2009-02-01,31812.5,284151.0,284151.0
2009-03-01,29853.5,263436.0,263436.0
2009-04-01,22625.5,201852.0,201852.0
2009-05-01,63913.5,525079.5,525079.5
2009-06-01,84943.5,743069.5,743069.5
2009-07-01,80565.0,690720.0,690720.0
2009-08-01,82687.0,716327.0,716327.0
2009-09-01,63462.0,547551.0,547551.0
2009-10-01,20008.5,159570.0,159570.0
2009-11-01,12106.0,104373.5,104373.5
2009-12-01,3728.5,27301.5,27301.5
2010-01-01,11387.5,100172.5,100172.5
2010-02-01,16064.0,139548.5,139548.5
2010-03-01,628.5,4555.5,4555.5
2010-04-01,7452.5,39618.0,39618.0
2010-05-01,29659.5,260915.0,260915.0
2010-06-01,47197.0,398713.0,398713.0
2010-07-01,66931.0,579185.5,579185.5
2010-08-01,60430.0,708943.5,708943.5
2010-09-01,48098.0,406625.0,406625.0
2010-10-01,31689.5,277403.5,277403.5
2010-11-01,7208.0,56766.5,56766.5
2010-12-01,0.0,0.0,0.0
2011-01-01,5166.5,43965.5,43965.5
2011-02-01,10202.5,96393.0,96393.0
2011-03-01,9769.0,86341.0,86341.0
2011-04-01,34321.0,295081.0,295081.0
2011-05-01,10338.5,90874.5,90874.5
2011-06-01,44274.0,378648.5,378648.5
2011-07-01,66587.0,583829.0,583829.0
2011-08-01,73790.5,631465.5,631465.5
2011-09-01,34340.5,304023.5,304023.5
2011-10-01,22486.98,201091.5,201091.5
2011-11-01,10479.0,93820.5,93820.5
2011-12-01,18664.0,163428.5,163428.5
2012-01-01,8101.0,73454.5,73454.5
2012-02-01,914.5,12853.0,12853.0
2012-03-01,23827.0,205036.0,205036.0
2012-04-01,32797.5,277200.0,277200.0
2012-05-01,16637.5,148215.0,148215.0
2012-06-01,43290.5,368485.5,368485.5
2012-07-01,19189.5,175236.5,175236.5
2012-08-01,28742.0,246676.5,246676.5
2012-09-01,14837.5,132949.5,132949.5
2012-10-01,13042.0,118000.5,118000.5
2012-11-01,3116.5,28819.5,28819.5
2012-12-01,6044.0,54636.5,54636.5
2013-01-01,9001.0,88198.5,88198.5
2013-02-01,2083.0,22068.5,22068.5
2013-03-01,24679.5,212353.0,212353.0
2013-04-01,14365.5,125547.0,125547.0
2013-05-01,32272.5,283546.0,283546.0
2013-06-01,34006.5,301124.0,301124.0
2013-07-01,51931.0,449495.0,449495.0
2013-08-01,54811.5,473792.5,473792.5
2013-09-01,40061.5,363375.0,363375.0
2013-10-01,6123.0,59076.0,59076.0
2013-11-01,42039.5,360889.5,360889.5
2013-12-01,28654.5,249567.0,249567.0
2014-01-01,25599.5,224265.0,224265.0
2014-02-01,30754.0,267071.5,267071.5
2014-03-01,28594.0,252843.5,252843.5
2014-04-01,22521.5,195114.0,195114.0
2014-05-01,19847.0,183314.5,183314.5
2014-06-01,26888.0,242287.5,242287.5
2014-07-01,30375.0,272616.0,272616.0
2014-08-01,44516.0,400792.5,400792.5
2014-09-01,22740.5,198893.0,198893.0
2014-10-01,29296.0,264539.5,264539.5
2014-11-01,21181.5,177849.5,177849.5
2014-12-01,13116.0,120605.5,120605.5
2015-01-01,31771.5,256689.5,256689.5
2015-02-01,22097.0,193532.5,193532.5
2015-03-01,35547.5,301434.0,301434.0
2015-04-01,10941.5,99977.5,99977.5
2015-05-01,3831.5,35879.5,35879.5
2015-06-01,18980.0,167231.0,167231.0
2015-07-01,44348.5,380830.5,380830.5
2015-08-01,71807.0,593841.0,593841.0
2015-09-01,31682.0,280955.5,280955.5
2015-10-01,4646.0,43395.0,43395.0
2015-11-01,26375.5,233747.5,233747.5
2015-12-01,10855.0,91219.0,91219.0
2016-01-01,1570.0,14275.5,14275.5
2016-02-01,1184.0,11351.5,11351.5
2016-03-01,35948.5,311329.0,311329.0
2016-04-01,24047.0,216439.0,216439.0
2016-05-01,21193.5,190543.5,190543.5
2016-06-01,44385.5,389670.0,389670.0
2016-07-01,61933.5,527190.5,527190.5
2016-08-01,49981.0,434988.5,434988.5
2016-09-01,38046.5,337010.0,337010.0
2016-10-01,18730.5,171172.5,171172.5
2016-11-01,5063.5,47026.5,47026.5
2016-12-01,1601.5,16948.5,16948.5
2017-01-01,1306.5,13349.5,13349.5
2017-02-01,2914.0,27691.5,27691.5
2017-03-01,8047.5,72419.5,72419.5
2017-04-01,6184.0,55989.5,55989.5
2017-05-01,12704.5,109957.5,109957.5
2017-06-01,38949.5,324037.0,324037.0
2017-07-01,70004.5,588021.5,588021.5
2017-08-01,56255.0,486149.5,486149.5
2017-09-01,24002.5,213717.5,213717.5
2017-10-01,7945.0,71576.0,71576.0
2017-11-01,12105.0,111521.0,111521.0
2017-12-01,6856.5,62501.0,62501.0
2018-01-01,25463.5,223662.5,223662.5
2018-02-01,22833.0,204131.5,204131.5
2018-03-01,33153.0,300435.5,300435.5
2018-04-01,46495.0,396419.0,396419.0
2018-05-01,67420.0,577711.0,577711.0
2018-06-01,94312.0,806002.5,806002.5
2018-07-01,101907.0,871577.5,871577.5
2018-08-01,93510.5,823997.5,823997.5
2018-09-01,112485.0,956459.5,956459.5
2018-10-01,68391.0,578540.5,578540.5
2018-11-01,41150.5,356671.0,356671.0
2018-12-01,48978.0,425169.5,425169.5
2019-01-01,17311.0,155506.0,155506.0
2019-02-01,35874.5,331914.0,331914.0
2019-03-01,71194.0,606338.5,606338.5
2019-04-01,101235.5,866931.5,866931.5
2019-05-01,106179.5,939400.5,939400.5
2019-06-01,154973.5,1331634.0,1331634.0
2019-07-01,159575.5,1359032.5,1359032.5
2019-08-01,152094.0,1293262.5,1293262.5
2019-09-01,130747.0,1088129.5,1088129.5
2019-10-01,35579.0,322275.0,322275.0
2019-11-01,70127.0,600795.5,600795.5
2019-12-01,66144.0,553051.0,553051.0
2020-01-01,123726.0,1056654.5,1056654.5
2020-02-01,65499.5,546645.5,546645.5
2020-03-01,120679.5,1018183.5,1018183.5
2020-04-01,29955.0,252088.5,252088.5
2020-05-01,35559.0,311430.5,311430.5
2020-06-01,60088.5,521710.5,521710.5
2020-07-01,89551.5,769812.5,769812.5
2020-08-01,117161.0,988597.5,988597.5
2020-09-01,84156.5,710104.0,710104.0
2020-10-01,63892.0,547719.0,547719.0
2020-11-01,14743.5,129249.0,129249.0
2020-12-01,7067.0,61630.5,61630.5
2021-01-01,7705.0,69415.0,69415.0
2021-02-01,30670.5,255714.0,255714.0
2021-03-01,2428.0,28672.0,28672.0
2021-04-01,20503.5,169533.0,169533.0
2021-05-01,7197.5,63958.5,63958.5
2021-06-01,19246.0,173780.5,173780.5
2021-07-01,36754.5,324125.0,324125.0
2021-08-01,45502.5,394817.5,394817.5
2021-09-01,29648.5,259917.0,259917.0
2021-10-01,16086.0,140683.0,140683.0
2021-11-01,17958.5,157829.5,157829.5
2021-12-01,14830.0,128769.0,128769.0
2022-01-01,13334.0,116453.0,116453.0
2022-02-01,29832.5,261975.0,261975.0
2022-03-01,7678.0,67541.0,67541.0
2022-04-01,31202.5,272947.5,272947.5
2022-05-01,35006.5,306429.5,306429.5
2022-06-01,57240.5,491869.5,491869.5
2022-07-01,87371.5,767522.5,767522.5
2022-08-01,104205.5,898789.5,898789.5
2022-09-01,86608.5,741289.5,741289.5
2022-10-01,109410.5,951845.0,951845.0
2022-11-01,43333.5,365708.5,365708.5
2022-12-01,72740.0,616845.5,616845.5
2023-01-01,38268.5,350921.5,350921.5
2023-02-01,50033.0,424452.0,424452.0
2023-03-01,51158.0,442104.0,442104.0
2023-04-01,80392.0,673270.0,673270.0
2023-05-01,126644.5,1059933.5,1059933.5
2023-06-01,95226.0,816706.0,816706.0
2023-07-01,115018.0,999424.0,999424.0
2023-08-01,144325.5,1231879.0,1231879.0
2023-09-01,119779.0,1028967.0,1028967.0
2023-10-01,88419.5,763652.0,763652.0
2023-11-01,119494.0,1054119.0,1054119.0
2023-12-01,117688.0,997524.0,997524.0
2024-01-01,94647.0,789941.5,789941.5
2024-02-01,57328.0,513236.0,513236.0
2024-03-01,85051.5,732059.0,732059.0
2024-04-01,140389.5,1197170.0,1197170.0
2024-05-01,156451.0,1323162.5,1323162.5
2024-06-01,145672.0,1168318.5,1168318.5
2024-07-01,158519.5,1364212.5,1364212.5
2024-08-01,155607.0,1334821.5,1334821.5
2024-09-01,151883.5,1304016.0,1304016.0
2024-10-01,153110.5,1302864.0,1302864.0
2024-11-01,98884.5,845581.5,845581.5
2024-12-01,137344.5,1166523.0,1166523.0
