measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,425.0,1450.0,1450.0
2024-05-01,436.0,1488.0,1488.0
2024-06-01,422.0,1440.0,1440.0
2024-07-01,509.0,1737.0,1737.0
2024-08-01,487.0,1662.0,1662.0
2024-09-01,461.0,1573.0,1573.0
2024-10-01,381.0,1300.0,1300.0
2024-11-01,246.0,839.0,839.0
2024-12-01,221.0,754.0,754.0
