measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2019-08-01,-78.0,0.0,0.0,920.0,8193.0,8193.0
2019-09-01,-10.0,0.0,0.0,734.0,6536.0,6536.0
2019-10-01,-6.0,0.0,0.0,713.0,6349.0,6349.0
2019-11-01,-5.0,0.0,0.0,409.0,3642.0,3642.0
2019-12-01,-10.0,0.0,0.0,492.0,4381.0,4381.0
2020-01-01,-9.0,0.0,0.0,458.0,4015.0,4015.0
2020-02-01,-7.0,0.0,0.0,618.0,5418.0,5418.0
2020-03-01,-9.0,0.0,0.0,822.0,7206.0,7206.0
2020-04-01,-13.0,0.0,0.0,943.0,8267.0,8267.0
2020-05-01,-46.0,0.0,0.0,1220.0,10696.0,10696.0
2020-06-01,-49.0,0.0,0.0,1063.0,9319.0,9319.0
2020-07-01,-81.0,0.0,0.0,1101.0,9652.0,9652.0
2020-08-01,-20.0,0.0,0.0,871.0,7636.0,7636.0
2020-09-01,-11.0,0.0,0.0,884.0,7750.0,7750.0
2020-10-01,0.0,0.0,0.0,597.0,5234.0,5234.0
2020-11-01,-7.0,0.0,0.0,425.0,3726.0,3726.0
2020-12-01,-10.0,0.0,0.0,534.0,4682.0,4682.0
2021-01-01,-10.0,0.0,0.0,534.0,4723.0,4723.0
2021-02-01,-19.0,0.0,0.0,319.0,2821.0,2821.0
2021-03-01,-5.0,0.0,0.0,699.0,6182.0,6182.0
2021-04-01,-9.0,0.0,0.0,1041.0,9207.0,9207.0
2021-05-01,-10.0,0.0,0.0,836.0,7394.0,7394.0
2021-06-01,-41.0,0.0,0.0,847.0,7491.0,7491.0
2021-07-01,-42.0,0.0,0.0,1042.0,9215.0,9215.0
2021-08-01,-45.0,0.0,0.0,1070.0,9463.0,9463.0
2021-09-01,-21.0,0.0,0.0,1060.0,9375.0,9375.0
2021-10-01,-15.0,0.0,0.0,860.0,7606.0,7606.0
2021-11-01,-7.0,0.0,0.0,607.0,5368.0,5368.0
2021-12-01,0.0,0.0,0.0,547.0,4838.0,4838.0
2022-01-01,-8.0,0.0,0.0,488.0,1665.0,1665.0
2022-02-01,-9.0,0.0,0.0,631.0,2153.0,2153.0
2022-03-01,-8.0,0.0,0.0,685.0,2337.0,2337.0
2022-04-01,-2.0,0.0,0.0,954.0,3255.0,3255.0
2022-05-01,-4.0,0.0,0.0,890.0,3037.0,3037.0
2022-06-01,-31.0,0.0,0.0,949.41,3239.0,3239.0
2022-07-01,-36.0,0.0,0.0,1488.0,5077.0,5077.0
2022-08-01,-28.0,0.0,0.0,1022.0,3487.0,3487.0
2022-09-01,-26.0,0.0,0.0,1111.0,3791.0,3791.0
2022-10-01,-26.0,0.0,0.0,888.0,3030.0,3030.0
2022-11-01,7.0,0.0,0.0,607.0,2071.0,2071.0
2022-12-01,-2.0,0.0,0.0,383.0,1307.0,1307.0
2023-01-01,-7.0,0.0,0.0,542.0,1849.0,1849.0
2023-02-01,-5.0,0.0,0.0,424.0,1447.0,1447.0
2023-03-01,-1.0,0.0,0.0,557.0,1900.0,1900.0
2023-04-01,-2.0,0.0,0.0,1150.0,3924.0,3924.0
2023-05-01,-9.0,0.0,0.0,860.0,2934.0,2934.0
2023-06-01,-19.0,0.0,0.0,1091.0,3722.0,3722.0
2023-07-01,-59.0,0.0,0.0,1223.0,4173.0,4173.0
2023-08-01,-54.0,0.0,0.0,967.0,3299.0,3299.0
2023-09-01,-37.0,0.0,0.0,1215.0,4146.0,4146.0
2023-10-01,-10.0,0.0,0.0,719.0,2453.0,2453.0
2023-11-01,-15.0,0.0,0.0,653.0,2228.0,2228.0
2023-12-01,-24.0,0.0,0.0,479.0,1634.0,1634.0
