measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,8152.0,70894.0,70894.0
2024-01-01,9518.0,78255.0,78255.0
2024-02-01,9530.0,78478.0,78478.0
2024-03-01,10132.0,83435.0,83435.0
2024-04-01,8374.0,71493.0,71493.0
2024-05-01,9687.0,81835.0,81835.0
2024-06-01,8466.0,74528.0,74528.0
2024-07-01,9461.0,81735.0,81735.0
2024-08-01,8617.0,74872.0,74872.0
2024-09-01,8879.0,77181.0,77181.0
2024-10-01,7276.0,64869.0,64869.0
2024-11-01,7901.0,66617.0,66617.0
2024-12-01,8051.0,69493.0,69493.0
