measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2014-01-01,1631.439,16783.0,16783.0
2014-02-01,1353.706,13925.0,13925.0
2014-03-01,1568.046,16130.0,16130.0
2014-04-01,1446.729,14882.0,14882.0
2014-05-01,1447.824,14894.0,14894.0
2014-06-01,1384.456,14242.0,14242.0
2014-07-01,1344.312,13829.0,13829.0
2014-08-01,1331.428,13696.0,13696.0
2014-09-01,1193.9,12282.0,12282.0
2014-10-01,1365.894,14051.0,14051.0
2014-11-01,1353.982,13928.0,13928.0
2014-12-01,1366.664,14059.0,14059.0
2015-01-01,1319.494,6717.0,6717.0
2015-02-01,1153.623,5873.0,5873.0
2015-03-01,1256.68,6398.0,6398.0
2015-04-01,1260.887,6419.0,6419.0
2015-05-01,1239.439,6310.0,6310.0
2015-06-01,1189.531,6056.0,6056.0
2015-07-01,1426.355,7262.0,7262.0
2015-08-01,1370.297,6976.0,6976.0
2015-09-01,1255.662,6393.0,6393.0
2015-10-01,1442.088,7342.0,7342.0
2015-11-01,1453.114,7398.0,7398.0
2015-12-01,1524.83,7763.0,7763.0
2016-01-01,1388.454,6402.0,7024.0
2016-02-01,1292.606,5960.0,6539.0
2016-03-01,1349.299,6221.0,6826.0
2016-04-01,1437.719,6629.0,7273.0
2016-05-01,1431.271,6599.0,7240.0
2016-06-01,1344.485,6199.0,6801.0
2016-07-01,1361.877,6279.0,6890.0
2016-08-01,1350.375,6226.0,6831.0
2016-09-01,1227.943,5662.0,6212.0
2016-10-01,1196.928,5519.0,6055.0
2016-11-01,1345.276,6203.0,6805.0
2016-12-01,1504.767,6938.0,7613.0
2017-01-01,1217.469,5614.0,12619.0
2017-02-01,1161.707,5356.0,12042.0
2017-03-01,1188.317,5479.0,12317.0
2017-04-01,1076.277,4963.0,11156.0
2017-05-01,1092.109,5036.0,11320.0
2017-06-01,1036.463,4779.0,10743.0
2017-07-01,1072.485,4945.0,11117.0
2017-08-01,1018.211,4695.0,10554.0
2017-09-01,946.303,4363.0,9809.0
2017-10-01,1119.022,5160.0,11599.0
2017-11-01,1155.084,5326.0,11973.0
2017-12-01,1192.553,5499.0,12362.0
2018-01-01,1095.896,5053.0,11212.0
2018-02-01,1039.348,4792.0,10633.0
2018-03-01,1106.145,5100.0,11316.0
2018-04-01,1065.156,4911.0,10897.0
2018-05-01,963.428,4442.0,9856.0
2018-06-01,1042.21,4805.0,10662.0
2018-07-01,1047.29,4829.0,10714.0
2018-08-01,1041.747,4803.0,10657.0
2018-09-01,856.028,3947.0,8757.0
2018-10-01,1062.364,4898.0,10869.0
2018-11-01,1074.919,4956.0,10997.0
