measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2020-12-01,575.0,5041.0,5041.0
2021-01-01,1505.296,13313.0,13313.0
2021-02-01,1971.899,17439.0,17439.0
2021-03-01,2546.063,22517.0,22517.0
2021-04-01,3187.005,28186.0,28186.0
2021-05-01,3473.776,30722.0,30722.0
2021-06-01,3374.4,29843.0,29843.0
2021-07-01,3232.032,28584.0,28584.0
2021-08-01,3179.033,28115.0,28115.0
2021-09-01,2741.149,24243.0,24243.0
2021-10-01,2281.526,20178.0,20178.0
2021-11-01,1815.391,16055.0,16055.0
2021-12-01,1240.43,10970.0,10970.0
2022-01-01,1664.958,5681.0,5681.0
2022-02-01,1985.955,6776.0,6776.0
2022-03-01,2632.955,8984.0,8984.0
2022-04-01,2970.063,10134.0,10134.0
2022-05-01,3481.002,11877.0,11877.0
2022-06-01,3624.593,12367.0,12367.0
2022-07-01,3495.87,11928.0,11928.0
2022-08-01,3245.888,11075.0,11075.0
2022-09-01,2739.258,9346.0,9346.0
2022-10-01,2523.652,8611.0,8611.0
2022-11-01,1870.863,6383.0,6383.0
2022-12-01,1307.943,4463.0,4463.0
2023-01-01,1115.0,3804.0,3804.0
2023-02-01,1569.0,5353.0,5353.0
2023-03-01,2104.0,7179.0,7179.0
2023-04-01,3357.0,11454.0,11454.0
2023-05-01,3310.0,11294.0,11294.0
2023-06-01,3426.0,11690.0,11690.0
2023-07-01,3793.0,12942.0,12942.0
2023-08-01,3116.0,10632.0,10632.0
2023-09-01,2728.0,9308.0,9308.0
2023-10-01,2199.0,7503.0,7503.0
2023-11-01,1493.0,5094.0,5094.0
2023-12-01,912.0,3112.0,3112.0
2024-01-01,904.0,3084.0,3084.0
2024-02-01,1371.0,4678.0,4678.0
2024-03-01,2313.0,7892.0,7892.0
2024-04-01,3102.0,10584.0,10584.0
2024-05-01,3930.0,13409.0,13409.0
2024-06-01,3629.0,12382.0,12382.0
2024-07-01,3349.0,11427.0,11427.0
2024-08-01,3337.0,11386.0,11386.0
2024-09-01,2752.0,9390.0,9390.0
2024-10-01,1129.0,3852.0,3852.0
2024-11-01,1256.0,4285.0,4285.0
2024-12-01,832.0,2839.0,2839.0
