measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,20092.0,205762.17,205762.17
2003-02-01,1011.0,10353.65,10353.65
2003-03-01,0.0,0.0,0.0
2003-04-01,10413.0,106639.53,106639.53
2003-05-01,9602.0,98334.08,98334.08
2003-06-01,32863.0,336549.98,336549.98
2003-07-01,7930.0,81211.13,81211.13
2003-08-01,2868.0,29371.19,29371.19
2003-09-01,5850.0,59909.85,59909.85
2003-10-01,11446.0,117218.49,117218.49
2003-11-01,12072.0,123629.35,123629.35
2003-12-01,21796.0,223212.84,223212.84
