measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,-5.558,0.0,0.0,0.0,0.0,0.0
2003-02-01,-4.593,0.0,0.0,0.0,0.0,0.0
2003-03-01,-4.878,0.0,0.0,0.0,0.0,0.0
2003-04-01,-4.646,0.0,0.0,0.0,0.0,0.0
2003-05-01,-4.785,0.0,0.0,0.0,0.0,0.0
2003-06-01,-5.048,0.0,0.0,0.0,0.0,0.0
2003-07-01,-6.077,0.0,0.0,0.0,0.0,0.0
2003-08-01,-5.8740000000000006,0.0,0.0,0.0,0.0,0.0
2003-09-01,-4.73,0.0,0.0,0.0,0.0,0.0
2003-10-01,-4.52,0.0,0.0,0.0,0.0,0.0
2003-11-01,-3.7870000000000004,0.0,0.0,0.0,0.0,0.0
2003-12-01,-5.503,0.0,0.0,0.0,0.0,0.0
2004-01-01,-5.5,0.0,0.0,0.0,0.0,0.0
2004-02-01,-5.5,0.0,0.0,0.0,0.0,0.0
2004-03-01,-5.5,0.0,0.0,0.0,0.0,0.0
2004-04-01,-5.5,0.0,0.0,0.0,0.0,0.0
2004-05-01,-5.5,0.0,0.0,0.0,0.0,0.0
2004-06-01,-5.5,0.0,0.0,0.0,0.0,0.0
2004-07-01,-5.5,0.0,0.0,0.0,0.0,0.0
2004-08-01,-5.5,0.0,0.0,0.0,0.0,0.0
2004-09-01,-5.5,0.0,0.0,0.0,0.0,0.0
2004-10-01,-5.5,0.0,0.0,0.0,0.0,0.0
2004-11-01,-5.5,0.0,0.0,0.0,0.0,0.0
2004-12-01,-5.5,0.0,0.0,0.0,0.0,0.0
2005-01-01,-5.275,0.0,0.0,0.0,0.0,0.0
2005-02-01,-2.677,0.0,0.0,0.0,0.0,0.0
2005-03-01,-3.24,0.0,0.0,0.0,0.0,0.0
2005-04-01,-3.3760000000000003,0.0,0.0,0.0,0.0,0.0
2005-05-01,-3.978,0.0,0.0,0.0,0.0,0.0
2005-06-01,-3.6020000000000003,0.0,0.0,0.0,0.0,0.0
2005-07-01,-5.768000000000001,0.0,0.0,0.0,0.0,0.0
2005-08-01,-6.383,0.0,0.0,0.0,0.0,0.0
2005-09-01,-6.338,0.0,0.0,0.0,0.0,0.0
2005-10-01,-3.782,0.0,0.0,0.0,0.0,0.0
2005-11-01,-3.015,0.0,0.0,0.0,0.0,0.0
2005-12-01,-6.567,0.0,0.0,0.0,0.0,0.0
2006-01-01,-3.067,0.0,0.0,0.0,0.0,0.0
2006-02-01,-3.035,0.0,0.0,0.0,0.0,0.0
2006-03-01,-2.661,0.0,0.0,0.0,0.0,0.0
2006-04-01,-3.511,0.0,0.0,0.0,0.0,0.0
2006-05-01,-3.173,0.0,0.0,0.0,0.0,0.0
2006-06-01,-3.795,0.0,0.0,0.0,0.0,0.0
2006-07-01,-3.681,0.0,0.0,0.0,0.0,0.0
2006-08-01,-3.9610000000000003,0.0,0.0,0.0,0.0,0.0
2006-09-01,-2.814,0.0,0.0,0.0,0.0,0.0
2006-10-01,-3.6220000000000003,0.0,0.0,0.0,0.0,0.0
2006-11-01,-3.1620000000000004,0.0,0.0,0.0,0.0,0.0
2006-12-01,-3.5170000000000003,0.0,0.0,0.0,0.0,0.0
2007-01-01,-1.429,0.0,0.0,-1.429,0.0,0.0
2007-02-01,-1.2990000000000002,0.0,0.0,-1.2990000000000002,0.0,0.0
2007-03-01,-1.192,0.0,0.0,-1.192,0.0,0.0
2007-04-01,-1.155,0.0,0.0,-1.155,0.0,0.0
2007-05-01,-1.274,0.0,0.0,-1.274,0.0,0.0
2007-06-01,-1.328,0.0,0.0,-1.328,0.0,0.0
2007-07-01,-1.482,0.0,0.0,-1.482,0.0,0.0
2007-08-01,-1.524,0.0,0.0,-1.524,0.0,0.0
2007-09-01,-1.343,0.0,0.0,-1.343,0.0,0.0
2007-10-01,-1.241,0.0,0.0,-1.241,0.0,0.0
2007-11-01,-1.333,0.0,0.0,-1.333,0.0,0.0
2007-12-01,-1.405,0.0,0.0,-1.405,0.0,0.0
