measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,1492.0,22672.0,22672.0,490.0,8163.0,8163.0
2003-02-01,,,,37.0,727.0,727.0
2003-03-01,57.0,992.0,992.0,213.0,3982.0,3982.0
2003-04-01,62.0,1056.0,1056.0,335.0,7633.0,7633.0
2003-05-01,302.0,5023.0,5023.0,561.0,8222.0,8222.0
2003-06-01,222.0,3819.0,3819.0,255.0,4951.0,4951.0
2003-07-01,962.0,15643.0,15643.0,1529.0,25286.0,25286.0
2003-08-01,1830.0,29800.0,29800.0,3355.0,60416.0,60416.0
2003-09-01,173.0,2877.0,2877.0,350.0,6326.0,6326.0
2003-10-01,154.0,2569.0,2569.0,1260.0,20701.0,20701.0
2003-11-01,51.0,934.0,934.0,1285.0,21007.0,21007.0
2003-12-01,197.0,3567.0,3567.0,133.0,2384.0,2384.0
2004-01-01,99.33200000000001,1654.0,1654.0,549.46,9492.0,9492.0
2004-02-01,120.566,2007.0,2007.0,737.917,12748.0,12748.0
2004-03-01,30.794,513.0,513.0,551.3580000000001,9525.0,9525.0
2004-04-01,38.211,636.0,636.0,736.922,12730.0,12730.0
2004-05-01,197.365,3286.0,3286.0,1920.034,33169.0,33169.0
2004-06-01,587.163,9776.0,9776.0,2888.635,49901.0,49901.0
2004-07-01,539.457,8982.0,8982.0,2763.0370000000003,47732.0,47732.0
2004-08-01,379.754,6323.0,6323.0,2284.6020000000003,39467.0,39467.0
2004-09-01,1038.53,17291.0,17291.0,2475.652,42767.0,42767.0
2004-10-01,316.718,5273.0,5273.0,1653.39,28562.0,28562.0
2004-11-01,38.909,648.0,648.0,918.388,15865.0,15865.0
2004-12-01,214.2,3566.0,3566.0,1149.603,19859.0,19859.0
2005-01-01,92.0,1415.2,1415.2,336.0,5954.76,5954.76
2005-02-01,1.0,92.8,92.8,5.0,184.0,184.0
2005-03-01,1354.0,21924.0,21924.0,5989.0,95025.0,95025.0
2005-04-01,1.0,23.2,23.2,266.0,4742.0,4742.0
2005-05-01,1.0,69.6,69.6,379.0,7413.0,7413.0
2005-06-01,261.0,4471.8,4471.8,1181.0,18862.0,18862.0
2005-07-01,1341.0,23147.8,23147.8,3649.0,69000.0,69000.0
2005-08-01,520.0,8763.8,8763.8,3496.0,51561.0,51561.0
2005-09-01,85.0,916.4,916.4,28.0,330.0,330.0
2005-10-01,200.0,3265.4,3265.4,463.0,8314.9,8314.9
2005-11-01,42.0,713.4,713.4,396.0,7098.3,7098.3
2005-12-01,0.0,22.0,22.0,0.0,30.8,30.8
2006-01-01,4.0,162.0,162.0,39.0,1478.0,1478.0
2006-02-01,60.0,945.0,945.0,157.0,1827.0,1827.0
2006-03-01,0.0,0.0,0.0,88.0,1520.0,1520.0
2006-04-01,2.0,23.0,23.0,726.0,12302.0,12302.0
2006-05-01,125.0,2013.0,2013.0,615.0,10262.0,10262.0
2006-06-01,384.0,6357.0,6357.0,1574.0,26680.0,26680.0
2006-07-01,3.0,58.0,58.0,1804.0,31673.0,31673.0
2006-08-01,405.0,6664.0,6664.0,2220.0,36870.0,36870.0
2006-09-01,0.0,0.0,0.0,411.0,7284.0,7284.0
2006-10-01,270.0,4466.0,4466.0,2658.0,40155.0,40155.0
2006-11-01,0.0,0.0,0.0,213.0,10339.0,10339.0
2006-12-01,0.0,0.0,0.0,166.0,3015.0,3015.0
2007-01-01,0.0,0.0,0.0,35.0,587.0,587.0
2007-02-01,448.531,2564.0,2564.0,702.469,4015.0,4015.0
2007-03-01,80.293,3457.0,3457.0,450.707,19404.0,19404.0
2007-04-01,126.723,1694.0,1694.0,393.27700000000004,5256.0,5256.0
2007-05-01,0.328,6.0,6.0,228.672,4119.0,4119.0
2007-06-01,72.548,1387.0,1387.0,263.452,5035.0,5035.0
2007-07-01,549.395,9322.0,9322.0,2117.605,35931.0,35931.0
2007-08-01,495.33,8474.0,8474.0,3227.67,55217.0,55217.0
2007-09-01,0.6930000000000001,12.0,12.0,987.307,16801.0,16801.0
2007-10-01,926.832,16513.0,16513.0,2410.168,42940.0,42940.0
2007-11-01,0.0,0.0,0.0,575.0,8415.0,8415.0
2007-12-01,0.757,302.0,302.0,0.24300000000000002,97.0,97.0
2008-01-01,340.858,5678.0,5678.0,654.446,10897.0,10897.0
2008-02-01,300.48400000000004,5005.0,5005.0,608.6890000000001,10135.0,10135.0
2008-03-01,334.52500000000003,5568.0,5568.0,722.4770000000001,12030.0,12030.0
2008-04-01,662.9730000000001,11037.0,11037.0,785.216,13075.0,13075.0
2008-05-01,674.2850000000001,11229.0,11229.0,893.34,14875.0,14875.0
2008-06-01,952.662,15863.0,15863.0,972.2710000000001,16189.0,16189.0
2008-07-01,608.922,10138.0,10138.0,954.44,15892.0,15892.0
2008-08-01,756.215,12592.0,12592.0,1071.8010000000002,17846.0,17846.0
2008-09-01,941.9340000000001,15683.0,15683.0,969.793,16148.0,16148.0
