measured_on,"Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation","Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity","Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Total Fuel Consumed"
2007-12-01,74482.692,919413.0,919413.0,182.30800000000002,2250.0,2250.0
2008-01-01,106933.33,1250551.0,1250551.0,176.67000000000002,2066.0,2066.0
2008-02-01,100487.323,1182495.0,1182495.0,120.677,1420.0,1420.0
2008-03-01,112100.867,1317402.0,1317402.0,142.133,1670.0,1670.0
2008-04-01,108261.163,1278725.0,1278725.0,146.83700000000002,1734.0,1734.0
2008-05-01,81359.607,951518.0,951518.0,233.393,2730.0,2730.0
2008-06-01,82291.834,971225.0,971225.0,275.166,3248.0,3248.0
2008-07-01,90865.363,1054824.0,1054824.0,236.637,2747.0,2747.0
2008-08-01,77297.447,920784.0,920784.0,211.553,2520.0,2520.0
2008-09-01,62042.295,730659.0,730659.0,152.705,1798.0,1798.0
2008-10-01,55359.437,648377.0,648377.0,70.563,826.0,826.0
2008-11-01,81002.652,968886.0,968886.0,132.348,1583.0,1583.0
2008-12-01,86699.639,1019309.0,1019309.0,163.36100000000002,1921.0,1921.0
2009-01-01,92476.774,1095052.0,1095052.0,189.226,2241.0,2241.0
2009-02-01,64227.597,764022.0,764022.0,209.40300000000002,2491.0,2491.0
2009-03-01,64550.396,781505.0,781505.0,109.604,1327.0,1327.0
2009-04-01,58021.729,686372.0,686372.0,198.27100000000002,2345.0,2345.0
2009-05-01,39855.611000000004,471379.0,471379.0,162.389,1921.0,1921.0
2009-06-01,63524.871,742518.0,742518.0,328.129,3835.0,3835.0
2009-07-01,82147.169,954273.0,954273.0,164.83100000000002,1915.0,1915.0
2009-08-01,86729.762,1056931.0,1056931.0,229.238,2794.0,2794.0
2009-09-01,53770.329,648819.0,648819.0,213.67100000000002,2578.0,2578.0
2009-10-01,59234.012,710522.0,710522.0,278.988,3347.0,3347.0
2009-11-01,66881.525,789252.0,789252.0,291.475,3440.0,3440.0
2009-12-01,87242.254,1020927.0,1020927.0,234.746,2747.0,2747.0
2010-01-01,91586.71,1051656.0,1051656.0,317.29,3643.0,3643.0
2010-02-01,90690.317,1042348.0,1042348.0,133.683,1536.0,1536.0
2010-03-01,63306.305,740242.0,740242.0,176.69500000000002,2066.0,2066.0
2010-04-01,57484.925,687358.0,687358.0,199.07500000000002,2380.0,2380.0
2010-05-01,77915.331,860268.0,860268.0,333.66900000000004,3684.0,3684.0
2010-06-01,96396.761,1082268.0,1082268.0,218.239,2450.0,2450.0
2010-07-01,91185.75,1005082.0,1005082.0,306.25,3376.0,3376.0
2010-08-01,99790.533,1036587.0,1036587.0,213.467,2217.0,2217.0
2010-09-01,27944.27,266837.0,266837.0,59.730000000000004,570.0,570.0
2010-10-01,25404.932,316243.0,316243.0,179.068,2229.0,2229.0
2010-11-01,42543.133,519556.0,519556.0,195.86700000000002,2392.0,2392.0
2010-12-01,100415.992,1220112.0,1220112.0,148.008,1798.0,1798.0
2011-01-01,102138.38,1218547.0,1218547.0,215.622,2572.0,2572.0
2011-02-01,69959.762,840745.0,840745.0,162.238,1950.0,1950.0
2011-03-01,57210.494,686784.0,686784.0,143.506,1723.0,1723.0
2011-04-01,36573.351,441974.0,441974.0,74.649,902.0,902.0
2011-05-01,83839.813,984204.0,984204.0,154.187,1810.0,1810.0
2011-06-01,86148.51,1054568.0,1054568.0,232.49,2846.0,2846.0
2011-07-01,89592.548,1109993.0,1109993.0,210.452,2607.0,2607.0
2011-08-01,88985.874,1109431.0,1109431.0,188.126,2345.0,2345.0
2011-09-01,51358.241,644419.0,644419.0,137.759,1729.0,1729.0
2011-10-01,45579.526,543301.0,543301.0,167.474,1996.0,1996.0
2011-11-01,54824.262,655393.0,655393.0,83.738,1001.0,1001.0
2011-12-01,55312.957,671832.0,671832.0,206.043,2503.0,2503.0
2012-01-01,24501.151,309699.0,309699.0,30.849,390.0,390.0
2012-02-01,25170.285,315607.0,315607.0,126.715,1589.0,1589.0
2012-03-01,8448.246,114017.0,114017.0,98.754,1333.0,1333.0
2012-04-01,-780.122,0.0,0.0,-1.878,0.0,0.0
2012-05-01,-752.189,0.0,0.0,-1.811,0.0,0.0
2012-06-01,13193.962,166313.0,166313.0,102.038,1286.0,1286.0
2012-07-01,66756.088,824094.0,824094.0,240.912,2974.0,2974.0
2012-08-01,35713.337,461055.0,461055.0,227.663,2939.0,2939.0
2012-09-01,16864.981,210136.0,210136.0,21.019,262.0,262.0
2012-10-01,7112.726,92876.0,92876.0,96.274,1257.0,1257.0
2012-11-01,40403.479,480357.0,480357.0,92.521,1100.0,1100.0
2012-12-01,0.0,0.0,0.0,-952.0,6.0,6.0
2013-01-01,-999.59,0.0,0.0,-4.41,0.0,0.0
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,-976.691,0.0,0.0,-4.309,0.0,0.0
2013-04-01,43892.467,518477.0,518477.0,166.533,1967.0,1967.0
2013-05-01,48889.526,577805.0,577805.0,99.474,1176.0,1176.0
2013-06-01,-711.86,0.0,0.0,-3.14,0.0,0.0
2013-07-01,26895.89,328353.0,328353.0,141.11,1723.0,1723.0
2013-08-01,7729.972,98520.0,98520.0,105.028,1339.0,1339.0
2013-09-01,0.0,0.0,0.0,-311.0,58.0,58.0
2013-10-01,-177.218,0.0,0.0,-0.782,0.0,0.0
2013-11-01,-252.884,0.0,0.0,-1.116,0.0,0.0
2013-12-01,-303.66,0.0,0.0,-1.34,0.0,0.0
2014-01-01,-342.611,0.0,0.0,-1.389,0.0,0.0
2014-02-01,2257.111,32801.0,32801.0,72.889,1059.0,1059.0
2014-03-01,14384.327,174828.0,174828.0,86.673,1053.0,1053.0
2014-04-01,-721.076,0.0,0.0,-2.924,0.0,0.0
2014-05-01,-294.805,0.0,0.0,-1.195,0.0,0.0
2014-06-01,-179.273,0.0,0.0,-0.727,0.0,0.0
2014-07-01,-184.253,0.0,0.0,-0.747,0.0,0.0
2014-08-01,813.686,14948.0,14948.0,64.314,1181.0,1181.0
2014-09-01,-173.297,0.0,0.0,-0.703,0.0,0.0
2014-10-01,-182.261,0.0,0.0,-0.739,0.0,0.0
2014-11-01,-322.692,0.0,0.0,-1.308,0.0,0.0
2014-12-01,699.436,15010.0,15010.0,93.564,2008.0,2008.0
2015-01-01,-383.827,0.0,0.0,-8.173,0.0,0.0
2015-02-01,44734.518,523131.0,523131.0,111.482,1304.0,1304.0
2015-03-01,0.0,0.0,0.0,-435.0,1048.0,1048.0
2015-04-01,-219.33,0.0,0.0,-4.67,0.0,0.0
2015-05-01,-270.245,0.0,0.0,-5.755,0.0,0.0
2015-06-01,-163.518,0.0,0.0,-3.482,0.0,0.0
2015-07-01,-210.517,0.0,0.0,-4.483,0.0,0.0
2015-08-01,5962.28,79874.0,79874.0,190.72,2555.0,2555.0
2015-09-01,-157.643,0.0,0.0,-3.357,0.0,0.0
2015-10-01,-222.267,0.0,0.0,-4.733,0.0,0.0
2015-11-01,-267.308,0.0,0.0,-5.692,0.0,0.0
2015-12-01,-293.745,0.0,0.0,-6.255,0.0,0.0
2016-01-01,-343.862,0.0,0.0,-2.138,0.0,0.0
2016-02-01,-310.072,0.0,0.0,-1.928,0.0,0.0
2016-03-01,-276.282,0.0,0.0,-1.718,0.0,0.0
2016-04-01,-213.671,0.0,0.0,-1.329,0.0,0.0
