measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,227.25300000000001,2254.0,2254.0
2006-06-01,152.47400000000002,1512.0,1512.0
2006-07-01,155.507,1542.0,1542.0
2006-08-01,134.586,1335.0,1335.0
2006-09-01,164.33,1630.0,1630.0
2006-10-01,233.251,2314.0,2314.0
2006-11-01,263.40700000000004,2613.0,2613.0
2006-12-01,283.192,2809.0,2809.0
2007-01-01,410.461,4057.0,4057.0
2007-02-01,288.531,2852.0,2852.0
2007-03-01,399.10400000000004,3945.0,3945.0
2007-04-01,356.86400000000003,3527.0,3527.0
2007-05-01,387.281,3828.0,3828.0
2007-06-01,242.05,2392.0,2392.0
2007-07-01,185.906,1837.0,1837.0
2007-08-01,145.41,1437.0,1437.0
2007-09-01,331.877,3280.0,3280.0
2007-10-01,341.904,3379.0,3379.0
2007-11-01,319.148,3154.0,3154.0
2007-12-01,265.464,2624.0,2624.0
2008-01-01,327.647,3229.0,3229.0
2008-02-01,265.918,2620.0,2620.0
2008-03-01,276.327,2723.0,2723.0
2008-04-01,362.281,3570.0,3570.0
2008-05-01,332.365,3275.0,3275.0
2008-06-01,210.104,2070.0,2070.0
2008-07-01,187.17000000000002,1844.0,1844.0
2008-08-01,206.102,2031.0,2031.0
2008-09-01,292.53000000000003,2883.0,2883.0
2008-10-01,331.963,3271.0,3271.0
2008-11-01,379.079,3735.0,3735.0
2008-12-01,491.514,4843.0,4843.0
2009-01-01,348.119,3398.0,3398.0
2009-02-01,351.398,3430.0,3430.0
2009-03-01,383.175,3740.0,3740.0
2009-04-01,385.44800000000004,3762.0,3762.0
2009-05-01,339.455,3313.0,3313.0
2009-06-01,206.089,2011.0,2011.0
2009-07-01,185.21200000000002,1808.0,1808.0
2009-08-01,220.031,2148.0,2148.0
2009-09-01,179.794,1755.0,1755.0
2009-10-01,288.141,2812.0,2812.0
2009-11-01,282.92,2761.0,2761.0
2009-12-01,316.218,3086.0,3086.0
2010-01-01,300.776,2934.0,2934.0
2010-02-01,187.455,1829.0,1829.0
2010-03-01,306.67,2992.0,2992.0
2010-04-01,329.478,3214.0,3214.0
2010-05-01,300.65500000000003,2933.0,2933.0
2010-06-01,200.848,1959.0,1959.0
2010-07-01,183.203,1787.0,1787.0
2010-08-01,224.613,2191.0,2191.0
2010-09-01,234.948,2292.0,2292.0
2010-10-01,295.188,2880.0,2880.0
2010-11-01,345.15000000000003,3367.0,3367.0
2010-12-01,313.016,3054.0,3054.0
2011-01-01,263.404,2559.0,2559.0
2011-02-01,388.499,3775.0,3775.0
2011-03-01,301.485,2929.0,2929.0
2011-04-01,355.955,3458.0,3458.0
2011-05-01,391.42,3803.0,3803.0
2011-06-01,266.539,2590.0,2590.0
2011-07-01,163.658,1590.0,1590.0
2011-08-01,149.783,1455.0,1455.0
2011-09-01,197.337,1917.0,1917.0
2011-10-01,401.052,3897.0,3897.0
2011-11-01,441.686,4291.0,4291.0
2011-12-01,401.182,3898.0,3898.0
2012-01-01,408.836,3890.0,3890.0
