measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2012-01-01,0.055,1.0,1702.0
2012-02-01,0.039,0.0,1224.0
2012-03-01,0.035,0.0,1088.0
2012-04-01,0.018,0.0,555.0
2012-05-01,0.045,1.0,1387.0
2012-06-01,0.144,2.0,4455.0
2012-07-01,0.326,4.0,10111.0
2012-08-01,0.148,2.0,4591.0
2012-09-01,0.046,1.0,1436.0
2012-10-01,0.042,0.0,1311.0
2012-11-01,0.069,1.0,2132.0
2012-12-01,0.033,0.0,1039.0
2013-01-01,0.361,4.0,3388.0
2013-02-01,0.115,1.0,1082.0
2013-03-01,0.034,0.0,321.0
2013-04-01,0.026,0.0,250.0
2013-05-01,0.061,1.0,571.0
2013-06-01,0.103,1.0,974.0
2013-07-01,0.3,3.0,2828.0
