measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2017-11-01,17.314,160.0,160.0
2017-12-01,12.686,117.0,117.0
2018-01-01,59.677,543.0,543.0
2018-02-01,96.727,881.0,881.0
2018-03-01,155.683,1417.0,1417.0
2018-04-01,171.459,1561.0,1561.0
2018-05-01,199.855,1819.0,1819.0
2018-06-01,202.199,1841.0,1841.0
2018-07-01,185.973,1693.0,1693.0
2018-08-01,152.889,1392.0,1392.0
2018-09-01,106.283,968.0,968.0
2018-10-01,114.396,1041.0,1041.0
2018-11-01,83.295,758.0,758.0
2018-12-01,94.564,861.0,861.0
2019-01-01,92.527,824.0,824.0
2019-02-01,106.859,952.0,952.0
2019-03-01,150.212,1338.0,1338.0
2019-04-01,164.633,1466.0,1466.0
2019-05-01,166.245,1480.0,1480.0
2019-06-01,183.354,1633.0,1633.0
2019-07-01,219.541,1955.0,1955.0
2019-08-01,181.741,1618.0,1618.0
2019-09-01,171.351,1526.0,1526.0
2019-10-01,115.906,1032.0,1032.0
2019-11-01,93.603,834.0,834.0
2019-12-01,59.028,526.0,526.0
2020-01-01,32.087,281.0,281.0
2020-02-01,57.141,501.0,501.0
2020-03-01,155.659,1365.0,1365.0
2020-04-01,176.626,1548.0,1548.0
2020-05-01,246.613,2162.0,2162.0
2020-06-01,228.539,2004.0,2004.0
2020-07-01,235.492,2065.0,2065.0
2020-08-01,208.103,1824.0,1824.0
2020-09-01,164.338,1441.0,1441.0
2020-10-01,115.052,1009.0,1009.0
2020-11-01,68.899,604.0,604.0
2020-12-01,28.451,249.0,249.0
2021-01-01,31.605,280.0,280.0
2021-02-01,46.963,415.0,415.0
2021-03-01,184.698,1633.0,1633.0
2021-04-01,166.596,1473.0,1473.0
2021-05-01,213.618,1889.0,1889.0
2021-06-01,218.659,1934.0,1934.0
2021-07-01,180.216,1594.0,1594.0
2021-08-01,198.288,1754.0,1754.0
2021-09-01,158.076,1398.0,1398.0
2021-10-01,101.886,901.0,901.0
2021-11-01,77.888,689.0,689.0
2021-12-01,40.507,358.0,358.0
2022-01-01,30.998,106.0,106.0
2022-02-01,73.112,249.0,249.0
2022-03-01,130.115,444.0,444.0
2022-04-01,182.581,623.0,623.0
2022-05-01,250.716,855.0,855.0
2022-06-01,227.951,778.0,778.0
2022-07-01,239.744,818.0,818.0
2022-08-01,230.59,787.0,787.0
2022-09-01,158.497,541.0,541.0
2022-10-01,155.379,530.0,530.0
2022-11-01,89.442,305.0,305.0
2022-12-01,38.875,133.0,133.0
2023-01-01,23.0,78.0,78.0
2023-02-01,74.0,252.0,252.0
2023-03-01,130.0,444.0,444.0
2023-04-01,202.0,689.0,689.0
2023-05-01,162.0,553.0,553.0
2023-06-01,198.0,676.0,676.0
2023-07-01,212.0,723.0,723.0
2023-08-01,195.0,665.0,665.0
2023-09-01,186.0,635.0,635.0
2023-10-01,107.0,365.0,365.0
2023-11-01,59.0,201.0,201.0
2023-12-01,29.0,99.0,99.0
2024-01-01,20.0,68.0,68.0
2024-02-01,91.0,310.0,310.0
2024-03-01,110.0,375.0,375.0
2024-04-01,155.0,529.0,529.0
2024-05-01,194.0,662.0,662.0
2024-06-01,197.0,672.0,672.0
2024-07-01,249.0,850.0,850.0
2024-08-01,193.0,659.0,659.0
2024-09-01,206.0,703.0,703.0
2024-10-01,152.0,519.0,519.0
2024-11-01,75.0,256.0,256.0
2024-12-01,19.0,65.0,65.0
