measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2021-05-01,272.57,2411.0,2411.0
2021-06-01,271.436,2401.0,2401.0
2021-07-01,260.79,2306.0,2306.0
2021-08-01,228.113,2017.0,2017.0
2021-09-01,206.083,1823.0,1823.0
2021-10-01,165.138,1460.0,1460.0
2021-11-01,142.769,1263.0,1263.0
2021-12-01,128.101,1133.0,1133.0
2022-01-01,177.832,607.0,607.0
2022-02-01,217.091,741.0,741.0
2022-03-01,290.777,992.0,992.0
2022-04-01,344.12,1174.0,1174.0
2022-05-01,353.04,1205.0,1205.0
2022-06-01,365.858,1248.0,1248.0
2022-07-01,372.204,1270.0,1270.0
2022-08-01,381.428,1301.0,1301.0
2022-09-01,319.022,1089.0,1089.0
2022-10-01,264.284,902.0,902.0
2022-11-01,210.119,717.0,717.0
2022-12-01,159.225,543.0,543.0
2023-01-01,121.0,413.0,413.0
2023-02-01,193.0,659.0,659.0
2023-03-01,305.0,1041.0,1041.0
2023-04-01,373.0,1273.0,1273.0
2023-05-01,429.0,1464.0,1464.0
2023-06-01,383.0,1307.0,1307.0
2023-07-01,415.0,1416.0,1416.0
2023-08-01,368.0,1256.0,1256.0
2023-09-01,287.0,979.0,979.0
2023-10-01,272.0,928.0,928.0
2023-11-01,198.0,676.0,676.0
2023-12-01,125.0,427.0,427.0
2024-01-01,111.0,379.0,379.0
2024-02-01,188.0,641.0,641.0
2024-03-01,205.0,699.0,699.0
2024-04-01,303.0,1034.0,1034.0
2024-05-01,282.0,962.0,962.0
2024-06-01,452.0,1542.0,1542.0
2024-07-01,413.0,1409.0,1409.0
2024-08-01,371.0,1266.0,1266.0
2024-09-01,291.0,993.0,993.0
2024-10-01,303.0,1034.0,1034.0
2024-11-01,190.0,648.0,648.0
2024-12-01,149.0,508.0,508.0
