measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,783.0,8018.7,8018.7
2003-02-01,717.0,7342.8,7342.8
2003-03-01,1064.0,10896.42,10896.42
2003-04-01,1203.0,12319.92,12319.92
2003-05-01,1334.0,13661.49,13661.49
2003-06-01,850.0,8704.85,8704.85
2003-07-01,681.0,6974.12,6974.12
2003-08-01,650.0,6656.65,6656.65
2003-09-01,596.0,6103.64,6103.64
2003-10-01,669.0,6851.23,6851.23
2003-11-01,976.0,9995.22,9995.22
2003-12-01,1059.0,10845.22,10845.22
2004-01-01,985.7410000000001,9879.1,9879.1
2004-02-01,655.2370000000001,6566.79,6566.79
2004-03-01,2406.623,24119.18,24119.18
2004-04-01,1547.1660000000002,15505.7,15505.7
2004-05-01,2658.471,26643.2,26643.2
2004-06-01,1171.921,11744.99,11744.99
2004-07-01,476.273,4773.21,4773.21
2004-08-01,356.483,3572.67,3572.67
2004-09-01,414.213,4151.24,4151.24
2004-10-01,455.346,4563.48,4563.48
2004-11-01,687.71,6892.23,6892.23
2004-12-01,1231.816,12345.26,12345.26
2005-01-01,1181.8010000000002,11816.83,11816.83
2005-02-01,1021.782,10216.8,10216.8
2005-03-01,1119.319,11192.07,11192.07
2005-04-01,1069.179,10690.72,10690.72
2005-05-01,967.167,9670.7,9670.7
2005-06-01,1089.422,10893.14,10893.14
2005-07-01,1169.36,11692.43,11692.43
2005-08-01,989.425,9893.26,9893.26
2005-09-01,818.695,8186.13,8186.13
2005-10-01,698.743,6986.73,6986.73
2005-11-01,747.794,7477.19,7477.19
2005-12-01,915.313,9152.22,9152.22
2006-01-01,1319.064,13084.0,13084.0
2006-02-01,1189.406,11798.0,11798.0
2006-03-01,1047.883,10394.0,10394.0
2006-04-01,1140.587,11313.0,11313.0
2006-05-01,1348.553,13376.0,13376.0
2006-06-01,1325.0410000000002,13143.0,13143.0
2006-07-01,1389.487,13782.0,13782.0
2006-08-01,1379.4460000000001,13683.0,13683.0
2006-09-01,895.4240000000001,8882.0,8882.0
2006-10-01,789.379,7830.0,7830.0
2006-11-01,924.624,9171.0,9171.0
2006-12-01,979.1070000000001,9712.0,9712.0
2007-01-01,1574.715,15564.0,15564.0
2007-02-01,752.889,7442.0,7442.0
2007-03-01,2331.4770000000003,23044.0,23044.0
2007-04-01,2443.791,24154.0,24154.0
2007-05-01,1401.21,13850.0,13850.0
2007-06-01,419.046,4142.0,4142.0
2007-07-01,429.11600000000004,4241.0,4241.0
2007-08-01,512.77,5068.0,5068.0
2007-09-01,331.519,3277.0,3277.0
2007-10-01,581.707,5750.0,5750.0
2007-11-01,424.468,4195.0,4195.0
2007-12-01,1435.2910000000002,14186.0,14186.0
2008-01-01,1258.9270000000001,12405.0,12405.0
2008-02-01,1355.8780000000002,13361.0,13361.0
2008-03-01,1452.8290000000002,14316.0,14316.0
2008-04-01,1739.373,17140.0,17140.0
2008-05-01,917.085,9037.0,9037.0
2008-06-01,1362.3410000000001,13425.0,13425.0
2008-07-01,828.033,8159.0,8159.0
2008-08-01,739.7,7289.0,7289.0
2008-09-01,1470.064,14486.0,14486.0
2008-10-01,517.072,5095.0,5095.0
2008-11-01,634.85,6256.0,6256.0
2008-12-01,1164.848,11478.0,11478.0
2009-01-01,752.914,7348.0,7348.0
2009-02-01,1092.806,10666.0,10666.0
2009-03-01,1886.403,18411.0,18411.0
2009-04-01,2971.484,29002.0,29002.0
2009-05-01,1137.095,11098.0,11098.0
2009-06-01,753.428,7353.0,7353.0
2009-07-01,322.38300000000004,3146.0,3146.0
2009-08-01,366.15700000000004,3574.0,3574.0
2009-09-01,341.437,3332.0,3332.0
2009-10-01,705.019,6881.0,6881.0
2009-11-01,856.941,8364.0,8364.0
2009-12-01,787.933,7690.0,7690.0
2010-01-01,1035.592,10103.0,10103.0
2010-02-01,717.738,7002.0,7002.0
2010-03-01,1950.942,19033.0,19033.0
2010-04-01,2157.8740000000003,21052.0,21052.0
2010-05-01,1373.0230000000001,13395.0,13395.0
2010-06-01,2088.897,20379.0,20379.0
2010-07-01,1010.426,9858.0,9858.0
2010-08-01,539.702,5265.0,5265.0
2010-09-01,573.258,5593.0,5593.0
2010-10-01,735.448,7175.0,7175.0
2010-11-01,777.394,7584.0,7584.0
