measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2001-01-01,297.0,3068.9,3068.9
2001-02-01,494.0,5104.5,5104.5
2001-03-01,501.0,5176.83,5176.83
2001-04-01,546.0,5641.82,5641.82
2001-05-01,556.0,5745.15,5745.15
2001-06-01,473.0,4887.51,4887.51
2001-07-01,320.0,3306.56,3306.56
2001-08-01,355.0,3668.22,3668.22
2001-09-01,411.0,4246.86,4246.86
2001-10-01,568.0,5869.14,5869.14
2001-11-01,638.0,6592.45,6592.45
2001-12-01,721.0,7450.09,7450.09
2002-01-01,611.0,6215.7,6215.7
2002-02-01,663.0,6744.7,6744.7
2002-03-01,534.0,5432.38,5432.38
2002-04-01,656.0,6673.49,6673.49
2002-05-01,583.0,5930.86,5930.86
2002-06-01,556.0,5656.19,5656.19
2002-07-01,401.0,4079.37,4079.37
2002-08-01,457.0,4649.06,4649.06
2002-09-01,545.0,5544.29,5544.29
2002-10-01,433.0,4404.91,4404.91
2002-11-01,637.0,6480.2,6480.2
2002-12-01,717.0,7294.04,7294.04
2003-01-01,561.0,5745.2,5745.2
2003-02-01,534.0,5468.69,5468.69
2003-03-01,680.0,6963.88,6963.88
2003-04-01,460.0,4710.86,4710.86
2003-05-01,464.0,4751.82,4751.82
2003-06-01,329.0,3369.29,3369.29
2003-07-01,428.0,4383.15,4383.15
2003-08-01,289.0,2959.65,2959.65
2003-09-01,590.0,6042.19,6042.19
2003-10-01,573.0,5868.09,5868.09
2003-11-01,644.0,6595.2,6595.2
2003-12-01,545.0,5581.35,5581.35
2004-01-01,40.018,401.06,401.06
2004-02-01,42.233000000000004,423.26,423.26
2004-03-01,52.823,529.39,529.39
2004-04-01,44.359,444.57,444.57
2004-05-01,53.885,540.04,540.04
2004-06-01,34.709,347.85,347.85
2004-07-01,24.622,246.76,246.76
2004-08-01,32.633,327.05,327.05
2004-09-01,43.89,439.87,439.87
2004-10-01,48.425,485.32,485.32
2004-11-01,54.868,549.89,549.89
