measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,490.0,22387.0,22387.0,,,
2001-02-01,451.0,20648.0,20648.0,,,
2001-03-01,126.0,7087.0,7087.0,,,
2001-04-01,-4.0,893.0,893.0,,,
2001-05-01,221.0,7099.0,7099.0,,,
2001-06-01,124.0,3602.0,3602.0,,,
2001-07-01,63.0,2557.0,2557.0,,,
2001-08-01,299.0,7712.0,7712.0,,,
2001-09-01,5.0,391.0,391.0,,,
2001-10-01,-22.0,0.0,0.0,,,
2001-11-01,-22.0,0.0,0.0,,,
2001-12-01,-29.0,0.0,0.0,,,
2002-01-01,-30.0,0.0,0.0,,,
2002-02-01,-28.0,0.0,0.0,,,
2002-03-01,-30.0,0.0,0.0,,,
2002-04-01,1.0,12.0,12.0,,,
2002-05-01,2.0,82.0,82.0,,,
2002-06-01,3.0,123.0,123.0,,,
2002-07-01,2.0,82.0,82.0,,,
2002-08-01,0.0,0.0,0.0,,,
2002-09-01,0.0,0.0,0.0,,,
2002-10-01,0.0,0.0,0.0,,,
2002-11-01,0.0,0.0,0.0,,,
2002-12-01,0.0,0.0,0.0,,,
2003-01-01,0.0,0.0,0.0,,,
2003-02-01,0.0,0.0,0.0,,,
2003-03-01,0.0,0.0,0.0,,,
2003-05-01,3.0,41.0,41.0,,,
2003-06-01,0.0,0.0,0.0,,,
2003-07-01,96.0,1245.0,1245.0,1833.0,24040.0,24040.0
2003-08-01,797.0,10644.0,10644.0,1952.0,25150.0,25150.0
2003-09-01,0.0,0.0,0.0,1.0,12.0,12.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,4.855,148.0,148.0,1734.191,23690.0,23690.0
2004-02-01,0.136,4.0,4.0,297.988,4071.0,4071.0
2004-03-01,1.534,47.0,47.0,80.849,1104.0,1104.0
2004-04-01,0.183,6.0,6.0,60.858000000000004,831.0,831.0
2004-05-01,1.3780000000000001,42.0,42.0,158.382,2164.0,2164.0
2004-06-01,5.433,166.0,166.0,391.73,5351.0,5351.0
2004-07-01,4.498,137.0,137.0,1035.9370000000001,14152.0,14152.0
2004-08-01,0.0,0.0,0.0,123.61800000000001,1689.0,1689.0
2004-09-01,1.715,52.0,52.0,587.794,8030.0,8030.0
2004-10-01,0.669,20.0,20.0,181.071,2474.0,2474.0
2004-11-01,0.076,2.0,2.0,62.871,859.0,859.0
2004-12-01,3.5210000000000004,107.0,107.0,222.71200000000002,3042.0,3042.0
2005-01-01,142.43,2114.4,2114.4,400.399,5759.03,5759.03
2005-02-01,48.935,726.44,726.44,320.321,4607.26,4607.26
2005-03-01,54.238,805.17,805.17,444.505,6393.43,6393.43
2005-04-01,65.697,975.29,975.29,421.949,6069.0,6069.0
2005-05-01,61.016000000000005,905.79,905.79,403.48400000000004,5803.41,5803.41
2005-06-01,79.193,1175.63,1175.63,761.662,10955.18,10955.18
2005-07-01,80.60900000000001,1196.65,1196.65,1002.6930000000001,14421.97,14421.97
2005-08-01,94.696,1405.78,1405.78,996.075,14326.79,14326.79
2005-09-01,61.989000000000004,920.24,920.24,603.0590000000001,8673.95,8673.95
2005-10-01,68.839,1021.93,1021.93,427.605,6150.35,6150.35
2005-11-01,55.341,821.55,821.55,374.762,5390.29,5390.29
2005-12-01,117.01700000000001,1737.14,1737.14,468.485,6738.34,6738.34
2006-01-01,0.0,0.0,0.0,1882.8580000000002,19973.0,19973.0
2006-02-01,0.0,0.0,0.0,2128.399,22578.0,22578.0
2006-03-01,0.0,0.0,0.0,2804.719,29752.0,29752.0
2006-04-01,0.0,0.0,0.0,2321.004,24621.0,24621.0
2006-05-01,0.0,0.0,0.0,3057.355,32432.0,32432.0
2006-06-01,0.0,0.0,0.0,3938.221,41776.0,41776.0
2006-07-01,0.0,0.0,0.0,7047.313,74757.0,74757.0
2006-08-01,0.0,0.0,0.0,6262.159000000001,66429.0,66429.0
