measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,3.0,10.0,10.0
2024-02-01,87.0,297.0,297.0
2024-03-01,609.0,2078.0,2078.0
2024-04-01,889.0,3033.0,3033.0
2024-05-01,1041.0,3552.0,3552.0
2024-06-01,1318.0,4497.0,4497.0
2024-07-01,1600.0,5459.0,5459.0
2024-08-01,1329.0,4535.0,4535.0
2024-09-01,961.0,3279.0,3279.0
2024-10-01,286.0,976.0,976.0
2024-11-01,421.0,1436.0,1436.0
2024-12-01,285.0,972.0,972.0
