measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-07-01,-16.866,0.0,0.0,215.897,737.0,737.0
2022-08-01,-15.435,0.0,0.0,210.017,717.0,717.0
2022-09-01,-13.539,0.0,0.0,196.625,671.0,671.0
2022-10-01,-13.394,0.0,0.0,164.86,563.0,563.0
2022-11-01,-14.405,0.0,0.0,128.745,439.0,439.0
2022-12-01,-14.361,0.0,0.0,100.856,344.0,344.0
2023-01-01,-10.0,0.0,0.0,145.0,495.0,495.0
2023-02-01,-14.0,0.0,0.0,197.0,672.0,672.0
2023-03-01,-11.0,0.0,0.0,291.0,993.0,993.0
2023-04-01,-1.0,0.0,0.0,127.0,433.0,433.0
2023-05-01,-6.0,0.0,0.0,259.0,884.0,884.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,-5.0,0.0,0.0,105.0,358.0,358.0
2023-08-01,-1.0,0.0,0.0,89.0,304.0,304.0
2023-09-01,0.0,0.0,0.0,236.0,805.0,805.0
2023-10-01,0.0,0.0,0.0,195.0,665.0,665.0
2023-11-01,0.0,0.0,0.0,161.0,549.0,549.0
2023-12-01,0.0,0.0,0.0,125.0,427.0,427.0
2024-01-01,-3.0,0.0,0.0,103.0,351.0,351.0
2024-02-01,-13.0,0.0,0.0,221.0,754.0,754.0
2024-03-01,-12.0,0.0,0.0,230.0,785.0,785.0
2024-04-01,-11.0,0.0,0.0,239.0,815.0,815.0
2024-05-01,-12.0,0.0,0.0,274.0,935.0,935.0
2024-06-01,-13.0,0.0,0.0,285.0,972.0,972.0
2024-07-01,-14.0,0.0,0.0,291.0,993.0,993.0
2024-08-01,-13.0,0.0,0.0,256.0,873.0,873.0
2024-09-01,-12.0,0.0,0.0,204.0,696.0,696.0
2024-10-01,-2.0,0.0,0.0,214.0,730.0,730.0
2024-11-01,-7.0,0.0,0.0,155.0,529.0,529.0
2024-12-01,-11.0,0.0,0.0,126.0,430.0,430.0
