measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2017-01-01,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0
2017-06-01,0.0,0.0,0.0
2017-07-01,0.0,0.0,0.0
2017-08-01,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0
2018-01-01,261.444,2380.0,2380.0
2018-02-01,243.007,2212.0,2212.0
2018-03-01,407.634,3711.0,3711.0
2018-04-01,405.629,3693.0,3693.0
2018-05-01,469.659,4276.0,4276.0
2018-06-01,521.655,4749.0,4749.0
2018-07-01,555.213,5055.0,5055.0
2018-08-01,482.697,4394.0,4394.0
2018-09-01,319.998,2913.0,2913.0
2018-10-01,295.466,2690.0,2690.0
2018-11-01,229.815,2092.0,2092.0
2018-12-01,218.783,1992.0,1992.0
2019-01-01,307.574,2739.0,2739.0
2019-02-01,368.099,3278.0,3278.0
2019-03-01,518.738,4619.0,4619.0
2019-04-01,492.658,4387.0,4387.0
2019-05-01,538.434,4795.0,4795.0
2019-06-01,586.908,5226.0,5226.0
2019-07-01,657.686,5857.0,5857.0
2019-08-01,589.876,5253.0,5253.0
2019-09-01,505.338,4500.0,4500.0
2019-10-01,362.343,3227.0,3227.0
2019-11-01,347.235,3092.0,3092.0
2019-12-01,216.111,1924.0,1924.0
2020-01-01,262.402,2300.0,2300.0
2020-02-01,294.809,2585.0,2585.0
2020-03-01,422.235,3702.0,3702.0
2020-04-01,439.078,3849.0,3849.0
2020-05-01,574.634,5038.0,5038.0
2020-06-01,603.209,5288.0,5288.0
2020-07-01,568.13,4981.0,4981.0
2020-08-01,490.884,4304.0,4304.0
2020-09-01,451.042,3954.0,3954.0
2020-10-01,325.708,2855.0,2855.0
2020-11-01,298.875,2620.0,2620.0
2020-12-01,206.994,1815.0,1815.0
2021-01-01,252.1,2230.0,2230.0
2021-02-01,150.128,1328.0,1328.0
2021-03-01,492.251,4353.0,4353.0
2021-04-01,485.406,4293.0,4293.0
2021-05-01,549.062,4856.0,4856.0
2021-06-01,546.781,4836.0,4836.0
2021-07-01,525.334,4646.0,4646.0
2021-08-01,459.51,4064.0,4064.0
2021-09-01,415.134,3671.0,3671.0
2021-10-01,332.654,2942.0,2942.0
2021-11-01,287.593,2543.0,2543.0
2021-12-01,258.047,2282.0,2282.0
2022-01-01,272.388,929.0,929.0
2022-02-01,332.516,1135.0,1135.0
2022-03-01,445.381,1520.0,1520.0
2022-04-01,527.086,1798.0,1798.0
2022-05-01,540.749,1845.0,1845.0
2022-06-01,560.382,1912.0,1912.0
2022-07-01,570.102,1945.0,1945.0
2022-08-01,584.231,1993.0,1993.0
2022-09-01,488.643,1667.0,1667.0
2022-10-01,404.802,1381.0,1381.0
2022-11-01,321.837,1098.0,1098.0
2022-12-01,243.883,832.0,832.0
2023-01-01,148.0,505.0,505.0
2023-02-01,285.0,972.0,972.0
2023-03-01,423.0,1443.0,1443.0
2023-04-01,502.0,1713.0,1713.0
2023-05-01,572.0,1952.0,1952.0
2023-06-01,452.0,1542.0,1542.0
2023-07-01,466.0,1590.0,1590.0
2023-08-01,336.0,1146.0,1146.0
2023-09-01,241.0,822.0,822.0
2023-10-01,141.0,481.0,481.0
2023-11-01,129.0,440.0,440.0
2023-12-01,79.0,270.0,270.0
2024-01-01,88.0,300.0,300.0
2024-02-01,174.0,594.0,594.0
2024-03-01,216.0,737.0,737.0
2024-04-01,233.0,795.0,795.0
2024-05-01,242.0,826.0,826.0
2024-06-01,426.0,1454.0,1454.0
2024-07-01,420.0,1433.0,1433.0
2024-08-01,450.0,1535.0,1535.0
2024-09-01,332.0,1133.0,1133.0
2024-10-01,382.0,1303.0,1303.0
2024-11-01,225.0,768.0,768.0
2024-12-01,162.0,553.0,553.0
