measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,746.325,3746.0,18253.0
2003-02-01,657.918,3302.0,16090.0
2003-03-01,653.392,3279.0,15980.0
2003-04-01,658.964,3307.0,16116.0
2003-05-01,784.092,3935.0,19176.0
2003-06-01,818.594,4109.0,20020.0
2003-07-01,893.046,4482.0,21841.0
2003-08-01,943.9670000000001,4738.0,23086.0
2003-09-01,774.984,3890.0,18953.0
2003-10-01,702.532,3526.0,17182.0
2003-11-01,665.202,3339.0,16269.0
2003-12-01,687.9830000000001,3453.0,16826.0
2004-01-01,269.261,1204.69,6576.29
2004-02-01,261.281,1168.99,6381.39
2004-03-01,278.971,1248.13,6813.43
2004-04-01,290.786,1300.99,7101.99
2004-05-01,274.878,1229.82,6713.47
2004-06-01,319.288,1428.51,7798.1
2004-07-01,304.414,1361.96,7434.84
2004-08-01,294.482,1317.53,7192.26
2004-09-01,298.827,1336.97,7298.38
2004-10-01,307.761,1376.94,7516.58
2004-11-01,259.615,1161.53,6340.69
2004-12-01,308.658,1380.95,7538.48
2005-01-01,504.029,2255.05,10808.86
2005-02-01,454.939,2035.42,9756.13
2005-03-01,490.971,2196.63,10528.84
2005-04-01,493.329,2207.18,10579.4
2005-05-01,541.826,2424.16,11619.42
2005-06-01,695.9440000000001,3113.69,14924.47
2005-07-01,891.1690000000001,3987.15,19111.07
2005-08-01,923.535,4131.95,19805.14
2005-09-01,696.543,3116.37,14937.31
2005-10-01,540.652,2418.91,11594.24
2005-11-01,482.39,2158.24,10344.83
2005-12-01,550.393,2462.49,11803.15
2006-01-01,214.043,957.64,5126.91
2006-02-01,188.716,844.33,4520.26
2006-03-01,209.029,935.21,5006.81
2006-04-01,199.163,891.06,4770.5
2006-05-01,232.14100000000002,1038.61,5560.41
2006-06-01,246.05800000000002,1100.88,5893.77
2006-07-01,277.051,1239.54,6636.11
2006-08-01,286.21,1280.52,6855.52
2006-09-01,233.043,1042.65,5582.01
2006-10-01,244.29600000000002,1092.99,5851.55
2006-11-01,206.36100000000002,923.27,4942.9
2006-12-01,231.411,1035.34,5542.92
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
2009-01-01,1320.054,5788.0,8662.0
2009-02-01,1126.429,4939.0,7392.0
2009-03-01,1449.465,6355.0,9512.0
2009-04-01,1264.2340000000002,5543.0,8297.0
2009-05-01,1692.487,7421.0,11106.0
2009-06-01,2263.309,9924.0,14853.0
2009-07-01,2496.612,10947.0,16384.0
2009-08-01,2505.002,10983.0,16439.0
2009-09-01,1874.4530000000002,8219.0,12300.0
2009-10-01,1508.747,6615.0,9901.0
2009-11-01,1160.663,5089.0,7617.0
2009-12-01,1518.545,6658.0,9965.0
2010-01-01,1453.279,6372.0,24642.0
2010-02-01,1361.921,5971.0,23092.0
2010-03-01,1080.05,4736.0,18313.0
2010-04-01,1266.2640000000001,5552.0,21471.0
2010-05-01,1546.9750000000001,6783.0,26230.0
2010-06-01,1861.4450000000002,8162.0,31562.0
2010-07-01,1944.3380000000002,8525.0,32968.0
2010-08-01,2304.216,10103.0,39070.0
2010-09-01,1675.95,7348.0,28417.0
2010-10-01,1245.765,5462.0,21122.0
2010-11-01,1125.374,4934.0,19081.0
2010-12-01,1174.423,5149.0,19913.0
2011-01-01,1037.129,4547.0,17071.0
2011-02-01,941.708,4129.0,15500.0
2011-03-01,847.183,3715.0,13944.0
2011-04-01,1092.742,4791.0,17986.0
2011-05-01,1163.762,5103.0,19155.0
2011-06-01,1510.648,6624.0,24864.0
2011-07-01,1832.067,8033.0,30154.0
2011-08-01,1971.847,8646.0,32455.0
2011-09-01,1387.462,6083.0,22837.0
2011-10-01,1058.883,4643.0,17428.0
2011-11-01,976.984,4284.0,16080.0
2011-12-01,1173.585,5146.0,19317.0
2012-01-01,16.017,70.0,86.0
2012-02-01,14.931,65.0,80.0
2012-03-01,16.384,72.0,89.0
2012-04-01,18.436,81.0,99.0
2012-05-01,19.806,87.0,107.0
2012-06-01,22.005,96.0,118.0
2012-07-01,23.741,104.0,127.0
2012-08-01,24.623,108.0,132.0
2012-09-01,19.022,83.0,103.0
2012-10-01,14.94,66.0,80.0
2012-11-01,13.532,59.0,73.0
2012-12-01,14.563,64.0,78.0
