measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-01-01,163.909,1513.0,1513.0
2016-02-01,184.851,1707.0,1707.0
2016-03-01,260.514,2405.0,2405.0
2016-04-01,310.927,2870.0,2870.0
2016-05-01,296.234,2735.0,2735.0
2016-06-01,369.955,3415.0,3415.0
2016-07-01,368.772,3405.0,3405.0
2016-08-01,363.115,3352.0,3352.0
2016-09-01,293.109,2706.0,2706.0
2016-10-01,276.558,2553.0,2553.0
2016-11-01,204.864,1891.0,1891.0
2016-12-01,141.192,1303.0,1303.0
2017-01-01,191.097,1761.0,1761.0
2017-02-01,233.285,2149.0,2149.0
2017-03-01,287.198,2646.0,2646.0
2017-04-01,312.824,2882.0,2882.0
2017-05-01,341.982,3151.0,3151.0
2017-06-01,292.496,2695.0,2695.0
2017-07-01,326.414,3007.0,3007.0
2017-08-01,294.685,2715.0,2715.0
2017-09-01,282.99,2607.0,2607.0
2017-10-01,246.421,2270.0,2270.0
2017-11-01,217.657,2005.0,2005.0
2017-12-01,177.951,1639.0,1639.0
2018-01-01,203.311,1851.0,1851.0
2018-02-01,196.136,1786.0,1786.0
2018-03-01,290.191,2642.0,2642.0
2018-04-01,314.732,2865.0,2865.0
2018-05-01,278.148,2532.0,2532.0
2018-06-01,306.714,2792.0,2792.0
2018-07-01,295.532,2691.0,2691.0
2018-08-01,301.338,2743.0,2743.0
2018-09-01,246.478,2244.0,2244.0
2018-10-01,259.955,2367.0,2367.0
2018-11-01,189.142,1722.0,1722.0
2018-12-01,170.323,1551.0,1551.0
2019-01-01,194.947,1736.0,1736.0
2019-02-01,191.941,1709.0,1709.0
2019-03-01,298.067,2654.0,2654.0
2019-04-01,313.156,2789.0,2789.0
2019-05-01,337.745,3008.0,3008.0
2019-06-01,299.908,2671.0,2671.0
2019-07-01,319.357,2844.0,2844.0
2019-08-01,290.753,2589.0,2589.0
2019-09-01,297.739,2651.0,2651.0
2019-10-01,243.461,2168.0,2168.0
2019-11-01,217.845,1940.0,1940.0
2019-12-01,184.081,1639.0,1639.0
2020-01-01,168.905,1481.0,1481.0
2020-02-01,191.857,1682.0,1682.0
2020-03-01,243.732,2137.0,2137.0
2020-04-01,273.408,2397.0,2397.0
2020-05-01,312.541,2740.0,2740.0
2020-06-01,336.772,2952.0,2952.0
2020-07-01,334.6,2933.0,2933.0
2020-08-01,278.954,2446.0,2446.0
2020-09-01,247.528,2170.0,2170.0
2020-10-01,212.433,1862.0,1862.0
2020-11-01,191.844,1682.0,1682.0
2020-12-01,141.426,1240.0,1240.0
2021-01-01,181.023,1601.0,1601.0
2021-02-01,149.92,1326.0,1326.0
2021-03-01,323.275,2859.0,2859.0
2021-04-01,331.399,2931.0,2931.0
2021-05-01,334.442,2958.0,2958.0
2021-06-01,330.49,2923.0,2923.0
2021-07-01,299.138,2646.0,2646.0
2021-08-01,314.89,2785.0,2785.0
2021-09-01,320.149,2831.0,2831.0
2021-10-01,236.047,2088.0,2088.0
2021-11-01,223.462,1976.0,1976.0
2021-12-01,143.765,1271.0,1271.0
2022-01-01,157.027,536.0,536.0
2022-02-01,185.278,632.0,632.0
2022-03-01,284.406,970.0,970.0
2022-04-01,340.219,1161.0,1161.0
2022-05-01,314.922,1075.0,1075.0
2022-06-01,365.777,1248.0,1248.0
2022-07-01,327.927,1119.0,1119.0
2022-08-01,325.565,1111.0,1111.0
2022-09-01,300.323,1025.0,1025.0
2022-10-01,236.009,805.0,805.0
2022-11-01,220.724,753.0,753.0
2022-12-01,178.823,610.0,610.0
2023-01-01,138.0,471.0,471.0
2023-02-01,213.0,727.0,727.0
2023-03-01,301.0,1027.0,1027.0
2023-04-01,322.0,1099.0,1099.0
2023-05-01,353.0,1204.0,1204.0
2023-06-01,287.0,979.0,979.0
2023-07-01,324.0,1105.0,1105.0
2023-08-01,283.0,966.0,966.0
2023-09-01,254.0,867.0,867.0
2023-10-01,256.0,873.0,873.0
2023-11-01,225.0,768.0,768.0
2023-12-01,134.0,457.0,457.0
2024-01-01,102.0,348.0,348.0
2024-02-01,252.0,860.0,860.0
2024-03-01,256.0,873.0,873.0
2024-04-01,277.0,945.0,945.0
2024-05-01,278.0,949.0,949.0
2024-06-01,337.0,1150.0,1150.0
2024-07-01,327.0,1116.0,1116.0
2024-08-01,299.0,1020.0,1020.0
2024-09-01,247.0,843.0,843.0
2024-10-01,307.0,1047.0,1047.0
2024-11-01,214.0,730.0,730.0
2024-12-01,156.0,532.0,532.0
