measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2004-01-01,3825.706,28741.41,49734.79
2004-02-01,1365.7240000000002,10260.29,17754.63
2004-03-01,1095.33,8228.9,14239.47
2004-04-01,1953.411,14675.41,25394.66
2004-05-01,7223.108,54265.11,93901.56
2004-06-01,4413.536,33157.61,57376.68
2004-07-01,3190.955,23972.72,41482.93
2004-08-01,4991.61,37500.51,64891.73
2004-09-01,4602.753000000001,34579.15,59836.54
2004-10-01,3950.826,29681.41,51361.37
2004-11-01,1131.52,8500.78,14709.95
2004-12-01,2748.1420000000003,20645.99,35726.29
2005-01-01,2669.164,20052.66,34209.05
2005-02-01,2409.199,18099.61,30877.24
2005-03-01,2600.014,19533.15,33322.8
2005-04-01,2612.501,19626.96,33482.83
2005-05-01,2869.3250000000003,21556.41,36774.4
2005-06-01,3685.481,27687.95,47234.58
2005-07-01,4719.327,35454.94,60484.75
2005-08-01,4890.725,36742.6,62681.46
2005-09-01,3688.6510000000003,27711.76,47275.2
2005-10-01,2863.106,21509.68,36694.69
2005-11-01,2554.574,19191.77,32740.43
2005-12-01,2914.693,21897.25,37355.86
2006-01-01,2946.652,22137.34,38298.54
2006-02-01,2597.9880000000003,19517.93,33766.86
2006-03-01,2877.6240000000003,21618.75,37401.36
2006-04-01,2741.8050000000003,20598.38,35636.08
2006-05-01,3195.8,24009.12,41536.79
2006-06-01,3387.3940000000002,25448.5,44027.0
2006-07-01,3814.056,28653.9,49572.45
2006-08-01,3940.152,29601.22,51211.37
2006-09-01,3208.2160000000003,24102.4,41698.17
2006-10-01,3363.132,25266.23,43711.66
2006-11-01,2840.8920000000003,21342.8,36923.95
2006-12-01,3185.75,23933.61,41406.16
2007-01-01,2100.492,15465.0,24977.0
2007-02-01,3631.29,26735.0,43179.0
2007-03-01,2532.03,18642.0,30109.0
2007-04-01,2924.955,21535.0,34781.0
2007-05-01,3762.058,27698.0,44735.0
2007-06-01,4068.1510000000003,29952.0,48374.0
2007-07-01,4376.943,32225.0,52047.0
2007-08-01,7668.643,56460.0,91188.0
2007-09-01,5363.495,39488.0,63777.0
2007-10-01,3727.867,27446.0,44328.0
2007-11-01,1668.495,12284.0,19840.0
2007-12-01,2454.58,18071.0,29187.0
2008-01-01,4697.305,34584.0,57082.0
2008-02-01,2709.378,19948.0,32924.0
2008-03-01,2559.634,18845.0,31104.0
2008-04-01,2182.353,16067.0,26519.0
2008-05-01,2463.616,18138.0,29937.0
2008-06-01,4670.697,34388.0,56757.0
2008-07-01,4933.58,36323.0,59951.0
2008-08-01,4293.909000000001,31614.0,52179.0
2008-09-01,2965.4280000000003,21833.0,36035.0
2008-10-01,3204.389,23592.0,38939.0
2008-11-01,2854.7250000000004,21018.0,34690.0
2008-12-01,2557.9860000000003,18833.0,31084.0
2009-01-01,2889.1530000000002,21271.0,36515.0
2009-02-01,2534.6820000000002,18661.0,32034.0
2009-03-01,2723.509,20052.0,34420.0
2009-04-01,2644.9,19473.0,33428.0
2009-05-01,2559.714,18846.0,32350.0
2009-06-01,4139.911,30480.0,52321.0
2009-07-01,3475.2450000000003,25586.0,43922.0
2009-08-01,3938.541,28997.0,49776.0
2009-09-01,3898.261,28701.0,49268.0
2009-10-01,2261.601,16651.0,28583.0
2009-11-01,2294.4010000000003,16892.0,28997.0
2009-12-01,3182.0820000000003,23428.0,40216.0
2010-01-01,3253.5820000000003,24443.0,42446.0
2010-02-01,2948.263,22149.0,38463.0
2010-03-01,2639.208,19828.0,34431.0
2010-04-01,2293.418,17230.0,29919.0
2010-05-01,3142.2070000000003,23606.0,40993.0
2010-06-01,3981.971,29915.0,51949.0
2010-07-01,4771.964,35850.0,62255.0
2010-08-01,5174.685,38876.0,67508.0
2010-09-01,3283.743,24670.0,42840.0
2010-10-01,2334.806,17541.0,30460.0
2010-11-01,2429.83,18255.0,31699.0
2010-12-01,3457.8830000000003,25978.0,45111.0
2011-01-01,3618.542,26641.0,47926.0
2011-02-01,2595.126,19107.0,34371.0
2011-03-01,2222.069,16360.0,29430.0
2011-04-01,2217.797,16328.0,29373.0
2011-05-01,3336.282,24563.0,44187.0
2011-06-01,4353.893,32055.0,57665.0
2011-07-01,5014.068,36916.0,66408.0
2011-08-01,5252.646,38672.0,69569.0
2011-09-01,3208.095,23619.0,42489.0
2011-10-01,3072.311,22620.0,40691.0
2011-11-01,3071.019,22610.0,40673.0
2011-12-01,3339.152,24584.0,44226.0
2012-01-01,3261.658,24014.0,43228.0
2012-02-01,3317.294,24423.0,43964.0
2012-03-01,3329.776,24515.0,44129.0
2012-04-01,3307.274,24350.0,43831.0
2012-05-01,4110.011,30260.0,54470.0
2012-06-01,4401.674,32407.0,58335.0
2012-07-01,4515.339,33244.0,59842.0
2012-08-01,4015.677,29565.0,53219.0
2012-09-01,2956.354,21766.0,39180.0
2012-10-01,2699.372,19874.0,35774.0
2012-11-01,2412.795,17764.0,31976.0
2012-12-01,2735.776,20142.0,36257.0
2013-01-01,73.59,27066.0,44937.0
2013-02-01,59.735,21970.0,36476.0
2013-03-01,54.49,20041.0,33274.0
2013-04-01,42.843,15758.0,26162.0
2013-05-01,53.717,19757.0,32802.0
2013-06-01,76.227,28036.0,46547.0
2013-07-01,75.468,27757.0,46083.0
2013-08-01,80.087,29456.0,48904.0
2013-09-01,56.051,20615.0,34227.0
2013-10-01,56.138,20647.0,34279.0
2013-11-01,54.822,20163.0,33476.0
2013-12-01,59.832,22006.0,36536.0
2014-01-01,3981.398,29313.0,50225.0
2014-02-01,2847.828,20967.0,35925.0
2014-03-01,2755.159,20285.0,34756.0
2014-04-01,1980.068,14578.0,24978.0
2014-05-01,3497.905,25753.0,44125.0
2014-06-01,3577.017,26336.0,45124.0
2014-07-01,3519.107,25909.0,44393.0
2014-08-01,4163.956,30657.0,52528.0
2014-09-01,3425.796,25222.0,43216.0
2014-10-01,3417.69,25163.0,43113.0
2014-11-01,2868.938,21122.0,36191.0
2014-12-01,3674.138,27051.0,46348.0
2015-01-01,3143.998,24366.0,39646.0
2015-02-01,3572.837,27689.0,45054.0
2015-03-01,3114.966,24141.0,39280.0
2015-04-01,2365.77,18335.0,29832.0
2015-05-01,3021.201,23414.0,38097.0
2015-06-01,3661.039,28373.0,46166.0
2015-07-01,3872.743,30013.0,48836.0
2015-08-01,3567.986,27652.0,44993.0
2015-09-01,3032.424,23501.0,38239.0
2015-10-01,2524.033,19561.0,31828.0
2015-11-01,2942.411,22803.0,37104.0
2015-12-01,3012.592,23347.0,37988.0
2016-01-01,3358.215,15676.0,40313.0
2016-02-01,3193.076,14905.0,38329.0
2016-03-01,2852.361,13315.0,34240.0
2016-04-01,2398.519,11196.0,28792.0
2016-05-01,3383.93,15796.0,40621.0
2016-06-01,3716.529,17349.0,44613.0
2016-07-01,3928.926,18340.0,47163.0
2016-08-01,3940.418,18394.0,47301.0
2016-09-01,3663.76,17102.0,43980.0
2016-10-01,2770.024,12930.0,33251.0
2016-11-01,2240.885,10460.0,26900.0
2016-12-01,2903.357,13553.0,34852.0
2017-01-01,2932.843,14034.0,41584.0
2017-02-01,2330.149,11150.0,33036.0
2017-03-01,3553.28,17003.0,50378.0
2017-04-01,2906.217,13907.0,41204.0
2017-05-01,3439.345,16458.0,48763.0
2017-06-01,3266.714,15632.0,46315.0
2017-07-01,4191.454,20057.0,59426.0
2017-08-01,3831.707,18336.0,54326.0
2017-09-01,2915.811,13953.0,41340.0
2017-10-01,2715.44,12994.0,38499.0
2017-11-01,2926.209,14003.0,41487.0
2017-12-01,3590.831,17183.0,50911.0
2018-01-01,4079.608,18645.0,53432.0
2018-02-01,3072.527,14042.0,40241.0
2018-03-01,3090.958,14126.0,40483.0
2018-04-01,3290.817,15040.0,43100.0
2018-05-01,3477.741,15894.0,45548.0
2018-06-01,3410.96,15589.0,44674.0
2018-07-01,4015.836,18353.0,52595.0
2018-08-01,4141.58,18928.0,54242.0
2018-09-01,3608.249,16491.0,47257.0
2018-10-01,2683.164,12263.0,35141.0
2018-11-01,2857.656,13060.0,37427.0
2018-12-01,2270.904,10379.0,29742.0
2019-01-01,2995.484,13841.0,39583.0
2019-02-01,2856.311,13198.0,37743.0
2019-03-01,2819.326,13027.0,37254.0
2019-04-01,2793.053,12905.0,36908.0
2019-05-01,3077.687,14220.0,40668.0
2019-06-01,3059.727,14138.0,40431.0
2019-07-01,4296.142,19850.0,56769.0
2019-08-01,4424.805,20445.0,58469.0
2019-09-01,3889.244,17970.0,51393.0
2019-10-01,3101.147,14329.0,40979.0
2019-11-01,3021.023,13959.0,39920.0
2019-12-01,3229.051,14920.0,42669.0
2020-01-01,3065.922,14162.0,39554.0
2020-02-01,3144.562,14525.0,40567.0
2020-03-01,2486.402,11485.0,32076.0
2020-04-01,2441.737,11279.0,31500.0
2020-05-01,3008.293,13896.0,38809.0
2020-06-01,3140.064,14504.0,40509.0
2020-07-01,3594.826,16605.0,46376.0
2020-08-01,3547.484,16386.0,45766.0
2020-09-01,2952.929,13640.0,38095.0
2020-10-01,2738.078,12647.0,35323.0
2020-11-01,2365.199,10925.0,30513.0
2020-12-01,2795.504,12913.0,36064.0
2021-01-01,4057.662,18742.0,52283.0
2021-02-01,3117.235,14398.0,40165.0
2021-03-01,2250.284,10394.0,28994.0
2021-04-01,2972.514,13730.0,38300.0
2021-05-01,2861.557,13217.0,36870.0
2021-06-01,3483.748,16091.0,44887.0
2021-07-01,3867.35,17863.0,49830.0
2021-08-01,3894.715,17989.0,50182.0
2021-09-01,3017.255,13936.0,38877.0
2021-10-01,2781.847,12849.0,35843.0
2021-11-01,2880.776,13306.0,37117.0
2021-12-01,3039.057,14037.0,39158.0
2022-01-01,3740.817,17276.0,47754.0
2022-02-01,2843.846,13133.0,36304.0
2022-03-01,2746.95,12686.0,35067.0
2022-04-01,2512.174,11602.0,32070.0
2022-05-01,2766.044,12774.0,35311.0
2022-06-01,3708.833,17128.0,47346.0
2022-07-01,4317.267,19938.0,55113.0
2022-08-01,4161.35,19218.0,53123.0
2022-09-01,3170.329,14641.0,40472.0
2022-10-01,2497.705,11535.0,31885.0
2022-11-01,2857.534,13197.0,36478.0
2022-12-01,3466.151,16007.0,44248.0
2023-01-01,3050.258,14054.0,39563.0
2023-02-01,2692.867,12408.0,34928.0
2023-03-01,3004.002,13841.0,38964.0
2023-04-01,2730.788,12582.0,35420.0
2023-05-01,2797.424,12890.0,36284.0
2023-06-01,3462.48,15954.0,44911.0
2023-07-01,4011.015,18481.0,52026.0
2023-08-01,4054.179,18680.0,52585.0
2023-09-01,3334.861,15366.0,43255.0
2023-10-01,3160.552,14563.0,40995.0
2023-11-01,2440.711,11246.0,31658.0
2023-12-01,3260.863,15025.0,42295.0
2024-01-01,2931.998,13545.0,38446.0
2024-02-01,2284.896,10556.0,29961.0
2024-03-01,2070.705,9566.0,27152.0
2024-04-01,2277.262,10520.0,29861.0
2024-05-01,2693.844,12445.0,35323.0
2024-06-01,2841.13,13125.0,37254.0
2024-07-01,3243.645,14985.0,42532.0
2024-08-01,3254.821,15037.0,42679.0
2024-09-01,2628.25,12142.0,34463.0
2024-10-01,2421.206,11185.0,31748.0
2024-11-01,2494.344,11523.0,32707.0
2024-12-01,2692.899,12441.0,35310.0
