measured_on,"Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Generation","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Total Fuel Consumed","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Generation","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Quantity Consumed For Electricity","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Total Fuel Consumed"
2009-08-01,97.47800000000001,1143.0,1143.0,329026.522,3856720.0,3856720.0,0.0,0.0,0.0
2009-09-01,21.11,244.0,244.0,291180.89,3360163.0,3360163.0,0.0,0.0,0.0
2009-10-01,52.719,597.0,597.0,124559.281,1411480.0,1411480.0,0.0,0.0,0.0
2009-11-01,68.179,806.0,806.0,52690.820999999996,623058.0,623058.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,30219.0,396865.0,396865.0,0.0,0.0,0.0
2010-01-01,217.935,2696.0,2696.0,133894.065,1656543.0,1656543.0,0.0,0.0,0.0
2010-02-01,32.633,407.0,407.0,86872.367,1083734.0,1083734.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,118814.0,1473936.0,1473936.0,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0,107526.0,1312722.0,1312722.0,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0,93537.116,1150656.0,1150656.0,17829.884,219336.0,219336.0
2010-06-01,314.885,3941.0,3941.0,187128.115,2342153.0,2342153.0,0.0,0.0,0.0
2010-07-01,24.744,307.0,307.0,298903.256,3706152.0,3706152.0,0.0,0.0,0.0
2010-08-01,54.632000000000005,684.0,684.0,261187.368,3272025.0,3272025.0,0.0,0.0,0.0
2010-09-01,22.093,266.0,266.0,323352.907,3885799.0,3885799.0,0.0,0.0,0.0
2010-10-01,62.352000000000004,761.0,761.0,103097.648,1258464.0,1258464.0,0.0,0.0,0.0
2010-11-01,-62.747,466.0,466.0,-1660.2530000000002,12333.0,12333.0,0.0,0.0,0.0
2010-12-01,194.64600000000002,2502.0,2502.0,109526.354,1407640.0,1407640.0,0.0,0.0,0.0
2011-01-01,83.879,1033.0,1033.0,153334.12,1887449.0,1887449.0,0.0,0.0,0.0
2011-02-01,50.557,620.0,620.0,127604.62,1563610.0,1563610.0,18187.825,222866.0,222866.0
2011-03-01,103.692,1286.0,1286.0,146895.31,1822095.0,1822095.0,0.0,0.0,0.0
2011-04-01,5.454,65.0,65.0,293305.55,3490513.0,3490513.0,0.0,0.0,0.0
2011-05-01,39.844,460.0,460.0,44576.156,514851.0,514851.0,0.0,0.0,0.0
2011-06-01,145.747,1687.0,1687.0,271363.25,3141735.0,3141735.0,0.0,0.0,0.0
2011-07-01,11.564,142.0,142.0,289893.44,3549744.0,3549744.0,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0,328340.0,4000964.0,4000964.0,0.0,0.0,0.0
2011-09-01,111.657,1304.0,1304.0,238996.34,2790924.0,2790924.0,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0,317309.0,3726460.0,3726460.0,0.0,0.0,0.0
2011-11-01,46.787,537.0,537.0,313060.21,3592502.0,3592502.0,0.0,0.0,0.0
2011-12-01,10.135,118.0,118.0,245098.87,2853551.0,2853551.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,183792.0,2110110.0,2110110.0,0.0,0.0,0.0
2012-02-01,64.899,714.0,714.0,259023.1,2849295.0,2849295.0,0.0,0.0,0.0
2012-03-01,60.538,690.0,690.0,363807.46,4148387.0,4148387.0,0.0,0.0,0.0
2012-04-01,142.407,1770.0,1770.0,224059.59,2784865.0,2784865.0,0.0,0.0,0.0
2012-05-01,184.039,2307.0,2307.0,285126.96,3574016.0,3574016.0,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0,292504.0,3652595.0,3652595.0,0.0,0.0,0.0
2012-07-01,183.723,2230.0,2230.0,224994.28,2731190.0,2731190.0,0.0,0.0,0.0
2012-08-01,21.762,266.0,266.0,303750.24,3705838.0,3705838.0,0.0,0.0,0.0
2012-09-01,47.709,572.0,572.0,166594.29,1998415.0,1998415.0,0.0,0.0,0.0
2012-10-01,22.497,289.0,289.0,149426.5,1920209.0,1920209.0,0.0,0.0,0.0
2012-11-01,32.471,419.0,419.0,134850.53,1739681.0,1739681.0,0.0,0.0,0.0
2012-12-01,30.582,389.0,389.0,149577.42,1904555.0,1904555.0,0.0,0.0,0.0
2013-01-01,22.177,260.0,260.0,220133.82,2576839.0,2576839.0,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0,20164.0,222961.0,222961.0,0.0,0.0,0.0
2013-03-01,-0.406,0.0,0.0,-1405.594,0.0,0.0,0.0,0.0,0.0
2013-04-01,18.129,212.0,212.0,109446.87,1282255.0,1282255.0,0.0,0.0,0.0
2013-05-01,172.979,2106.0,2106.0,202618.02,2467196.0,2467196.0,0.0,0.0,0.0
2013-06-01,231.015,2797.0,2797.0,253614.99,3070186.0,3070186.0,0.0,0.0,0.0
2013-07-01,184.779,2283.0,2283.0,234691.22,2900069.0,2900069.0,0.0,0.0,0.0
2013-08-01,58.13,726.0,726.0,316477.87,3950915.0,3950915.0,0.0,0.0,0.0
2013-09-01,27.108,342.0,342.0,199942.89,2524040.0,2524040.0,0.0,0.0,0.0
2013-10-01,25.909,307.0,307.0,174475.09,2066049.0,2066049.0,0.0,0.0,0.0
2013-11-01,30.646,348.0,348.0,37299.354,423672.0,423672.0,0.0,0.0,0.0
2013-12-01,28.936,348.0,348.0,48431.064,582632.0,582632.0,0.0,0.0,0.0
2014-01-01,-0.467,0.0,0.0,-1064.533,0.0,0.0,0.0,0.0,0.0
2014-02-01,-0.29,0.0,0.0,-661.71,0.0,0.0,0.0,0.0,0.0
2014-03-01,13.09,195.0,195.0,6014.91,89465.0,89465.0,0.0,0.0,0.0
2014-04-01,-0.378,0.0,0.0,-862.622,0.0,0.0,0.0,0.0,0.0
2014-05-01,50.925,702.0,702.0,18659.722,257259.0,257259.0,51.353,708.0,708.0
2014-06-01,-0.424,0.0,0.0,-966.576,0.0,0.0,0.0,0.0,0.0
2014-07-01,-0.327,0.0,0.0,-745.673,0.0,0.0,0.0,0.0,0.0
2014-08-01,-0.369,0.0,0.0,-840.631,0.0,0.0,0.0,0.0,0.0
2014-09-01,10.734,283.0,283.0,3088.266,81478.0,81478.0,0.0,0.0,0.0
2014-10-01,23.202,6301.0,6301.0,194.798,52903.0,52903.0,0.0,0.0,0.0
2014-11-01,-1510.0,153.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,150.838,4366.0,4366.0,3227.162,93410.0,93410.0,0.0,0.0,0.0
2015-01-01,-34.519,0.0,0.0,-2284.219,0.0,0.0,-3.262,0.0,0.0
2015-02-01,54.257,1239.0,1239.0,3303.743,75443.0,75443.0,0.0,0.0,0.0
2015-04-01,2.244,230.0,230.0,1716.756,176067.0,176067.0,0.0,0.0,0.0
2015-05-01,-1530.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,2.983,47.0,47.0,11161.017,176595.0,176595.0,0.0,0.0,0.0
2015-07-01,26.936,342.0,342.0,28420.064,361049.0,361049.0,0.0,0.0,0.0
2015-08-01,24.996,372.0,372.0,18273.004,271723.0,271723.0,0.0,0.0,0.0
2015-09-01,316.152,3629.0,3629.0,30654.848,351828.0,351828.0,0.0,0.0,0.0
2015-10-01,-16.784,0.0,0.0,-1110.63,0.0,0.0,-1.586,0.0,0.0
2015-11-01,-12.443,0.0,0.0,-823.381,0.0,0.0,-1.176,0.0,0.0
2015-12-01,-15.401,0.0,0.0,-1019.144,0.0,0.0,-1.455,0.0,0.0
2016-01-01,-4.83,0.0,0.0,-1025.141,0.0,0.0,-0.029,0.0,0.0
2016-02-01,-4.187,0.0,0.0,-888.788,0.0,0.0,-0.025,0.0,0.0
2016-03-01,26.705,1776.0,1776.0,436.295,29014.0,29014.0,0.0,0.0,0.0
2016-04-01,-4.619,0.0,0.0,-980.353,0.0,0.0,-0.028,0.0,0.0
2016-05-01,-3.878,0.0,0.0,-823.098,0.0,0.0,-0.024,0.0,0.0
2016-06-01,12.23,153.0,153.0,30691.77,384950.0,384950.0,0.0,0.0,0.0
2016-07-01,17.102,189.0,189.0,212521.9,2346234.0,2346234.0,0.0,0.0,0.0
2016-08-01,43.821,502.0,502.0,122679.18,1403963.0,1403963.0,0.0,0.0,0.0
2016-09-01,395.716,4614.0,4614.0,189836.28,2213371.0,2213371.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,32239.0,324925.0,324925.0,0.0,0.0,0.0
2016-11-01,-4.29,0.0,0.0,-910.684,0.0,0.0,-0.026,0.0,0.0
2016-12-01,351.5,4177.0,4177.0,31631.5,375906.0,375906.0,0.0,0.0,0.0
2017-01-01,155.028,3157.0,3157.0,15207.972,309647.0,309647.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,3566.0,46323.0,46323.0,0.0,0.0,0.0
2017-03-01,55.515,773.0,773.0,6679.485,92995.0,92995.0,0.0,0.0,0.0
2017-04-01,-1834.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,225.768,2584.0,2584.0,40448.232,462981.0,462981.0,0.0,0.0,0.0
2017-06-01,59.626,661.0,661.0,79617.374,882355.0,882355.0,0.0,0.0,0.0
2017-07-01,72.564,773.0,773.0,137587.44,1465488.0,1465488.0,0.0,0.0,0.0
2017-08-01,38.865,425.0,425.0,134970.14,1475252.0,1475252.0,0.0,0.0,0.0
2017-09-01,79.797,844.0,844.0,95014.203,1004598.0,1004598.0,0.0,0.0,0.0
2017-10-01,127.43,1416.0,1416.0,48159.57,535148.0,535148.0,0.0,0.0,0.0
2017-11-01,-1.446,0.0,0.0,-986.554,0.0,0.0,0.0,0.0,0.0
2017-12-01,88.883,944.0,944.0,74060.117,786570.0,786570.0,0.0,0.0,0.0
2018-01-01,95.683,1121.0,1121.0,45593.317,534160.0,534160.0,0.0,0.0,0.0
2018-02-01,15.873,212.0,212.0,5760.127,77077.0,77077.0,0.0,0.0,0.0
2018-03-01,-1.607,0.0,0.0,-1095.393,0.0,0.0,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0,52262.0,559238.0,559238.0,0.0,0.0,0.0
2018-05-01,38.852,389.0,389.0,237533.15,2380717.0,2380717.0,0.0,0.0,0.0
2018-06-01,105.131,1127.0,1127.0,143385.87,1536951.0,1536951.0,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0,217933.0,2262695.0,2262695.0,0.0,0.0,0.0
2018-08-01,31.972,342.0,342.0,153016.03,1637764.0,1637764.0,0.0,0.0,0.0
2018-09-01,22.806,236.0,236.0,85226.194,881942.0,881942.0,0.0,0.0,0.0
2018-10-01,-1.163,0.0,0.0,-792.837,0.0,0.0,0.0,0.0,0.0
2018-11-01,-0.557,0.0,0.0,-379.443,0.0,0.0,0.0,0.0,0.0
2018-12-01,52.863,879.0,879.0,8117.137,134987.0,134987.0,0.0,0.0,0.0
2019-01-01,-0.008,0.0,0.0,-20.992,0.0,0.0,0.0,0.0,0.0
2019-02-01,-0.009,0.0,0.0,-23.991,0.0,0.0,0.0,0.0,0.0
2019-03-01,16.558,236.0,236.0,11867.442,169146.0,169146.0,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,11309.0,154501.0,154501.0,0.0,0.0,0.0
2019-05-01,24.763,260.0,260.0,275018.24,2883158.0,2883158.0,0.0,0.0,0.0
2019-06-01,159.47,1723.0,1723.0,152270.53,1645019.0,1645019.0,0.0,0.0,0.0
2019-07-01,41.893,443.0,443.0,233896.11,2470549.0,2470549.0,0.0,0.0,0.0
2019-08-01,108.279,1168.0,1168.0,192222.72,2073849.0,2073849.0,0.0,0.0,0.0
2019-09-01,110.106,1192.0,1192.0,214127.89,2317737.0,2317737.0,0.0,0.0,0.0
2019-10-01,81.194,838.0,838.0,233367.81,2408001.0,2408001.0,0.0,0.0,0.0
2019-11-01,54.935,590.0,590.0,178447.07,1916511.0,1916511.0,0.0,0.0,0.0
2019-12-01,3.075,30.0,30.0,34870.925,334501.0,334501.0,0.0,0.0,0.0
2020-01-01,-0.107,0.0,0.0,-273.893,0.0,0.0,0.0,0.0,0.0
2020-02-01,-112.0,2112.0,2112.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,71.492,802.0,802.0,55704.508,625206.0,625206.0,0.0,0.0,0.0
2020-04-01,245.484,2513.0,2513.0,216210.52,2213680.0,2213680.0,0.0,0.0,0.0
2020-05-01,80.716,838.0,838.0,213489.28,2215931.0,2215931.0,0.0,0.0,0.0
2020-06-01,83.053,838.0,838.0,193434.95,1951278.0,1951278.0,0.0,0.0,0.0
2020-07-01,217.159,2301.0,2301.0,116649.84,1236011.0,1236011.0,0.0,0.0,0.0
2020-08-01,142.15,1516.0,1516.0,199288.85,2125799.0,2125799.0,0.0,0.0,0.0
2020-09-01,6.36,65.0,65.0,172847.64,1763716.0,1763716.0,0.0,0.0,0.0
2020-10-01,125.738,1316.0,1316.0,163503.26,1710863.0,1710863.0,0.0,0.0,0.0
2020-11-01,93.148,1015.0,1015.0,101567.85,1106531.0,1106531.0,0.0,0.0,0.0
2020-12-01,57.657,590.0,590.0,103747.34,1061636.0,1061636.0,0.0,0.0,0.0
2021-01-01,89.381,1434.0,1434.0,1201.619,19274.0,19274.0,0.0,0.0,0.0
2021-02-01,77.552,814.0,814.0,60756.448,637865.0,637865.0,0.0,0.0,0.0
2021-03-01,55.048,655.0,655.0,18799.952,223660.0,223660.0,0.0,0.0,0.0
2021-04-01,66.394,696.0,696.0,72420.606,759391.0,759391.0,0.0,0.0,0.0
2021-05-01,7.448,77.0,77.0,249227.55,2566571.0,2566571.0,0.0,0.0,0.0
2021-06-01,77.091,820.0,820.0,178378.91,1897608.0,1897608.0,0.0,0.0,0.0
2021-07-01,204.743,2154.0,2154.0,94270.257,991539.0,991539.0,0.0,0.0,0.0
2021-08-01,145.405,1552.0,1552.0,51297.595,547426.0,547426.0,0.0,0.0,0.0
2021-09-01,40.854,484.0,484.0,8693.146,102946.0,102946.0,0.0,0.0,0.0
2021-10-01,55.417,643.0,643.0,15340.583,178022.0,178022.0,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,37.761,561.0,561.0,9356.239,138876.0,138876.0,0.0,0.0,0.0
2022-03-01,79.546,861.0,861.0,117038.45,1267401.0,1267401.0,0.0,0.0,0.0
2022-04-01,61.112,684.0,684.0,130710.89,1463846.0,1463846.0,0.0,0.0,0.0
2022-05-01,93.502,1044.0,1044.0,51441.498,574534.0,574534.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
