measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-06-01,306.868,1047.0,1047.0
2022-07-01,298.331,1018.0,1018.0
2022-08-01,263.725,900.0,900.0
2022-09-01,247.487,844.0,844.0
2022-10-01,165.027,563.0,563.0
2022-11-01,88.94,303.0,303.0
2022-12-01,42.622,145.0,145.0
2023-01-01,65.0,222.0,222.0
2023-02-01,138.0,471.0,471.0
2023-03-01,189.0,645.0,645.0
2023-04-01,206.0,703.0,703.0
2023-05-01,69.0,235.0,235.0
2023-06-01,231.0,788.0,788.0
2023-07-01,280.0,955.0,955.0
2023-08-01,247.0,843.0,843.0
2023-09-01,181.0,618.0,618.0
2023-10-01,140.0,478.0,478.0
2023-11-01,100.0,341.0,341.0
2023-12-01,62.0,212.0,212.0
2024-01-01,65.0,222.0,222.0
2024-02-01,129.0,440.0,440.0
2024-03-01,193.0,659.0,659.0
2024-04-01,200.0,682.0,682.0
2024-05-01,255.0,870.0,870.0
2024-06-01,168.0,573.0,573.0
2024-07-01,266.0,908.0,908.0
2024-08-01,219.0,747.0,747.0
2024-09-01,248.0,846.0,846.0
2024-10-01,175.0,597.0,597.0
2024-11-01,74.0,252.0,252.0
2024-12-01,48.0,164.0,164.0
